日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2023-03-01,2025规划,8,1,0,88.88888888888889,1.1533333333333333,2122336363980.3,21223.36,0,0,1,0,0,7,1,0,0,False,False,0,0
2023-03-01,3D摄像头,2,0,0,100.0,1.95,322511066020.42,3225.11,0,0,0,0,0,1,1,0,0,False,True,-1,0
2023-03-01,5G概念,6,0,0,100.0,5.435,3147505071683.72,31475.05,0,0,0,0,0,1,3,1,1,False,True,-1,0
2023-03-01,6G概念,1,0,0,100.0,2.08,155865462638.28,1558.65,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-03-01,AB股,4,0,0,100.0,2.005,546211906413.75,5462.12,0,0,0,0,0,3,1,0,0,False,True,-1,0
2023-03-01,AH股,53,4,4,86.88524590163934,1.5008196721311475,22685152096536.81,226851.52,0,0,0,4,5,43,8,1,0,False,False,0,0
2023-03-01,AIGC概念,1,0,0,100.0,3.19,115875446530.04001,1158.75,0,0,0,0,0,0,1,0,0,False,True,-1,0
2023-03-01,CAR-T细胞疗法,1,1,0,50.0,0.48999999999999994,391592477379.74,3915.92,0,0,0,1,0,1,0,0,0,False,False,0,0
2023-03-01,CRO,1,0,0,100.0,1.38,248712477379.74,2487.12,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-03-01,ChatGPT概念,2,0,0,100.0,3.4699999999999998,313676991744.32007,3136.77,0,0,0,0,0,0,2,0,0,False,True,-1,0
2023-03-01,ERP概念,1,0,0,100.0,3.78,102830874992.16,1028.31,0,0,0,0,0,0,1,0,0,False,True,-1,0
2023-03-01,GDR,3,0,0,100.0,1.9500000000000002,895035943582.58,8950.36,0,0,0,0,0,2,1,0,0,False,True,-1,0
2023-03-01,HIT电池,1,3,0,25.0,-0.7275,804454313150.24,8044.54,0,0,1,1,1,1,0,0,0,False,False,0,0
2023-03-01,HS300_,117,19,4,83.57142857142857,1.3085,40469356721935.63,404693.57,0,0,2,15,9,96,14,3,1,False,False,0,0
2023-03-01,IGBT概念,4,0,0,100.0,1.125,1257456590468.08,12574.57,0,0,0,0,1,3,0,0,0,False,True,-1,0
2023-03-01,IPO受益,3,0,0,100.0,2.47,1398144151712.8801,13981.44,0,0,0,0,0,2,1,0,0,False,True,-1,0
2023-03-01,IPv6,2,0,0,100.0,6.06,340649237175.25,3406.49,0,0,0,0,0,1,0,0,1,False,True,-1,0
2023-03-01,LED,1,0,0,100.0,1.44,161570617270.83002,1615.71,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-03-01,MSCI中国,102,18,4,82.25806451612904,1.2401612903225807,37761480461269.51,377614.80,0,0,3,13,9,84,12,2,1,False,False,0,0
2023-03-01,MicroLED,1,0,0,100.0,1.44,161570617270.83002,1615.71,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-03-01,MiniLED,1,0,0,100.0,1.44,161570617270.83002,1615.71,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-03-01,OLED,2,0,0,100.0,0.8049999999999999,285114177692.73004,2851.14,0,0,0,0,0,2,0,0,0,False,True,-1,0
2023-03-01,PLC概念,2,0,0,100.0,2.58,300382588516.17004,3003.83,0,0,0,0,0,1,1,0,0,False,True,-1,0
2023-03-01,PPP模式,6,0,0,100.0,2.4566666666666666,980065626447.06,9800.66,0,0,0,0,1,4,0,1,0,False,True,-1,0
2023-03-01,QFII重仓,10,5,0,66.66666666666666,0.40066666666666667,3716758881127.87,37167.59,0,0,1,4,0,10,0,0,0,False,False,0,0
2023-03-01,REITs概念,5,0,0,100.0,1.116,881415544863.9299,8814.16,0,0,0,0,0,5,0,0,0,False,True,-1,0
2023-03-01,TOPCon电池,0,3,0,0.0,-1.7,470661713920.83,4706.62,0,0,1,1,1,0,0,0,0,True,False,0,-1
2023-03-01,UWB概念,1,0,0,100.0,1.44,161570617270.83002,1615.71,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-03-01,WiFi,1,0,0,100.0,10.04,184783774536.97,1847.84,0,0,0,0,0,0,0,0,1,False,True,-1,0
2023-03-01,eSIM,1,0,0,100.0,10.04,184783774536.97,1847.84,0,0,0,0,0,0,0,0,1,False,True,-1,0
2023-03-01,一带一路,17,0,1,94.44444444444444,2.1294444444444443,5408902027418.26,54089.02,0,0,0,0,2,13,2,1,0,False,False,0,0
2023-03-01,万达概念,3,0,0,100.0,2.3866666666666667,433271224301.45,4332.71,0,0,0,0,0,2,1,0,0,False,True,-1,0
2023-03-01,上海自贸,4,0,0,100.0,0.7475,700518431389.6499,7005.18,0,0,0,0,0,4,0,0,0,False,True,-1,0
2023-03-01,上证180_,73,8,3,86.90476190476191,1.4498809523809524,29032511780128.15,290325.12,0,0,0,7,7,59,8,2,1,False,False,0,0
2023-03-01,上证380,6,0,0,100.0,1.8533333333333333,888007611250.03,8880.08,0,0,0,0,0,4,2,0,0,False,True,-1,0
2023-03-01,上证50_,36,7,2,80.0,1.1640000000000001,18092634837187.58,180926.35,0,0,0,6,5,29,4,1,0,False,False,0,0
2023-03-01,专精特新,1,1,0,50.0,0.07499999999999996,299977599286.1,2999.78,0,0,0,1,0,1,0,0,0,False,False,0,0
2023-03-01,世界杯,1,0,0,100.0,4.98,1807889867787.44,18078.90,0,0,0,0,0,0,1,0,0,False,True,-1,0
2023-03-01,东北振兴,1,0,0,100.0,0.4,124732848207.92,1247.33,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-03-01,东数西算,1,0,0,100.0,3.78,102830874992.16,1028.31,0,0,0,0,0,0,1,0,0,False,True,-1,0
2023-03-01,中字头,25,1,0,96.15384615384616,2.5919230769230768,11165022939309.791,111650.23,0,0,0,1,1,16,5,2,1,False,False,0,0
2023-03-01,中芯概念,4,0,0,100.0,0.6925,703827369044.6101,7038.27,0,0,0,0,0,4,0,0,0,False,True,-1,0
