日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2023-03-01,专业服务,19,6,1,73.07692307692307,0.7634615384615385,123936644986.65,1239.37,0,0,0,6,2,16,2,0,0,False,False,0,0
2023-03-01,专用设备,137,46,7,72.10526315789474,0.7459473684210526,790684064120.55,7906.84,0,0,2,42,12,124,6,3,1,False,False,0,0
2023-03-01,中药,23,18,3,52.27272727272727,0.33,217577256682.52,2175.77,0,0,0,18,3,21,1,1,0,False,False,0,0
2023-03-01,互联网服务,97,8,0,92.38095238095238,3.839809523809524,487307502697.57,4873.08,0,0,0,8,0,38,34,19,5,False,False,0,0
2023-03-01,交运设备,28,5,0,84.84848484848484,1.0899999999999999,135036245757.28,1350.36,0,0,0,5,0,24,4,0,0,False,False,0,0
2023-03-01,仪器仪表,45,9,1,81.81818181818183,1.0285454545454547,213642927308.18,2136.43,0,0,0,9,2,40,4,0,0,False,False,0,0
2023-03-01,光伏设备,7,9,0,43.75,-0.825,93208451234.67,932.08,0,1,0,8,0,7,0,0,0,False,False,0,0
2023-03-01,光学光电子,64,14,1,81.0126582278481,1.3050632911392404,375317146591.79,3753.17,0,0,2,10,4,54,6,3,0,False,False,0,0
2023-03-01,公用事业,7,3,4,50.0,0.22642857142857142,63100600525.11,631.01,0,0,0,3,4,7,0,0,0,False,False,0,0
2023-03-01,农牧饲渔,32,21,1,59.25925925925925,0.42907407407407405,237855469879.38,2378.55,0,0,1,19,2,29,2,1,0,False,False,0,0
2023-03-01,农药兽药,13,14,3,43.333333333333336,-0.0016666666666666737,138610397325.31,1386.10,0,0,0,14,3,13,0,0,0,False,False,0,0
2023-03-01,包装材料,22,6,0,78.57142857142857,0.5764285714285714,126312784104.08,1263.13,0,0,0,5,1,22,0,0,0,False,False,0,0
2023-03-01,化学制品,79,31,2,70.53571428571429,0.35848214285714286,509421251356.83,5094.21,0,1,0,29,7,73,2,0,0,False,False,0,0
2023-03-01,化学制药,34,48,4,39.53488372093023,-0.09441860465116281,449284980973.52,4492.85,0,1,1,45,6,28,4,1,0,False,False,0,0
2023-03-01,化学原料,32,9,3,72.72727272727273,0.4027272727272727,215699491699.79,2156.99,0,0,1,8,4,30,1,0,0,False,False,0,0
2023-03-01,化纤行业,10,4,1,66.66666666666666,0.3893333333333333,64336267543.59,643.36,0,0,0,4,1,10,0,0,0,False,False,0,0
2023-03-01,化肥行业,10,5,0,66.66666666666666,-0.06466666666666668,98783055173.15,987.83,0,0,1,4,0,10,0,0,0,False,False,0,0
2023-03-01,医疗器械,33,35,3,46.478873239436616,-0.1391549295774648,343891001529.06,3438.91,0,0,4,29,10,25,2,0,1,False,False,0,0
2023-03-01,医疗服务,9,14,1,37.5,-0.055833333333333346,114698687840.94,1146.99,0,0,0,13,2,9,0,0,0,False,False,0,0
2023-03-01,医药商业,6,10,3,31.57894736842105,-0.1736842105263158,100427142831.76,1004.27,0,0,1,9,3,5,1,0,0,False,False,0,0
2023-03-01,半导体,47,7,0,87.03703703703704,1.4361111111111111,307548073858.21,3075.48,0,1,1,4,1,40,6,1,0,False,False,0,0
2023-03-01,商业百货,32,16,4,61.53846153846154,0.3351923076923077,249588833758.06,2495.89,0,1,1,13,5,30,0,2,0,False,False,0,0
2023-03-01,塑料制品,56,16,2,75.67567567567568,0.7813513513513514,284302089615.22,2843.02,0,0,0,16,2,53,2,0,1,False,False,0,0
2023-03-01,多元金融,7,4,1,58.333333333333336,-0.6983333333333333,60599743870.72,606.00,0,1,0,3,2,6,0,0,0,False,False,0,0
2023-03-01,家用轻工,16,7,1,66.66666666666666,0.7954166666666667,103838340907.35,1038.38,0,0,0,7,1,14,1,1,0,False,False,0,0
2023-03-01,家电行业,46,12,3,75.40983606557377,0.8724590163934426,268810180385.86,2688.10,0,0,0,11,4,42,2,2,0,False,False,0,0
2023-03-01,小金属,11,5,1,64.70588235294117,0.25529411764705884,91650335749.90001,916.50,0,0,1,4,2,10,0,0,0,False,False,0,0
2023-03-01,工程咨询服务,32,5,1,84.21052631578947,1.7747368421052632,130154674391.79,1301.55,0,0,0,5,1,26,3,2,1,False,False,0,0
2023-03-01,工程建设,43,4,1,89.58333333333334,1.1654166666666665,214805172130.77,2148.05,0,0,1,3,3,37,3,0,1,False,False,0,0
2023-03-01,工程机械,12,8,1,57.14285714285714,0.6423809523809524,94557008048.54,945.57,0,0,0,8,1,10,1,1,0,False,False,0,0
2023-03-01,房地产开发,48,7,8,76.19047619047619,0.5184126984126983,290106203906.15,2901.06,0,0,0,7,8,48,0,0,0,False,False,0,0
2023-03-01,房地产服务,11,3,2,68.75,0.484375,81639092696.4,816.39,0,0,0,3,2,11,0,0,0,False,False,0,0
2023-03-01,教育,14,3,1,77.77777777777779,1.4172222222222222,62471946031.7,624.72,0,0,1,2,1,11,2,1,0,False,False,0,0
2023-03-01,文化传媒,78,6,0,92.85714285714286,2.544047619047619,418074719883.1,4180.75,0,0,0,6,0,47,23,8,0,False,False,0,0
2023-03-01,旅游酒店,12,13,1,46.15384615384615,0.15692307692307692,134768639926.66,1347.69,0,0,0,12,2,11,1,0,0,False,False,0,0
