日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2022-04-01,2025规划,39,39,4,47.5609756097561,0.1347560975609756,3220083512987.2803,32200.84,0,2,1,36,8,32,0,1,2,False,False,0,0
2022-04-01,3D打印,13,36,2,25.49019607843137,-0.9872549019607844,465707332004.5,4657.07,0,1,6,29,3,9,3,0,0,False,False,0,0
2022-04-01,3D摄像头,2,7,0,22.22222222222222,-0.36666666666666664,549275048426.12,5492.75,0,0,0,6,1,2,0,0,0,False,False,0,0
2022-04-01,3D玻璃,6,8,1,40.0,-0.12199999999999996,152907440060.32,1529.07,0,0,1,7,1,5,0,1,0,False,False,0,0
2022-04-01,5G概念,91,197,7,30.847457627118647,-0.6242372881355932,5972421111478.43,59724.21,2,7,19,166,13,75,6,4,3,False,False,0,0
2022-04-01,6G概念,5,12,0,29.411764705882355,-0.57,323749418489.05,3237.49,0,0,0,12,0,5,0,0,0,False,False,0,0
2022-04-01,AB股,41,30,3,55.4054054054054,0.14621621621621622,1442824757417.4,14428.25,0,2,6,22,3,34,3,3,1,False,False,0,0
2022-04-01,AH股,102,38,4,70.83333333333334,0.9347222222222222,25321648285558.23,253216.48,0,1,2,35,4,85,12,3,2,False,False,0,0
2022-04-01,AIGC概念,20,6,1,74.07407407407408,2.7885185185185186,377853307290.43,3778.53,0,1,0,5,1,9,4,4,3,False,False,0,0
2022-04-01,AI芯片,7,8,0,46.666666666666664,0.7733333333333334,586734701586.0701,5867.35,0,0,2,6,0,5,1,0,1,False,False,0,0
2022-04-01,C2M概念,16,20,0,44.44444444444444,-0.03194444444444443,288776966719.54,2887.77,0,1,1,17,1,13,2,1,0,False,False,0,0
2022-04-01,CAR-T细胞疗法,10,13,0,43.47826086956522,-0.4986956521739131,833977561260.64,8339.78,1,2,1,9,0,5,2,3,0,False,False,0,0
2022-04-01,CPO概念,2,6,0,25.0,-0.7362500000000001,212951059442.14,2129.51,0,0,1,5,0,2,0,0,0,False,False,0,0
2022-04-01,CRO,4,21,0,16.0,-2.1268000000000002,1055929113266.1699,10559.29,0,2,10,9,0,2,1,1,0,False,False,0,0
2022-04-01,ChatGPT概念,28,15,1,63.63636363636363,1.1293181818181817,764528918954.05,7645.29,1,0,4,10,1,16,6,4,2,False,False,0,0
2022-04-01,Chiplet概念,5,11,0,31.25,-0.499375,297720300136.02,2977.20,0,0,1,10,0,5,0,0,0,False,False,0,0
2022-04-01,DRG/DIP,4,8,0,33.33333333333333,-0.4608333333333334,119461866710.70999,1194.62,0,0,1,6,1,4,0,0,0,False,False,0,0
2022-04-01,EDA概念,6,5,0,54.54545454545454,0.11363636363636367,279492125839.97003,2794.92,0,0,1,3,1,5,1,0,0,False,False,0,0
2022-04-01,EDR概念,6,8,0,42.857142857142854,-0.06071428571428571,210162231503.36,2101.62,0,1,0,7,0,5,0,1,0,False,False,0,0
2022-04-01,ERP概念,6,8,0,42.857142857142854,-0.10999999999999997,236516638077.22,2365.17,0,1,0,7,0,5,0,1,0,False,False,0,0
2022-04-01,ETC,14,25,1,35.0,-0.4135,471053683282.92,4710.54,0,4,3,18,1,10,1,1,2,False,False,0,0
2022-04-01,F5G概念,1,5,0,16.666666666666664,-1.4716666666666667,60911297077.78,609.11,0,0,2,3,0,1,0,0,0,False,False,0,0
2022-04-01,GDR,8,4,0,66.66666666666666,0.0725,1320168096501.5,13201.68,0,0,0,4,0,8,0,0,0,False,False,0,0
2022-04-01,HIT电池,9,16,2,33.33333333333333,-0.059259259259259296,1444075097866.29,14440.75,0,0,2,11,5,8,0,0,1,False,False,0,0
2022-04-01,HS300_,209,84,6,69.89966555183946,1.0114715719063545,52550360879514.33,525503.61,0,0,4,76,14,170,23,10,2,False,False,0,0
2022-04-01,IGBT概念,13,20,1,38.23529411764706,-0.02235294117647059,2094535819205.83,20945.36,0,0,0,20,3,9,1,1,0,False,False,0,0
2022-04-01,IPO受益,37,21,1,62.71186440677966,0.6110169491525425,2229831325670.7197,22298.31,0,2,2,17,1,31,3,2,1,False,False,0,0
2022-04-01,IPv6,6,7,0,46.15384615384615,0.20153846153846156,426529200365.15,4265.29,0,0,0,7,0,5,1,0,0,False,False,0,0
2022-04-01,LED,30,51,4,35.294117647058826,-0.5423529411764706,1384938609141.15,13849.39,0,1,4,46,7,24,1,2,0,False,False,0,0
2022-04-01,MLCC,3,7,1,27.27272727272727,-0.43636363636363645,243927994234.09998,2439.28,0,0,0,7,1,3,0,0,0,False,False,0,0
2022-04-01,MLOps概念,1,3,0,25.0,0.20999999999999996,35769843378.57,357.70,0,0,0,2,1,1,0,0,0,False,False,0,0
2022-04-01,MSCI中国,404,217,10,64.02535657686212,0.7775752773375594,58830678190601.95,588306.78,1,1,16,189,28,321,51,21,3,False,False,0,0
2022-04-01,MicroLED,8,7,1,50.0,0.35,495400014804.67,4954.00,0,0,0,7,1,7,0,1,0,False,False,0,0
2022-04-01,MiniLED,27,25,1,50.943396226415096,0.0364150943396226,928380427242.96,9283.80,0,0,1,24,2,23,1,2,0,False,False,0,0
2022-04-01,NFT概念,27,7,0,79.41176470588235,3.735,309138499032.8,3091.38,0,1,2,4,0,8,7,6,6,False,False,0,0
2022-04-01,OLED,41,75,4,34.166666666666664,-0.5389999999999999,1995753255040.18,19957.53,0,6,2,65,7,35,2,3,0,False,False,0,0
2022-04-01,PCB,21,39,2,33.87096774193548,-0.16129032258064516,672324613836.5599,6723.25,0,0,1,36,4,17,1,2,1,False,False,0,0
2022-04-01,PLC概念,4,5,0,44.44444444444444,-0.38666666666666666,315157108619.9,3151.57,0,0,0,5,0,4,0,0,0,False,False,0,0
2022-04-01,PPP模式,67,88,8,41.104294478527606,-0.2947852760736196,2524797380811.89,25247.97,3,5,7,72,11,51,9,3,2,False,False,0,0
2022-04-01,PVDF概念,6,5,1,50.0,0.2575,374978614116.23,3749.79,0,0,0,5,1,6,0,0,0,False,False,0,0
2022-04-01,QFII重仓,96,159,3,37.2093023255814,-0.4877131782945736,7100041700119.37,71000.42,1,4,15,134,12,73,11,7,0,False,False,0,0
2022-04-01,RCEP概念,17,7,0,70.83333333333334,1.8341666666666665,223653776438.98,2236.54,0,0,0,7,0,11,3,2,1,False,False,0,0
2022-04-01,RCS概念,10,13,1,41.66666666666667,-0.65875,199851070464.1,1998.51,1,1,2,9,1,7,2,1,0,False,False,0,0
2022-04-01,REITs概念,17,7,0,70.83333333333334,1.5691666666666666,1121161534181.76,11211.62,0,1,1,4,1,11,1,4,1,False,False,0,0
2022-04-01,ST股,62,54,12,48.4375,0.28273437500000004,577337957218.94,5773.38,1,6,7,40,12,40,14,5,3,False,False,0,0
2022-04-01,TOPCon电池,7,23,0,23.333333333333332,-0.5296666666666667,876183117130.66,8761.83,0,0,2,20,1,5,2,0,0,False,False,0,0
2022-04-01,UWB概念,4,13,1,22.22222222222222,-0.48444444444444446,316552351533.95996,3165.52,0,1,0,12,1,3,0,1,0,False,False,0,0
2022-04-01,VPN,11,12,0,47.82608695652174,-0.7899999999999999,301687061150.46,3016.87,0,3,2,6,1,9,2,0,0,False,False,0,0
2022-04-01,Web3.0,34,11,1,73.91304347826086,2.074782608695652,420342438204.41,4203.42,0,1,2,7,3,17,8,6,2,False,False,0,0
2022-04-01,WiFi,8,15,0,34.78260869565217,-0.41,466441178518.45996,4664.41,0,0,0,15,0,7,1,0,0,False,False,0,0
2022-04-01,eSIM,4,6,0,40.0,0.3610000000000001,366782747286.32,3667.83,0,0,2,4,0,3,0,0,1,False,False,0,0
2022-04-01,一带一路,126,145,11,44.680851063829785,-0.0298936170212766,9181423529352.85,91814.24,3,9,23,107,14,92,16,11,7,False,False,0,0
2022-04-01,万达概念,13,4,0,76.47058823529412,0.5523529411764706,663194775248.09,6631.95,0,1,1,2,0,11,2,0,0,False,False,0,0
2022-04-01,上海自贸,20,11,1,62.5,0.8015625000000001,1084655655759.38,10846.56,0,0,0,11,1,17,1,1,1,False,False,0,0
2022-04-01,上证180_,124,52,2,69.66292134831461,0.8425280898876405,34411622664822.332,344116.23,0,0,4,47,6,100,15,5,1,False,False,0,0
2022-04-01,上证380,214,151,12,56.76392572944297,0.46679045092838195,9284256324383.25,92842.56,1,5,10,129,21,172,26,9,4,False,False,0,0
2022-04-01,上证50_,36,12,2,72.0,1.0944,19298761161747.13,192987.61,0,0,0,12,4,27,4,2,1,False,False,0,0
2022-04-01,专精特新,145,311,9,31.182795698924732,-0.744989247311828,3857208486159.54,38572.08,3,15,32,257,20,111,16,9,2,False,False,0,0
2022-04-01,世界杯,13,4,2,68.42105263157895,2.245789473684211,1600935021966.73,16009.35,0,0,0,4,2,7,4,1,1,False,False,0,0
2022-04-01,东北振兴,34,24,3,55.73770491803278,0.1845901639344263,685481423421.91,6854.81,1,1,2,20,3,30,4,0,0,False,False,0,0
2022-04-01,东数西算,18,26,3,38.297872340425535,-1.261063829787234,633016937947.64,6330.17,2,6,2,15,4,14,4,0,0,False,False,0,0
2022-04-01,中俄贸易概念,14,13,0,51.85185185185185,1.5974074074074076,229510519684.33002,2295.11,0,0,1,12,0,7,3,2,2,False,False,0,0
2022-04-01,中字头,48,41,7,50.0,0.41093749999999996,11049536088301.78,110495.36,1,1,6,33,7,39,1,5,3,False,False,0,0
2022-04-01,中芯概念,24,26,0,48.0,-0.019399999999999994,1838856268524.55,18388.56,0,1,3,19,4,21,1,1,0,False,False,0,0
2022-04-01,中药概念,23,120,1,15.972222222222221,-2.3467361111111114,2313626495028.7197,23136.26,1,28,39,52,2,13,2,3,4,False,False,0,0
2022-04-01,中证500,313,168,15,63.10483870967742,0.6596572580645161,13193395220894.46,131933.95,1,3,9,146,26,260,35,14,2,False,False,0,0
2022-04-01,中超概念,5,3,0,62.5,2.8400000000000003,273028961571.56003,2730.29,0,0,0,3,0,2,1,1,1,False,False,0,0
2022-04-01,举牌,4,4,0,50.0,0.245,96413804289.06,964.14,0,0,1,3,0,3,1,0,0,False,False,0,0
2022-04-01,乡村振兴,34,50,1,40.0,-0.15552941176470586,1150903323574.28,11509.03,1,3,7,39,2,23,7,0,3,False,False,0,0
2022-04-01,乳业,13,15,1,44.827586206896555,0.11344827586206904,621726128481.6,6217.26,0,0,0,14,2,12,0,0,1,False,False,0,0
2022-04-01,云游戏,22,3,0,88.0,2.9528,308327257296.72,3083.27,0,0,0,3,0,11,8,2,1,False,False,0,0
2022-04-01,云计算,81,112,5,40.909090909090914,-0.48787878787878786,5371653372380.61,53716.53,4,9,14,83,8,66,9,2,3,False,False,0,0
2022-04-01,互联医疗,25,74,4,24.271844660194176,-1.112135922330097,4206554669570.86,42065.55,1,4,18,50,6,17,5,1,1,False,False,0,0
2022-04-01,互联金融,146,61,4,69.19431279620854,1.0917535545023695,16087635627271.75,160876.36,1,2,9,49,6,109,23,6,6,False,False,0,0
2022-04-01,京东金融,10,1,0,90.9090909090909,1.339090909090909,207048672220.94,2070.49,0,0,1,0,0,7,3,0,0,False,False,0,0
2022-04-01,京津冀,30,23,2,54.54545454545454,0.5563636363636364,659906800747.19,6599.07,0,3,2,18,2,20,4,5,1,False,False,0,0
2022-04-01,人工智能,107,144,9,41.15384615384615,-0.3091153846153846,4525251168411.57,45252.51,3,7,19,114,14,82,13,5,3,False,False,0,0
2022-04-01,人脑工程,3,8,0,27.27272727272727,-0.859090909090909,220734081951.09003,2207.34,1,0,0,7,0,1,2,0,0,False,False,0,0
2022-04-01,人造太阳,4,8,0,33.33333333333333,-0.6408333333333334,231089811524.44,2310.90,0,0,2,6,0,4,0,0,0,False,False,0,0
2022-04-01,人造肉,4,10,1,26.666666666666668,-0.11866666666666666,208119466051.2,2081.19,0,0,2,8,1,3,0,0,1,False,False,0,0
2022-04-01,代糖概念,6,6,0,50.0,-0.7225,143705273603.65,1437.05,0,1,1,4,0,6,0,0,0,False,False,0,0
2022-04-01,传感器,18,46,3,26.865671641791046,-0.603731343283582,1125607845780.76,11256.08,0,2,1,43,4,14,0,3,0,False,False,0,0
2022-04-01,低价股,123,68,12,60.591133004926114,0.5931034482758621,2283718556867.43,22837.19,0,6,6,56,12,93,24,4,2,False,False,0,0
2022-04-01,低碳冶金,2,5,2,22.22222222222222,-0.36777777777777776,352917977820.27,3529.18,0,0,0,5,2,2,0,0,0,False,False,0,0
2022-04-01,体外诊断,17,48,0,26.153846153846157,-1.2473846153846153,1507848276506.3599,15078.48,0,3,10,35,1,15,1,0,0,False,False,0,0
2022-04-01,体育产业,39,23,2,60.9375,0.854375,866032297486.97,8660.32,0,1,2,19,4,28,7,2,1,False,False,0,0
2022-04-01,供销社概念,5,10,0,33.33333333333333,-0.9179999999999999,129777975766.05,1297.78,1,0,1,8,1,3,1,0,0,False,False,0,0
2022-04-01,信创,53,106,4,32.515337423312886,-0.8368711656441717,2009340579547.94,20093.41,2,5,13,85,7,46,3,1,1,False,False,0,0
2022-04-01,债转股,38,8,1,80.85106382978722,2.126382978723404,1137969863377.3599,11379.70,1,0,1,6,1,21,10,2,5,False,False,0,0
2022-04-01,健康中国,35,58,2,36.84210526315789,-0.7154736842105263,1958641901561.23,19586.42,1,5,9,41,7,26,4,2,0,False,False,0,0
2022-04-01,储能,72,129,6,34.78260869565217,-0.4192270531400966,6344045054815.9795,63440.45,1,2,8,115,10,65,4,2,0,False,False,0,0
2022-04-01,元宇宙概念,96,35,3,71.64179104477611,1.8367910447761193,3245131229471.48,32451.31,1,3,3,26,5,53,28,9,6,False,False,0,0
2022-04-01,充电桩,56,108,3,33.532934131736525,-0.5179640718562875,3213301189189.3403,32133.01,0,2,9,97,4,49,5,1,0,False,False,0,0
2022-04-01,光伏建筑一体化,17,40,2,28.8135593220339,-0.9720338983050848,1605538818808.26,16055.39,0,3,7,29,3,16,0,1,0,False,False,0,0
2022-04-01,光伏高速公路,6,1,0,85.71428571428571,0.47285714285714286,81003924974.69,810.04,0,0,0,1,0,6,0,0,0,False,False,0,0
2022-04-01,光刻胶,17,29,0,36.95652173913043,-0.5586956521739131,489419585149.93,4894.20,0,2,4,20,4,13,1,2,0,False,False,0,0
2022-04-01,免疫治疗,12,25,2,30.76923076923077,-0.9320512820512821,658924703688.5,6589.25,0,2,6,17,3,8,2,1,0,False,False,0,0
