日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2022-04-01,专业服务,9,17,0,34.61538461538461,-0.9161538461538462,217317582603.13998,2173.18,0,2,3,11,1,8,1,0,0,False,False,0,0
2022-04-01,专用设备,64,144,6,29.906542056074763,-0.8334579439252335,1533570108162.42,15335.70,1,7,17,116,12,52,7,1,0,False,False,0,0
2022-04-01,中药,6,64,0,8.571428571428571,-3.6117142857142857,1102720149159.8699,11027.20,1,22,20,21,0,5,0,0,1,False,False,0,0
2022-04-01,互联网服务,50,84,1,37.03703703703704,-0.4904444444444444,1539750429662.79,15397.50,1,3,19,58,5,38,7,2,2,False,False,0,0
2022-04-01,交运设备,16,24,3,37.2093023255814,-0.3274418604651163,533384263496.57,5333.84,0,0,2,22,3,14,2,0,0,False,False,0,0
2022-04-01,仪器仪表,20,31,3,37.03703703703704,-0.1361111111111111,232422535642.9,2324.23,0,4,3,24,4,13,3,1,1,False,False,0,0
2022-04-01,保险,6,0,0,100.0,1.7016666666666669,2217085853091.32,22170.86,0,0,0,0,0,5,1,0,0,False,True,-1,0
2022-04-01,光伏设备,12,30,2,27.27272727272727,-0.6547727272727273,2391402782622.71,23914.03,0,0,2,25,5,12,0,0,0,False,False,0,0
2022-04-01,光学光电子,40,46,3,44.9438202247191,-0.16629213483146063,979340933608.77,9793.41,0,1,5,38,5,36,1,3,0,False,False,0,0
2022-04-01,公用事业,12,8,0,60.0,-0.012499999999999989,173838768921.0,1738.39,0,0,1,7,0,12,0,0,0,False,False,0,0
2022-04-01,农牧饲渔,34,36,3,46.57534246575342,0.03205479452054795,1230396159005.96,12303.96,0,3,3,30,3,27,4,2,1,False,False,0,0
2022-04-01,农药兽药,18,24,2,40.909090909090914,0.27,391668061636.97,3916.68,0,0,3,21,3,11,3,2,1,False,False,0,0
2022-04-01,包装材料,7,19,1,25.925925925925924,-0.2525925925925926,150451264989.79,1504.51,0,0,3,16,1,5,1,0,1,False,False,0,0
2022-04-01,化学制品,59,71,4,44.02985074626866,-0.061194029850746276,1749046049043.8,17490.46,1,3,9,56,7,46,6,4,2,False,False,0,0
2022-04-01,化学制药,15,113,1,11.627906976744185,-2.138372093023256,1871595203507.6,18715.95,1,16,34,61,2,9,3,1,2,False,False,0,0
2022-04-01,化学原料,32,35,1,47.05882352941176,-0.34661764705882353,1119272349594.77,11192.72,1,1,5,28,2,28,1,2,0,False,False,0,0
2022-04-01,化纤行业,15,10,2,55.55555555555556,0.36148148148148146,673566211742.77,6735.66,0,0,1,9,2,13,1,1,0,False,False,0,0
2022-04-01,化肥行业,11,12,1,45.83333333333333,0.04541666666666669,513619314532.21,5136.19,0,0,2,10,1,10,1,0,0,False,False,0,0
2022-04-01,医疗器械,29,76,1,27.358490566037734,-0.8843396226415093,1907830417409.15,19078.30,0,4,9,61,6,23,2,1,0,False,False,0,0
2022-04-01,医疗服务,9,28,1,23.684210526315788,-1.7821052631578946,1315283516803.34,13152.84,1,2,11,14,1,7,1,1,0,False,False,0,0
2022-04-01,医药商业,6,24,0,20.0,-2.7883333333333336,415309152626.03,4153.09,1,5,8,10,0,4,1,0,1,False,False,0,0
2022-04-01,半导体,40,55,0,42.10526315789473,0.11957894736842109,3090209961381.88,30902.10,0,1,3,49,4,29,5,3,1,False,False,0,0
2022-04-01,商业百货,48,17,0,73.84615384615385,1.268153846153846,549534100583.23,5495.34,0,0,0,17,1,37,7,2,1,False,False,0,0
2022-04-01,塑料制品,19,54,3,25.0,-1.255921052631579,399186101423.55,3991.86,0,0,4,49,3,15,2,1,1,False,False,0,0
2022-04-01,多元金融,19,3,1,82.6086956521739,2.233478260869565,388524837895.04,3885.25,1,0,0,2,1,13,2,3,1,False,False,0,0
2022-04-01,家用轻工,11,11,0,50.0,0.1013636363636364,134622150269.62001,1346.22,0,0,0,11,1,8,2,0,0,False,False,0,0
2022-04-01,家电行业,40,40,4,47.61904761904761,0.04595238095238096,1682524692775.49,16825.25,0,1,3,36,4,34,5,1,0,False,False,0,0
2022-04-01,小金属,15,20,3,39.473684210526315,-0.2618421052631579,728304238163.11,7283.04,0,2,0,18,3,13,2,0,0,False,False,0,0
2022-04-01,工程咨询服务,9,29,0,23.684210526315788,-2.1905263157894734,154673610345.41,1546.74,0,3,12,13,1,7,2,0,0,False,False,0,0
2022-04-01,工程建设,22,49,1,30.555555555555557,-1.5356944444444443,1592276209004.45,15922.76,2,7,7,32,2,20,1,1,0,False,False,0,0
2022-04-01,工程机械,10,18,1,34.48275862068966,-0.0975862068965517,475609948415.86,4756.10,0,0,1,17,1,8,1,1,0,False,False,0,0
2022-04-01,房地产开发,78,23,1,76.47058823529412,2.5116666666666667,1840158667629.59,18401.59,0,6,5,12,1,36,17,16,9,False,False,0,0
2022-04-01,房地产服务,9,8,0,52.94117647058824,0.3888235294117647,129233033564.68001,1292.33,0,0,0,8,0,6,2,1,0,False,False,0,0
