日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2022-12-01,2025规划,22,12,1,62.857142857142854,0.6542857142857142,798365533879.01,7983.66,0,1,0,10,4,16,4,0,0,False,False,0,0
2022-12-01,3D打印,10,2,0,83.33333333333334,2.1191666666666666,224503725417.19,2245.04,0,0,0,2,0,8,1,1,0,False,False,0,0
2022-12-01,3D摄像头,4,0,0,100.0,0.99,61183304825.5,611.83,0,0,0,0,0,4,0,0,0,False,True,-1,0
2022-12-01,3D玻璃,2,0,0,100.0,1.065,28562002678.71,285.62,0,0,0,0,0,2,0,0,0,False,True,-1,0
2022-12-01,5G概念,69,17,0,80.23255813953489,1.2090697674418605,1711119889467.36,17111.20,0,0,0,14,4,58,7,3,0,False,False,0,0
2022-12-01,6G概念,4,2,0,66.66666666666666,0.9383333333333334,116459265921.78,1164.59,0,0,0,2,0,4,0,0,0,False,False,0,0
2022-12-01,AB股,16,13,2,51.61290322580645,0.3925806451612903,572076729876.97,5720.77,0,0,0,13,2,15,0,0,1,False,False,0,0
2022-12-01,AH股,20,25,3,41.66666666666667,0.1870833333333333,1237769140235.32,12377.69,0,0,1,24,3,18,1,1,0,False,False,0,0
2022-12-01,AIGC概念,6,0,0,100.0,2.5883333333333334,92692527826.87,926.93,0,0,0,0,0,4,1,0,1,False,True,-1,0
2022-12-01,AI芯片,6,0,0,100.0,3.3550000000000004,155508429171.54,1555.08,0,0,0,0,0,3,3,0,0,False,True,-1,0
2022-12-01,C2M概念,3,3,0,50.0,0.5716666666666667,109507590941.31,1095.08,0,0,0,3,0,2,1,0,0,False,False,0,0
2022-12-01,CAR-T细胞疗法,2,2,0,50.0,2.1825,52426540213.15,524.27,0,0,0,2,0,0,0,2,0,False,False,0,0
2022-12-01,CPO概念,4,2,0,66.66666666666666,0.8183333333333334,121640270955.84,1216.40,0,0,0,1,2,3,0,0,0,False,False,0,0
2022-12-01,CRO,7,2,0,77.77777777777779,0.7533333333333334,199404012245.07,1994.04,0,0,1,1,0,6,1,0,0,False,False,0,0
2022-12-01,ChatGPT概念,6,0,2,75.0,1.7275,118193593389.94,1181.94,0,0,0,0,2,4,2,0,0,False,False,0,0
2022-12-01,Chiplet概念,6,3,0,66.66666666666666,0.6122222222222223,196452209076.33002,1964.52,0,0,0,2,1,6,0,0,0,False,False,0,0
2022-12-01,DRG/DIP,6,0,0,100.0,4.0,89491698878.93001,894.92,0,0,0,0,0,2,1,3,0,False,True,-1,0
2022-12-01,EDA概念,4,2,0,66.66666666666666,1.1566666666666667,102945046469.6,1029.45,0,0,0,2,0,3,1,0,0,False,False,0,0
2022-12-01,EDR概念,3,0,0,100.0,1.4566666666666668,58065514506.59999,580.66,0,0,0,0,0,3,0,0,0,False,True,-1,0
2022-12-01,ERP概念,1,0,0,100.0,3.99,13153845561.93,131.54,0,0,0,0,0,0,1,0,0,False,True,-1,0
2022-12-01,ETC,6,0,0,100.0,2.165,96510782332.22,965.11,0,0,0,0,0,5,1,0,0,False,True,-1,0
2022-12-01,F5G概念,3,0,0,100.0,1.0866666666666667,47100185206.43,471.00,0,0,0,0,0,3,0,0,0,False,True,-1,0
2022-12-01,GDR,2,4,0,33.33333333333333,-0.9016666666666667,225971311619.97,2259.71,0,0,0,4,1,1,0,0,0,False,False,0,0
2022-12-01,HIT电池,6,2,2,60.0,0.331,214384298801.69,2143.84,0,0,1,0,3,6,0,0,0,False,False,0,0
2022-12-01,HS300_,40,13,0,75.47169811320755,1.5456603773584905,2111302797887.98,21113.03,0,0,1,12,1,28,5,5,1,False,False,0,0
2022-12-01,IGBT概念,8,3,0,72.72727272727273,0.7745454545454545,218037089869.80002,2180.37,0,0,0,3,0,8,0,0,0,False,False,0,0
2022-12-01,IPO受益,14,6,2,63.63636363636363,0.6454545454545455,393448481091.18,3934.48,0,0,0,6,2,13,1,0,0,False,False,0,0
2022-12-01,IPv6,6,0,0,100.0,2.7166666666666663,99199548763.05,992.00,0,0,0,0,0,3,2,1,0,False,True,-1,0
2022-12-01,LED,19,2,0,90.47619047619048,1.4085714285714286,377715609157.06,3777.16,0,0,0,2,0,17,1,1,0,False,False,0,0
2022-12-01,MLCC,8,0,0,100.0,1.38,151252529070.40002,1512.53,0,0,0,0,1,7,0,0,0,False,True,-1,0
2022-12-01,MLOps概念,2,0,0,100.0,4.43,26168936387.94,261.69,0,0,0,0,0,0,1,1,0,False,True,-1,0
2022-12-01,MSCI中国,270,129,10,66.01466992665037,0.9183863080684597,11185234350911.38,111852.34,0,3,12,108,20,208,38,19,1,False,False,0,0
2022-12-01,MicroLED,5,0,0,100.0,0.778,76550105447.81,765.50,0,0,0,0,0,5,0,0,0,False,True,-1,0
2022-12-01,MiniLED,11,2,0,84.61538461538461,1.0261538461538462,277775592825.66003,2777.76,0,0,0,2,0,11,0,0,0,False,False,0,0
2022-12-01,NFT概念,3,2,1,50.0,0.06499999999999999,86038964628.69,860.39,0,0,0,2,1,3,0,0,0,False,False,0,0
2022-12-01,OLED,37,3,1,90.2439024390244,1.3634146341463413,771106940336.04,7711.07,0,0,0,3,2,31,4,1,0,False,False,0,0
2022-12-01,PCB,11,5,0,68.75,1.0675,337033807080.69,3370.34,0,0,0,5,0,10,0,1,0,False,False,0,0
2022-12-01,PLC概念,2,0,0,100.0,0.6950000000000001,57824921820.0,578.25,0,0,0,0,0,2,0,0,0,False,True,-1,0
2022-12-01,PPP模式,12,21,4,32.432432432432435,-0.19945945945945942,690986789056.9401,6909.87,0,0,2,19,5,9,1,1,0,False,False,0,0
2022-12-01,PVDF概念,4,3,0,57.14285714285714,0.23,175930259286.78,1759.30,0,1,0,2,0,3,0,1,0,False,False,0,0
2022-12-01,QFII重仓,64,20,0,76.19047619047619,1.6665476190476192,1744789386508.27,17447.89,0,0,0,20,1,42,13,8,0,False,False,0,0
2022-12-01,RCEP概念,5,0,1,83.33333333333334,2.2333333333333334,113618692691.07999,1136.19,0,0,0,0,1,2,3,0,0,False,False,0,0
2022-12-01,RCS概念,3,2,0,60.0,0.594,76903506936.84,769.04,0,0,0,2,0,3,0,0,0,False,False,0,0
2022-12-01,REITs概念,4,1,1,66.66666666666666,2.1283333333333334,94021203153.20001,940.21,0,0,0,1,1,3,0,1,0,False,False,0,0
2022-12-01,ST股,7,5,0,58.333333333333336,0.6425,199156037111.29,1991.56,0,0,1,4,0,4,2,1,0,False,False,0,0
2022-12-01,TOPCon电池,11,3,1,73.33333333333333,1.0859999999999999,331965237221.94,3319.65,0,0,1,1,2,9,2,0,0,False,False,0,0
2022-12-01,UWB概念,4,1,0,80.0,1.44,111877897563.17001,1118.78,0,0,0,1,0,4,0,0,0,False,False,0,0
2022-12-01,VPN,6,0,0,100.0,3.313333333333333,171374403268.28,1713.74,0,0,0,0,0,4,1,1,0,False,True,-1,0
2022-12-01,Web3.0,9,1,0,90.0,1.145,145233584195.3,1452.34,0,0,0,1,0,7,2,0,0,False,False,0,0
2022-12-01,WiFi,6,0,0,100.0,1.2666666666666666,112562127030.46,1125.62,0,0,0,0,1,4,1,0,0,False,True,-1,0
2022-12-01,eSIM,1,0,0,100.0,0.1,12674012970.24,126.74,0,0,0,0,0,1,0,0,0,False,True,-1,0
2022-12-01,一带一路,39,22,10,54.929577464788736,0.6329577464788733,1500956626988.99,15009.57,0,0,1,20,11,35,2,0,2,False,False,0,0
2022-12-01,万达概念,1,3,0,25.0,-0.715,113492181382.09,1134.92,0,0,0,3,0,1,0,0,0,False,False,0,0
2022-12-01,上海自贸,3,6,0,33.33333333333333,0.004444444444444497,200104679742.6,2001.05,0,0,0,6,0,2,1,0,0,False,False,0,0
2022-12-01,上证180_,31,10,1,73.80952380952381,1.3002380952380952,1481832770107.99,14818.33,0,0,1,8,4,22,5,1,1,False,False,0,0
2022-12-01,上证380,178,99,10,62.02090592334495,0.8489895470383275,6282540329913.8,62825.40,0,3,5,88,18,133,26,10,4,False,False,0,0
2022-12-01,专精特新,77,16,1,81.91489361702128,1.653936170212766,1547336952608.3801,15473.37,0,3,0,12,3,54,15,7,0,False,False,0,0
2022-12-01,世界杯,3,1,0,75.0,0.7000000000000001,83224401519.66,832.24,0,0,0,1,0,3,0,0,0,False,False,0,0
2022-12-01,东北振兴,11,2,1,78.57142857142857,0.5928571428571429,242382128311.03,2423.82,0,0,0,2,2,10,0,0,0,False,False,0,0
2022-12-01,东数西算,12,0,0,100.0,2.7983333333333333,243157045128.47998,2431.57,0,0,0,0,0,6,4,2,0,False,True,-1,0
2022-12-01,中俄贸易概念,3,1,1,60.0,2.784,116848966397.32999,1168.49,0,0,0,1,1,2,0,0,1,False,False,0,0
2022-12-01,中字头,20,15,2,54.054054054054056,0.6448648648648648,905349118140.53,9053.49,0,1,2,12,3,14,3,0,2,False,False,0,0
2022-12-01,中芯概念,22,5,0,81.48148148148148,1.3366666666666664,607249296643.5701,6072.49,0,0,0,4,2,15,6,0,0,False,False,0,0
2022-12-01,中药概念,18,21,0,46.15384615384615,-0.503076923076923,700537212805.65,7005.37,1,3,4,13,0,12,2,4,0,False,False,0,0
2022-12-01,中证500,300,162,23,61.855670103092784,0.6368041237113402,11881565086847.34,118815.65,0,3,14,140,35,246,32,11,4,False,False,0,0
2022-12-01,中超概念,1,2,0,33.33333333333333,-0.4333333333333333,75047150798.32,750.47,0,0,0,2,0,1,0,0,0,False,False,0,0
2022-12-01,举牌,0,2,0,0.0,-1.125,55300063583.490005,553.00,0,0,0,2,0,0,0,0,0,True,False,0,-1
2022-12-01,乡村振兴,12,2,1,80.0,1.07,284453206585.45,2844.53,0,0,0,2,1,11,1,0,0,False,False,0,0
2022-12-01,乳业,7,0,0,100.0,4.268571428571429,138208437001.84998,1382.08,0,0,0,0,0,3,1,2,1,False,True,-1,0
2022-12-01,云游戏,6,1,1,75.0,1.16875,170714188305.81,1707.14,0,0,0,1,1,5,1,0,0,False,False,0,0
2022-12-01,云计算,52,4,0,92.85714285714286,2.8705357142857144,1113422693881.15,11134.23,0,0,0,4,0,27,17,5,3,False,False,0,0
2022-12-01,互联医疗,24,10,0,70.58823529411765,1.0638235294117648,671045759600.71,6710.46,0,3,3,4,0,14,4,5,1,False,False,0,0
2022-12-01,互联金融,42,43,1,48.837209302325576,0.33162790697674416,1865483759590.49,18654.84,0,1,1,39,3,34,5,2,1,False,False,0,0
2022-12-01,京东金融,3,2,0,60.0,0.44000000000000006,83195989813.26,831.96,0,0,0,2,0,3,0,0,0,False,False,0,0
2022-12-01,京津冀,9,14,1,37.5,-0.6520833333333332,436240321280.53,4362.40,0,1,3,10,1,7,2,0,0,False,False,0,0
2022-12-01,人工智能,59,13,2,79.72972972972973,1.7794594594594595,1536207732045.86,15362.08,0,0,0,11,4,42,11,5,1,False,False,0,0
2022-12-01,人脑工程,1,1,1,33.33333333333333,0.6433333333333332,57063574610.06,570.64,0,0,0,1,1,1,0,0,0,False,False,0,0
2022-12-01,人造太阳,3,1,1,60.0,0.8539999999999999,89602197376.23001,896.02,0,0,0,1,1,3,0,0,0,False,False,0,0
2022-12-01,人造肉,1,0,1,50.0,1.925,27435121481.1,274.35,0,0,0,0,1,0,1,0,0,False,False,0,0
2022-12-01,代糖概念,1,2,0,33.33333333333333,0.01666666666666672,69101031008.84,691.01,0,0,1,1,0,0,1,0,0,False,False,0,0
2022-12-01,传感器,13,3,0,81.25,1.5675000000000001,324259731353.92004,3242.60,0,0,0,2,1,10,3,0,0,False,False,0,0
2022-12-01,低价股,10,31,6,21.27659574468085,-0.7468085106382979,891201214033.01,8912.01,0,1,3,27,6,9,1,0,0,False,False,0,0
2022-12-01,低碳冶金,2,2,1,40.0,-0.10599999999999998,93392485770.83,933.92,0,0,0,2,1,2,0,0,0,False,False,0,0
2022-12-01,体外诊断,7,18,0,28.000000000000004,-2.4504,555862771380.88,5558.63,0,7,1,10,0,6,1,0,0,False,False,0,0
2022-12-01,体育产业,3,4,0,42.857142857142854,1.3557142857142856,113623953696.48,1136.24,0,0,0,4,0,2,0,0,1,False,False,0,0
2022-12-01,供销社概念,1,1,0,50.0,-0.19,42050919260.560005,420.51,0,0,0,1,0,1,0,0,0,False,False,0,0
2022-12-01,信创,41,2,0,95.34883720930233,3.240930232558139,850358409626.34,8503.58,0,0,0,2,0,19,14,7,1,False,False,0,0
2022-12-01,债转股,10,9,1,50.0,0.05450000000000001,396609752779.71,3966.10,0,0,0,9,1,9,1,0,0,False,False,0,0
2022-12-01,健康中国,26,8,0,76.47058823529412,1.2238235294117648,705484621763.87,7054.85,0,2,2,4,0,17,4,4,1,False,False,0,0
2022-12-01,储能,59,17,4,73.75,1.055625,1816516017457.24,18165.16,0,0,0,16,7,50,4,2,1,False,False,0,0
2022-12-01,元宇宙概念,27,4,1,84.375,1.4475,655925431699.28,6559.25,0,0,0,4,1,20,5,2,0,False,False,0,0
2022-12-01,充电桩,33,16,2,64.70588235294117,0.7821568627450981,1030153200666.99,10301.53,0,0,0,16,4,27,2,1,1,False,False,0,0
2022-12-01,光伏建筑一体化,9,1,2,75.0,0.7241666666666666,253063404398.65,2530.63,0,0,0,1,2,8,1,0,0,False,False,0,0
2022-12-01,光伏高速公路,0,2,0,0.0,-0.6950000000000001,47986920233.520004,479.87,0,0,0,2,0,0,0,0,0,True,False,0,-1
2022-12-01,光刻胶,11,5,0,68.75,0.948125,268807278300.29,2688.07,0,0,1,3,1,8,2,1,0,False,False,0,0
2022-12-01,免疫治疗,8,6,0,57.14285714285714,-0.05714285714285716,287936640085.61,2879.37,0,0,0,6,1,7,0,0,0,False,False,0,0
2022-12-01,免税概念,5,1,0,83.33333333333334,1.015,162798978434.89,1627.99,0,0,0,1,0,5,0,0,0,False,False,0,0
2022-12-01,全息技术,4,0,0,100.0,1.135,90944461337.74,909.44,0,0,0,0,0,4,0,0,0,False,True,-1,0
2022-12-01,共享经济,3,4,0,42.857142857142854,1.6828571428571428,158353047317.07,1583.53,0,0,0,4,0,2,0,0,1,False,False,0,0
2022-12-01,养老概念,15,10,0,60.0,0.3356,495472468970.42,4954.72,0,2,3,5,0,9,4,2,0,False,False,0,0
2022-12-01,养老金,61,25,2,69.31818181818183,1.2364772727272728,1733194062788.05,17331.94,0,1,2,21,5,42,13,3,1,False,False,0,0
2022-12-01,内贸流通,31,8,1,77.5,1.12875,848964340821.99,8489.64,0,0,2,6,1,24,5,2,0,False,False,0,0
2022-12-01,军工,101,30,1,76.51515151515152,1.305909090909091,2818257060272.35,28182.57,0,0,1,26,8,78,13,4,2,False,False,0,0
2022-12-01,军民融合,46,16,0,74.19354838709677,1.2354838709677418,1368980737529.35,13689.81,0,0,1,13,4,33,9,1,1,False,False,0,0
2022-12-01,农业种植,14,2,0,87.5,0.9600000000000001,318502857966.46,3185.03,0,0,1,1,0,13,1,0,0,False,False,0,0
2022-12-01,冷链物流,23,9,2,67.64705882352942,1.5067647058823528,689144336415.83,6891.44,0,0,0,9,2,15,5,1,2,False,False,0,0
2022-12-01,净水概念,2,0,0,100.0,1.04,30592557424.93,305.93,0,0,0,0,0,2,0,0,0,False,True,-1,0
2022-12-01,减速器,4,2,0,66.66666666666666,0.86,107184517478.38,1071.85,0,0,0,2,0,4,0,0,0,False,False,0,0
2022-12-01,刀片电池,2,1,0,66.66666666666666,1.0933333333333333,77715361522.06,777.15,0,0,0,1,0,1,1,0,0,False,False,0,0
2022-12-01,分拆预期,26,12,3,63.41463414634146,0.8302439024390244,933183502292.84,9331.84,0,0,1,11,3,19,5,2,0,False,False,0,0
2022-12-01,创业成份,51,21,0,70.83333333333334,0.8866666666666666,1854391040594.93,18543.91,0,1,4,15,2,40,7,3,0,False,False,0,0
2022-12-01,创业板综,144,42,1,77.00534759358288,1.371711229946524,3555848888972.8,35558.49,0,3,6,30,7,102,25,13,1,False,False,0,0
2022-12-01,创投,53,37,4,56.38297872340425,0.4148936170212766,1891100768291.95,18911.01,0,2,0,34,7,43,6,1,1,False,False,0,0
2022-12-01,创新药,11,7,1,57.89473684210527,0.048947368421052684,391679427502.55,3916.79,0,1,1,5,1,10,1,0,0,False,False,0,0
2022-12-01,券商概念,15,20,2,40.54054054054054,0.058648648648648646,995484947417.46,9954.85,0,0,0,19,3,13,1,1,0,False,False,0,0
2022-12-01,动力电池回收,9,2,0,81.81818181818183,1.2881818181818183,254958643465.45,2549.59,0,0,0,2,1,7,0,1,0,False,False,0,0
2022-12-01,化妆品概念,11,1,0,91.66666666666666,1.9841666666666666,245849657356.55,2458.50,0,0,0,1,0,9,2,0,0,False,False,0,0
2022-12-01,化工原料,21,3,1,84.0,1.63,536289332872.85,5362.89,0,0,0,3,1,17,2,0,2,False,False,0,0
2022-12-01,北交所概念,6,5,0,54.54545454545454,0.04454545454545456,255269834217.03,2552.70,0,0,0,5,1,5,0,0,0,False,False,0,0
2022-12-01,北京冬奥,12,4,1,70.58823529411765,0.5958823529411764,357386547036.98,3573.87,0,0,2,2,1,9,2,1,0,False,False,0,0
2022-12-01,北斗导航,17,5,0,77.27272727272727,0.9363636363636364,421287964464.86,4212.88,0,0,1,4,0,14,3,0,0,False,False,0,0
2022-12-01,区块链,48,11,3,77.41935483870968,1.6906451612903224,1183742575979.67,11837.43,0,0,0,11,3,33,9,5,1,False,False,0,0
2022-12-01,医废处理,3,2,2,42.857142857142854,-0.8257142857142856,94975595242.15,949.76,0,0,1,1,3,2,0,0,0,False,False,0,0
2022-12-01,医疗器械概念,49,31,0,61.25000000000001,0.493375,1674861878817.69,16748.62,0,6,6,17,2,35,9,5,0,False,False,0,0
2022-12-01,医疗美容,10,5,1,62.5,0.02749999999999997,280035905578.58997,2800.36,0,1,1,3,1,8,2,0,0,False,False,0,0
2022-12-01,千金藤素,1,0,0,100.0,2.54,11627903143.68,116.28,0,0,0,0,0,1,0,0,0,False,True,-1,0
2022-12-01,半导体概念,76,19,1,79.16666666666666,1.0485416666666667,2055460336375.09,20554.60,0,0,1,15,6,63,9,2,0,False,False,0,0
2022-12-01,华为昇腾,2,1,0,66.66666666666666,1.0333333333333334,53033207913.69,530.33,0,0,0,1,0,1,1,0,0,False,False,0,0
2022-12-01,华为概念,123,28,3,79.87012987012987,1.449090909090909,2898677546689.7803,28986.78,0,0,0,26,10,91,16,8,3,False,False,0,0
2022-12-01,华为欧拉,5,0,0,100.0,4.779999999999999,95542234254.82999,955.42,0,0,0,0,0,1,3,0,1,False,True,-1,0
2022-12-01,华为汽车,8,5,0,61.53846153846154,0.4730769230769231,248634954122.86,2486.35,0,0,0,5,1,5,2,0,0,False,False,0,0
2022-12-01,单抗概念,9,10,1,45.0,-0.09949999999999998,458953743326.35,4589.54,0,0,1,9,2,7,1,0,0,False,False,0,0
2022-12-01,参股保险,18,21,4,41.86046511627907,-0.05837209302325578,918980434318.66,9189.80,0,0,2,19,4,16,2,0,0,False,False,0,0
2022-12-01,参股券商,27,27,3,47.368421052631575,0.35649122807017547,1178285581252.54,11782.86,0,1,0,26,3,21,4,0,2,False,False,0,0
2022-12-01,参股新三板,20,16,0,55.55555555555556,0.7861111111111111,796326383841.4299,7963.26,0,0,0,16,0,15,3,2,0,False,False,0,0
2022-12-01,参股期货,10,14,0,41.66666666666667,0.1616666666666667,589120020166.73,5891.20,0,0,1,12,1,8,2,0,0,False,False,0,0
2022-12-01,参股银行,43,21,2,65.15151515151516,0.7516666666666667,1509383051371.32,15093.83,0,0,1,19,3,36,5,1,1,False,False,0,0
2022-12-01,发电机概念,0,2,0,0.0,-2.13,21634462504.08,216.34,0,0,0,2,0,0,0,0,0,True,False,0,-1
2022-12-01,口罩,22,13,1,61.111111111111114,0.5041666666666667,675695301627.11,6756.95,0,2,3,6,4,17,1,2,1,False,False,0,0
2022-12-01,可燃冰,2,4,0,33.33333333333333,-0.155,176653296295.78,1766.53,0,0,0,4,0,2,0,0,0,False,False,0,0
