日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2022-12-01,专业服务,21,10,2,63.63636363636363,0.7524242424242423,219530423346.44,2195.30,0,2,0,6,5,13,5,2,0,False,False,0,0
2022-12-01,专用设备,149,68,8,66.22222222222223,0.8342666666666667,1581862103839.23,15818.62,0,1,5,59,12,122,12,12,2,False,False,0,0
2022-12-01,中药,16,53,2,22.535211267605636,-1.606056338028169,1073626749853.97,10736.27,1,7,18,27,2,10,2,4,0,False,False,0,0
2022-12-01,互联网服务,126,14,1,89.36170212765957,2.5551773049645394,1402365760626.52,14023.66,0,0,1,13,2,77,27,15,6,False,False,0,0
2022-12-01,交运设备,25,18,1,56.81818181818182,0.36568181818181816,549628405016.2,5496.28,0,0,2,16,3,21,1,1,0,False,False,0,0
2022-12-01,仪器仪表,47,11,0,81.03448275862068,1.2944827586206897,270585806826.05002,2705.86,0,1,0,10,0,37,6,4,0,False,False,0,0
2022-12-01,保险,0,6,0,0.0,-0.9966666666666667,2397520163097.23,23975.20,0,0,0,6,0,0,0,0,0,True,False,0,-1
2022-12-01,光伏设备,36,10,1,76.59574468085107,1.1593617021276597,2287102746072.92,22871.03,0,0,1,7,3,31,4,0,1,False,False,0,0
2022-12-01,光学光电子,76,15,4,80.0,0.9257894736842106,875660469930.42,8756.60,0,0,1,13,5,69,5,2,0,False,False,0,0
2022-12-01,公用事业,6,12,2,30.0,-0.5640000000000001,156572846513.36002,1565.73,0,0,1,11,2,6,0,0,0,False,False,0,0
2022-12-01,农牧饲渔,61,11,4,80.26315789473685,1.3119736842105263,1088844149015.54,10888.44,0,0,0,10,7,51,6,2,0,False,False,0,0
2022-12-01,农药兽药,30,12,2,68.18181818181817,0.5427272727272727,371826007000.29,3718.26,0,1,1,9,3,29,0,1,0,False,False,0,0
2022-12-01,包装材料,23,4,2,79.3103448275862,1.643103448275862,143669730487.62,1436.70,0,0,0,4,3,15,4,2,1,False,False,0,0
2022-12-01,化学制品,110,25,5,78.57142857142857,1.2287857142857144,1561848483336.72,15618.48,0,0,3,21,8,90,10,6,2,False,False,0,0
2022-12-01,化学制药,57,72,2,43.51145038167939,-0.26725190839694657,1703262339980.69,17032.62,2,3,10,57,4,45,5,3,2,False,False,0,0
2022-12-01,化学原料,59,11,3,80.82191780821918,0.9556164383561645,929215436118.77,9292.15,0,0,0,10,4,54,3,1,1,False,False,0,0
2022-12-01,化纤行业,23,5,1,79.3103448275862,1.5003448275862068,650407834349.4401,6504.08,0,0,0,4,2,18,4,1,0,False,False,0,0
2022-12-01,化肥行业,15,8,1,62.5,0.2354166666666667,445659366354.78,4456.59,0,0,1,7,1,14,1,0,0,False,False,0,0
2022-12-01,医疗器械,51,64,0,44.34782608695652,-0.6830434782608695,1908079134265.3,19080.79,1,15,11,35,5,33,10,4,1,False,False,0,0
2022-12-01,医疗服务,30,11,0,73.17073170731707,1.7560975609756098,1036002213029.2,10360.02,0,2,1,8,0,17,8,4,1,False,False,0,0
2022-12-01,医药商业,17,13,0,56.666666666666664,0.91,419376391902.06,4193.76,0,1,2,10,0,11,2,3,1,False,False,0,0
2022-12-01,半导体,105,22,0,82.67716535433071,1.422204724409449,2977143779772.51,29771.44,0,0,1,18,6,80,17,4,1,False,False,0,0
2022-12-01,商业百货,52,8,4,81.25,1.58859375,484704814420.24,4847.05,0,0,1,7,5,39,7,3,2,False,False,0,0
2022-12-01,塑料制品,62,16,2,77.5,1.0515,385862337990.19,3858.62,0,0,0,13,6,52,7,2,0,False,False,0,0
2022-12-01,多元金融,3,22,0,12.0,-1.34,380956433595.05,3809.56,0,0,2,19,1,3,0,0,0,False,False,0,0
2022-12-01,家用轻工,20,7,0,74.07407407407408,0.9781481481481481,168742655990.77,1687.43,0,0,0,7,1,17,1,1,0,False,False,0,0
2022-12-01,家电行业,68,15,3,79.06976744186046,1.2883720930232558,1630510243571.8,16305.10,0,1,1,13,4,56,6,4,1,False,False,0,0
