日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,主力净流入-净额,主力净流入-净占比,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2023-05-04,中成药,2,0,0,100.0,1.15,271400142915.34,-85991326.0,-2.95,2714.00,0,0,0,0,0,2,0,0,0,False,True,-1,0
2023-05-04,乳制品,1,0,0,100.0,0.98,191007723732.30002,-99482582.0,-4.77,1910.08,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-05-04,互联网,0,1,0,0.0,-5.82,107466262482.87999,-1360145248.0,-18.52,1074.66,0,1,0,0,0,0,0,0,0,True,False,0,-1
2023-05-04,交通设施,1,1,0,50.0,-1.17,263917610021.7,-80839836.0,-5.4,2639.18,0,0,1,0,0,1,0,0,0,False,False,0,0
2023-05-04,仓储物流,0,1,0,0.0,-1.82,271292115511.66,-141813250.0,-16.75,2712.92,0,0,0,1,0,0,0,0,0,True,False,0,-1
2023-05-04,保险,5,0,0,100.0,5.862,2867859519920.35,1393497864.0,7.18,28678.60,0,0,0,0,0,1,1,3,0,False,True,-1,0
2023-05-04,元器件,1,1,0,50.0,-0.795,336417124699.21,-36521725.0,-1.2400000000000002,3364.17,0,0,0,1,0,1,0,0,0,False,False,0,0
2023-05-04,全国地产,0,3,0,0.0,-1.6033333333333335,445950628545.56995,80010215.0,2.6533333333333338,4459.51,0,0,0,3,0,0,0,0,0,True,False,0,-1
2023-05-04,农业综合,0,2,0,0.0,-1.5499999999999998,385430218144.85004,-116772567.0,-6.695,3854.30,0,0,0,2,0,0,0,0,0,True,False,0,-1
2023-05-04,农林牧渔,0,2,0,0.0,-1.5499999999999998,385430218144.85004,-116772567.0,-6.695,3854.30,0,0,0,2,0,0,0,0,0,True,False,0,-1
2023-05-04,农药化肥,0,1,0,0.0,-0.78,110070081374.72,-45530780.0,-11.9,1100.70,0,0,0,1,0,0,0,0,0,True,False,0,-1
2023-05-04,化学制药,1,1,0,50.0,0.435,513868737059.80005,263175300.0,5.290000000000001,5138.69,0,0,0,1,0,1,0,0,0,False,False,0,0
2023-05-04,化工,0,2,0,0.0,-1.545,392804265046.02,-160780858.0,-10.035,3928.04,0,0,0,2,0,0,0,0,0,True,False,0,-1
2023-05-04,化工原料,0,1,0,0.0,-2.31,282734183671.3,-115250078.0,-8.17,2827.34,0,0,0,1,0,0,0,0,0,True,False,0,-1
2023-05-04,化纤,0,1,0,0.0,-1.74,131530569750.0,-34952818.0,-8.06,1315.31,0,0,0,1,0,0,0,0,0,True,False,0,-1
2023-05-04,医疗保健,2,2,0,50.0,-0.635,825490726616.0499,-190573518.0,-7.675,8254.91,0,0,0,2,0,2,0,0,0,False,False,0,0
2023-05-04,医药,4,2,0,66.66666666666666,0.48,1133556472447.44,97291693.0,-0.9466666666666664,11335.56,0,0,0,2,0,4,0,0,0,False,False,0,0
2023-05-04,半导体,1,4,0,20.0,-3.2700000000000005,1062654100343.77,-1031102951.0,-7.226000000000001,10626.54,0,1,2,1,0,1,0,0,0,False,False,0,0
2023-05-04,啤酒,0,1,0,0.0,-4.32,152466656610.4,272711.0,0.03,1524.67,0,0,1,0,0,0,0,0,0,True,False,0,-1
2023-05-04,家用电器,0,3,0,0.0,-3.716666666666667,817332509727.4,-1800560020.0,-8.096666666666666,8173.33,1,0,0,2,0,0,0,0,0,True,False,0,-1
2023-05-04,小金属,1,2,0,33.33333333333333,-0.6966666666666668,373754554414.85,-139859522.0,-4.42,3737.55,0,0,1,1,0,1,0,0,0,False,False,0,0
2023-05-04,工程机械,0,1,0,0.0,-0.97,138586212080.71,-88264378.0,-11.14,1385.86,0,0,0,1,0,0,0,0,0,True,False,0,-1
2023-05-04,广告包装,1,0,0,100.0,9.94,102250774060.08,802962432.0,23.67,1022.51,0,0,0,0,0,0,0,1,0,False,True,-1,0
2023-05-04,建材,1,0,0,100.0,0.48,143134162658.79,-8027536.0,-1.77,1431.34,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-05-04,建筑,6,0,0,100.0,2.8683333333333336,1147369789729.96,460780439.0,2.658333333333333,11473.70,0,0,0,0,0,3,2,1,0,False,True,-1,0
2023-05-04,建筑工程,6,0,0,100.0,2.8683333333333336,1147369789729.96,460780439.0,2.658333333333333,11473.70,0,0,0,0,0,3,2,1,0,False,True,-1,0
2023-05-04,房地产,0,3,0,0.0,-1.6033333333333335,445950628545.56995,80010215.0,2.6533333333333338,4459.51,0,0,0,3,0,0,0,0,0,True,False,0,-1
2023-05-04,新型电力,4,0,0,100.0,2.3175,606336011107.28,226945427.0,3.585,6063.36,0,0,0,0,0,2,2,0,0,False,True,-1,0
2023-05-04,旅游,0,1,0,0.0,-4.76,317197468626.07996,-782377792.0,-16.41,3171.97,0,0,1,0,0,0,0,0,0,True,False,0,-1
2023-05-04,旅游服务,0,1,0,0.0,-4.76,317197468626.07996,-782377792.0,-16.41,3171.97,0,0,1,0,0,0,0,0,0,True,False,0,-1
2023-05-04,普钢,1,0,0,100.0,3.11,147821009553.75998,57664930.0,6.47,1478.21,0,0,0,0,0,0,1,0,0,False,True,-1,0
2023-05-04,有色,4,2,0,66.66666666666666,0.4499999999999999,943400520161.21,-446612438.0,-3.231666666666667,9434.01,0,0,1,1,0,3,1,0,0,False,False,0,0
2023-05-04,机场,0,1,0,0.0,-3.39,129102411919.20001,-86724661.0,-12.73,1291.02,0,0,1,0,0,0,0,0,0,True,False,0,-1
2023-05-04,水力发电,2,0,0,100.0,3.065,662734914136.8,-64424162.0,-6.58,6627.35,0,0,0,0,0,0,2,0,0,False,True,-1,0
2023-05-04,水泥,1,0,0,100.0,0.48,143134162658.79,-8027536.0,-1.77,1431.34,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-05-04,水运,0,1,0,0.0,-0.81,177370330812.52,-3897231.0,-0.36,1773.70,0,0,0,1,0,0,0,0,0,True,False,0,-1
2023-05-04,汽车整车,1,4,0,20.0,-0.72,1353205304570.1,-308231812.0,-1.52,13532.05,0,0,0,4,0,1,0,0,0,False,False,0,0
2023-05-04,汽车类,2,4,0,33.33333333333333,1.0633333333333335,1463770779492.17,-67533252.0,0.8049999999999998,14637.71,0,0,0,4,0,1,0,0,1,False,False,0,0
2023-05-04,汽车配件,1,0,0,100.0,9.98,110565474922.06999,240698560.0,12.43,1105.65,0,0,0,0,0,0,0,0,1,False,True,-1,0
2023-05-04,港口,1,0,0,100.0,1.05,134815198102.5,5884825.0,1.93,1348.15,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-05-04,火力发电,1,0,0,100.0,2.89,156666971722.82,49196271.0,6.92,1566.67,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-05-04,煤炭,2,2,0,50.0,-0.23000000000000004,1063036007140.95,108915294.0,2.0325,10630.36,0,0,0,2,0,2,0,0,0,False,False,0,0
2023-05-04,煤炭开采,2,2,0,50.0,-0.23000000000000004,1063036007140.95,108915294.0,2.0325,10630.36,0,0,0,2,0,2,0,0,0,False,False,0,0
2023-05-04,生物制药,1,1,0,50.0,-0.14500000000000002,348287592472.30005,-79892281.0,-5.18,3482.88,0,0,0,1,0,1,0,0,0,False,False,0,0
2023-05-04,电信运营,1,1,1,33.33333333333333,0.6966666666666667,3000322246548.9897,-62343350.0,-1.2066666666666668,30003.22,0,0,0,1,1,1,0,0,0,False,False,0,0
2023-05-04,电力,7,0,0,100.0,2.6128571428571425,1425737896966.9,211717536.0,1.1571428571428568,14257.38,0,0,0,0,0,3,4,0,0,False,True,-1,0
2023-05-04,电器仪表,0,2,0,0.0,-2.225,507714227967.25006,-35637164.0,-1.13,5077.14,0,0,0,2,0,0,0,0,0,True,False,0,-1
2023-05-04,电气设备,2,7,0,22.22222222222222,-1.0911111111111111,1824693785144.8901,-631889337.0,-3.3244444444444445,18246.94,0,0,0,7,0,2,0,0,0,False,False,0,0
