日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,主力净流入-净额,主力净流入-净占比,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2023-05-04,IT设备,30,20,1,58.82352941176471,0.6535294117647058,593686464027.67,-563253215.0,-1.6668627450980391,5936.86,1,3,3,13,1,19,6,2,3,False,False,0,0
2023-05-04,专用机械,116,100,5,52.488687782805435,0.4516742081447964,1663397685481.57,103311268.0,-0.9632126696832579,16633.98,2,7,20,68,11,77,19,10,7,False,False,0,0
2023-05-04,中成药,66,2,2,94.28571428571428,3.496,1166870753906.49,-351423148.0,-2.4189999999999996,11668.71,0,0,0,2,3,35,14,9,7,False,False,0,0
2023-05-04,乳制品,14,5,1,70.0,0.813,306190699135.97003,-199981475.0,-7.1,3061.91,0,0,0,4,2,12,2,0,0,False,False,0,0
2023-05-04,互联网,55,20,2,71.42857142857143,2.9150649350649354,1047995882603.67,-2305835025.0,-0.8090909090909091,10479.96,0,5,4,11,2,23,9,11,12,False,False,0,0
2023-05-04,交通设施,38,3,1,90.47619047619048,3.4714285714285715,1040053571869.05,-211478194.0,-3.1485714285714286,10400.54,0,0,2,1,1,19,6,11,2,False,False,0,0
2023-05-04,仓储物流,40,11,0,78.43137254901961,0.5619607843137255,825948734394.77,-84397403.0,-5.113921568627451,8259.49,1,1,3,6,0,36,3,0,1,False,False,0,0
2023-05-04,传媒娱乐,66,4,0,94.28571428571428,6.7628571428571425,943288728679.23,1969985912.0,4.572,9432.89,0,0,2,2,0,7,14,19,26,False,False,0,0
2023-05-04,供气供热,31,9,2,73.80952380952381,1.4166666666666667,320396106063.16,-139701200.0,-4.0738095238095235,3203.96,0,1,1,7,2,23,3,5,0,False,False,0,0
2023-05-04,保险,6,0,0,100.0,5.563333333333333,2885546972331.05,1385698502.0,5.405,28855.47,0,0,0,0,0,1,2,3,0,False,True,-1,0
2023-05-04,元器件,79,189,1,29.36802973977695,-1.6428624535315985,2994654420955.99,-2330389569.0,-2.9554646840148697,29946.54,7,22,36,123,6,64,9,1,1,False,False,0,0
2023-05-04,全国地产,19,9,0,67.85714285714286,1.125,648013735149.64,-24056910.0,-2.590357142857143,6480.14,0,1,3,5,0,12,4,2,1,False,False,0,0
2023-05-04,公共交通,3,3,0,50.0,0.7566666666666667,26103849105.34,-4557309.0,-2.325,261.04,0,0,0,3,0,2,1,0,0,False,False,0,0
