日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,主力净流入-净额,主力净流入-净占比,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2023-05-04,IT服务,48,75,0,39.02439024390244,-0.7903252032520325,1275708603176.73,-1486181130.0,-2.883658536585366,12757.09,0,12,19,44,1,35,6,5,1,False,False,0,0
2023-05-04,LED,21,18,1,52.5,0.299,297760361663.2,-242306966.0,-4.33525,2977.60,0,0,2,16,1,15,3,3,0,False,False,0,0
2023-05-04,专业工程,24,10,0,70.58823529411765,1.1800000000000002,453649074500.63,-147655948.0,-3.510882352941177,4536.49,0,1,2,7,1,18,2,2,1,False,False,0,0
2023-05-04,专业服务,13,12,2,48.148148148148145,0.024814814814814814,176501601089.71,300865.0,-2.4855555555555555,1765.02,0,1,1,9,3,10,1,2,0,False,False,0,0
2023-05-04,专业连锁,5,3,0,62.5,0.03874999999999995,55493230816.68,-10362648.0,-3.515,554.93,0,0,1,2,0,5,0,0,0,False,False,0,0
2023-05-04,专用设备,116,76,5,58.88324873096447,0.42172588832487307,1416057408048.6099,-576013004.0,-2.4421827411167514,14160.57,1,8,14,52,10,90,16,3,3,False,False,0,0
2023-05-04,个护用品,11,2,0,84.61538461538461,2.0453846153846156,65485057564.15,-60592223.0,-1.6315384615384616,654.85,0,0,0,0,2,8,2,1,0,False,False,0,0
2023-05-04,中药,68,2,2,94.44444444444444,3.542361111111111,1195302711777.3499,-336924760.0,-2.3645833333333335,11953.03,0,0,0,2,3,36,14,9,8,False,False,0,0
2023-05-04,乘用车,3,6,0,33.33333333333333,-0.3633333333333333,1443429231069.26,-344993213.0,-2.1555555555555554,14434.29,0,0,0,6,0,3,0,0,0,False,False,0,0
2023-05-04,乳品,13,4,1,72.22222222222221,0.791111111111111,292067634655.97003,-202070159.0,-7.989999999999999,2920.68,0,0,0,3,2,11,2,0,0,False,False,0,0
2023-05-04,互联网电商,14,4,1,73.68421052631578,2.0505263157894738,139017715516.08,172732946.0,1.4747368421052633,1390.18,0,0,2,2,1,7,4,2,1,False,False,0,0
