日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,主力净流入-净额,主力净流入-净占比,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2023-05-04,2025规划,1,1,0,50.0,0.05999999999999994,139241998304.88,160733560.0,2.255,1392.42,0,0,0,1,0,1,0,0,0,False,False,0,0
2023-05-04,3D玻璃,1,0,0,100.0,0.26,58139981176.619995,-14596041.0,-4.46,581.40,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-05-04,5G概念,2,5,0,28.57142857142857,-1.6714285714285713,505748461845.41,-719526486.0,-5.015714285714286,5057.48,0,1,1,3,0,2,0,0,0,False,False,0,0
2023-05-04,AB股,1,2,0,33.33333333333333,1.18,182225249349.47998,-30816460.0,-1.293333333333333,1822.25,0,0,1,1,0,0,0,1,0,False,False,0,0
2023-05-04,AH股,15,7,0,68.18181818181817,0.9372727272727274,1538533653765.44,139510131.0,0.9581818181818182,15385.34,0,0,2,5,0,10,4,1,0,False,False,0,0
2023-05-04,AIGC概念,1,0,0,100.0,1.9,78897721945.6,-884571392.0,-10.99,788.98,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-05-04,AI芯片,0,4,0,0.0,-3.54,315090919271.2,-621809835.0,-8.7425,3150.91,0,1,0,3,0,0,0,0,0,True,False,0,-1
2023-05-04,C2M概念,0,1,0,0.0,-4.85,57976100346.0,-76202860.0,-7.46,579.76,0,0,1,0,0,0,0,0,0,True,False,0,-1
2023-05-04,CAR-T细胞疗法,1,0,0,100.0,2.93,87192470216.93001,58149104.0,8.65,871.92,0,0,0,0,0,1,0,0,0,False,True,-1,0
2023-05-04,CPO概念,0,2,0,0.0,-3.865,150955454293.68,-375056471.0,-6.085,1509.55,0,1,0,1,0,0,0,0,0,True,False,0,-1
2023-05-04,CRO,0,2,0,0.0,-2.685,134167642723.6,17940123.0,1.8399999999999999,1341.68,0,0,1,1,0,0,0,0,0,True,False,0,-1
2023-05-04,ChatGPT概念,2,1,0,66.66666666666666,1.1166666666666665,227802905480.32,-1258118335.0,-6.506666666666668,2278.03,0,0,0,1,0,2,0,0,0,False,False,0,0
2023-05-04,Chiplet概念,1,1,0,50.0,-2.2700000000000005,170508622551.28,-159291942.0,-0.5899999999999999,1705.09,0,1,0,0,0,1,0,0,0,False,False,0,0
2023-05-04,EDA概念,0,2,0,0.0,-2.03,149762930949.81,-332016785.0,-11.020000000000001,1497.63,0,0,0,2,0,0,0,0,0,True,False,0,-1
2023-05-04,ERP概念,0,1,0,0.0,-3.61,71517826899.87999,-115094406.0,-14.8,715.18,0,0,1,0,0,0,0,0,0,True,False,0,-1
2023-05-04,ETC,0,1,0,0.0,-2.92,87433215983.41,-312593924.0,-16.35,874.33,0,0,0,1,0,0,0,0,0,True,False,0,-1
2023-05-04,GDR,1,0,0,100.0,5.6,92804538472.65,85421579.0,10.67,928.05,0,0,0,0,0,0,0,1,0,False,True,-1,0
2023-05-04,HIT电池,0,1,0,0.0,-3.14,92186849743.68,-68154824.0,-5.72,921.87,0,0,1,0,0,0,0,0,0,True,False,0,-1
2023-05-04,HS300_,50,48,1,50.505050505050505,-0.14585858585858583,7265322598647.58,-725332075.0,-1.0947474747474748,72653.23,0,7,7,34,3,38,6,3,1,False,False,0,0
2023-05-04,IGBT概念,3,1,0,75.0,0.96,298936706014.67,-270533973.0,-2.2175000000000002,2989.37,0,0,0,1,0,2,1,0,0,False,False,0,0
2023-05-04,IPO受益,4,0,0,100.0,1.0125,310834570289.53,86633492.0,3.2425,3108.35,0,0,0,0,0,4,0,0,0,False,True,-1,0
2023-05-04,IPv6,0,1,0,0.0,-2.4,82713509956.08,-76126583.0,-6.03,827.14,0,0,0,1,0,0,0,0,0,True,False,0,-1
2023-05-04,LED,1,2,0,33.33333333333333,-0.49333333333333335,237493408709.58,-177208394.0,-6.69,2374.93,0,0,0,2,0,1,0,0,0,False,False,0,0
