日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,主力净流入-净额,主力净流入-净占比,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2023-05-04,2025规划,42,37,2,51.85185185185185,0.23296296296296293,3373459446595.72,-595913668.0,-2.9906172839506175,33734.59,1,3,8,25,2,30,8,2,2,False,False,0,0
2023-05-04,3D打印,29,19,1,59.183673469387756,0.14285714285714293,441004951131.31,255285907.0,-3.396734693877551,4410.05,1,2,4,12,2,24,2,0,2,False,False,0,0
2023-05-04,3D摄像头,4,5,0,44.44444444444444,-0.8522222222222222,364850139348.23,-187914704.0,-2.1177777777777775,3648.50,0,0,2,3,0,4,0,0,0,False,False,0,0
2023-05-04,3D玻璃,9,6,0,60.0,-0.19,169309201475.57,-128192939.0,-4.855333333333333,1693.09,0,1,3,2,0,6,3,0,0,False,False,0,0
2023-05-04,5G概念,96,196,9,31.893687707641195,-1.0853488372093023,6989804306163.2295,-4576345959.0,-3.0441860465116277,69898.04,4,27,43,121,12,72,13,6,3,False,False,0,0
2023-05-04,6G概念,6,10,2,33.33333333333333,-0.8833333333333333,396016522277.51,-566530151.0,-4.301111111111111,3960.17,0,1,2,7,2,6,0,0,0,False,False,0,0
2023-05-04,AB股,54,17,3,72.97297297297297,1.2441891891891892,1492520848840.1301,-469512105.0,-5.669594594594595,14925.21,0,1,2,14,4,40,8,4,1,False,False,0,0
2023-05-04,AH股,100,43,4,68.02721088435374,1.4010884353741497,28808391319191.72,649008077.0,-0.021088435374149648,288083.91,0,5,6,32,6,63,17,15,3,False,False,0,0
2023-05-04,AIGC概念,17,11,0,60.71428571428571,2.257857142857143,551426182582.48,-1887877717.0,-1.7482142857142857,5514.26,0,1,4,6,1,5,3,6,2,False,False,0,0
2023-05-04,AI芯片,2,14,0,12.5,-2.794375,520024004087.02,-1081082151.0,-6.640625,5200.24,0,4,2,8,0,1,1,0,0,False,False,0,0
2023-05-04,C2M概念,25,11,0,69.44444444444444,2.000277777777778,285225926069.47,-207431611.0,-3.345833333333333,2852.26,0,1,5,5,0,13,3,8,1,False,False,0,0
2023-05-04,CAR-T细胞疗法,16,5,0,76.19047619047619,1.33,543303287967.71,-124294744.0,-2.2985714285714285,5433.03,0,0,0,5,0,11,4,1,0,False,False,0,0
2023-05-04,CPO概念,3,7,1,27.27272727272727,-3.0654545454545454,369954337093.78,-1101426442.0,-5.077272727272727,3699.54,1,4,1,1,1,1,1,1,0,False,False,0,0
2023-05-04,CRO,12,17,0,41.37931034482759,-0.6255172413793104,627739647221.86,-198828924.0,-6.112413793103448,6277.40,0,0,4,12,1,12,0,0,0,False,False,0,0
2023-05-04,ChatGPT概念,22,23,2,46.808510638297875,0.7699999999999999,1191689676945.74,-3491319555.0,-2.95468085106383,11916.90,0,4,5,14,2,9,4,6,3,False,False,0,0
2023-05-04,Chiplet概念,3,14,0,17.647058823529413,-1.628235294117647,393042003507.11,-522233355.0,-6.50764705882353,3930.42,0,1,3,10,0,3,0,0,0,False,False,0,0
2023-05-04,DRG/DIP,4,8,0,33.33333333333333,-0.5383333333333334,136657634065.8,-128912345.0,-4.1175,1366.58,0,0,0,8,0,4,0,0,0,False,False,0,0
2023-05-04,EDA概念,5,9,0,35.714285714285715,-1.2035714285714287,285043915853.42,-298494188.0,-1.9642857142857142,2850.44,0,1,2,6,0,4,1,0,0,False,False,0,0
2023-05-04,EDR概念,5,9,0,35.714285714285715,-0.5571428571428572,220746958736.81,-1337707109.0,-3.7378571428571425,2207.47,0,1,2,6,0,2,3,0,0,False,False,0,0
2023-05-04,ERP概念,3,11,0,21.428571428571427,-0.6449999999999999,250586416749.4,-109324126.0,-4.408571428571428,2505.86,0,0,4,7,0,2,0,0,1,False,False,0,0
2023-05-04,ETC,21,20,0,51.21951219512195,0.29048780487804876,406325618916.34,-669154827.0,-3.209512195121951,4063.26,0,3,2,15,0,13,4,3,1,False,False,0,0
2023-05-04,F5G概念,0,7,0,0.0,-4.297142857142857,86988842796.67,-361413941.0,-9.54142857142857,869.89,0,2,3,2,0,0,0,0,0,True,False,0,-1
2023-05-04,GDR,8,4,0,66.66666666666666,0.7866666666666666,1371830789117.5298,167951648.0,-1.5483333333333331,13718.31,1,0,0,3,0,5,1,2,0,False,False,0,0
2023-05-04,HIT电池,8,20,0,28.57142857142857,-1.4489285714285713,1007382777801.53,-920159765.0,-4.955,10073.83,1,0,4,15,0,8,0,0,0,False,False,0,0
