日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,主力净流入-净额,主力净流入-净占比,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2023-05-04,2025规划,23,12,0,65.71428571428571,0.9511428571428571,179655812811.86,-172669210.0,-3.188857142857143,1796.56,0,1,2,9,0,17,4,1,1,False,False,0,0
2023-05-04,3D打印,26,9,0,74.28571428571429,0.1525714285714286,144165584853.29,-64021598.0,-3.383142857142857,1441.66,1,0,2,6,1,23,2,0,0,False,False,0,0
2023-05-04,3D摄像头,2,2,0,50.0,-0.595,27501110282.96,-4329548.0,1.2500000000000002,275.01,0,0,1,1,0,2,0,0,0,False,False,0,0
2023-05-04,3D玻璃,8,4,0,66.66666666666666,0.27416666666666667,67793423528.05,-14149270.0,-5.739999999999999,677.93,0,0,3,1,0,5,3,0,0,False,False,0,0
2023-05-04,5G概念,73,117,5,37.43589743589744,-0.7136410256410256,960829346928.0,-629715954.0,-2.5804102564102562,9608.29,3,15,21,77,6,54,11,5,3,False,False,0,0
2023-05-04,6G概念,5,5,0,50.0,-0.24299999999999994,62870972332.45,-88638659.0,-4.577,628.71,0,0,1,4,0,5,0,0,0,False,False,0,0
2023-05-04,AB股,33,6,0,84.61538461538461,1.2425641025641025,229766764764.31,-152532758.0,-5.728717948717948,2297.67,0,1,1,4,0,27,5,1,0,False,False,0,0
2023-05-04,AH股,9,1,0,90.0,1.705,72721276946.37,-8138278.0,-0.5239999999999998,727.21,0,0,0,1,1,7,0,1,0,False,False,0,0
2023-05-04,AIGC概念,7,6,0,53.84615384615385,1.3415384615384613,74532526689.58,-12307290.0,-1.7646153846153847,745.33,0,1,2,3,1,2,1,2,1,False,False,0,0
2023-05-04,AI芯片,2,4,0,33.33333333333333,-1.3550000000000002,29009602737.079998,-60075221.0,-4.031666666666666,290.10,0,1,1,2,0,1,1,0,0,False,False,0,0
2023-05-04,C2M概念,22,8,0,73.33333333333333,2.4883333333333337,130892862884.84,-122320730.0,-4.238333333333333,1308.93,0,1,3,4,0,11,3,7,1,False,False,0,0
2023-05-04,CAR-T细胞疗法,13,2,0,86.66666666666667,1.47,84790233549.3,-25408074.0,-2.1253333333333333,847.90,0,0,0,2,0,10,2,1,0,False,False,0,0
2023-05-04,CPO概念,1,1,0,50.0,-0.9549999999999996,17531247272.0,-45186845.0,-4.2,175.31,0,1,0,0,0,0,0,1,0,False,False,0,0
2023-05-04,CRO,10,7,0,58.82352941176471,-0.17588235294117646,92122271545.62,-81049131.0,-8.809411764705882,921.22,0,0,3,3,1,10,0,0,0,False,False,0,0
2023-05-04,ChatGPT概念,11,14,1,42.30769230769231,0.7142307692307692,139899770792.62,-75489049.0,-2.418461538461538,1399.00,0,1,2,11,1,4,2,4,1,False,False,0,0
2023-05-04,Chiplet概念,1,6,0,14.285714285714285,-1.3728571428571428,24430960884.04,-21087253.0,-6.522857142857142,244.31,0,0,1,5,0,1,0,0,0,False,False,0,0
2023-05-04,DRG/DIP,2,4,0,33.33333333333333,-0.6733333333333335,29271608572.75,-20756700.0,-4.075,292.72,0,0,0,4,0,2,0,0,0,False,False,0,0
2023-05-04,EDA概念,3,3,0,50.0,-0.39333333333333337,32929141258.559998,-57293861.0,-1.3849999999999998,329.29,0,0,1,2,0,2,1,0,0,False,False,0,0
2023-05-04,EDR概念,4,6,0,40.0,-0.030999999999999917,47118214340.93,-24654682.0,-2.3899999999999997,471.18,0,0,1,5,0,2,2,0,0,False,False,0,0
2023-05-04,ERP概念,2,8,0,20.0,-1.097,49888038690.67,-87959474.0,-4.811999999999999,498.88,0,0,2,6,0,2,0,0,0,False,False,0,0
2023-05-04,ETC,19,12,0,61.29032258064516,0.48870967741935484,162461091078.27,-132147926.0,-3.556451612903226,1624.61,0,2,0,10,0,13,4,2,0,False,False,0,0
2023-05-04,F5G概念,0,4,0,0.0,-3.7725,21427447820.09,-93827064.0,-7.677499999999999,214.27,0,1,1,2,0,0,0,0,0,True,False,0,-1
2023-05-04,HIT电池,5,7,0,41.66666666666667,-1.205,59390367923.67999,-22221652.0,-2.795833333333333,593.90,0,0,2,5,0,5,0,0,0,False,False,0,0
2023-05-04,IGBT概念,8,6,0,57.14285714285714,-0.022142857142857224,75300074338.49,-138758244.0,-5.117142857142857,753.00,0,1,1,4,0,6,1,1,0,False,False,0,0
2023-05-04,IPO受益,23,6,0,79.3103448275862,1.5796551724137933,168567168236.17,-96260066.0,-5.482758620689655,1685.67,0,2,0,4,0,16,5,1,1,False,False,0,0
