日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,主力净流入-净额,主力净流入-净占比,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2023-05-04,3D打印,28,16,0,63.63636363636363,-0.1875,192985573830.59,-44072239.0,-3.132727272727273,1929.86,1,1,3,11,1,24,3,0,0,False,False,0,0
2023-05-04,5G,73,124,6,35.960591133004925,-0.8070443349753695,1016264912581.5599,-604757142.0,-2.7063546798029554,10162.65,4,17,20,82,7,51,13,6,3,False,False,0,0
2023-05-04,6G概念,6,12,0,33.33333333333333,-0.5616666666666666,93607663499.05,-172498104.0,-4.6722222222222225,936.08,0,1,1,10,0,6,0,0,0,False,False,0,0
2023-05-04,AIGC概念,26,11,0,70.27027027027027,2.8683783783783783,202277242250.26,348944123.0,-0.6900000000000001,2022.77,0,1,3,7,1,9,5,7,4,False,False,0,0
2023-05-04,C2M概念,23,7,0,76.66666666666667,2.575333333333333,132035208674.88,-162037816.0,-4.368666666666667,1320.35,0,0,2,5,0,12,3,7,1,False,False,0,0
2023-05-04,CRO概念,12,10,0,54.54545454545454,0.03318181818181814,112644527705.15,-77833910.0,-7.169545454545456,1126.45,0,0,4,5,1,11,0,1,0,False,False,0,0
2023-05-04,ChatGPT概念,34,17,1,65.38461538461539,1.658076923076923,253044065956.26,328988719.0,-1.1042307692307691,2530.44,0,0,5,12,2,17,7,6,3,False,False,0,0
2023-05-04,DRG/DIP,2,6,0,25.0,-1.1087500000000001,39722790953.85,-38442163.0,-5.76875,397.23,0,0,0,6,0,2,0,0,0,False,False,0,0
2023-05-04,EDR概念,4,8,0,33.33333333333333,-0.1483333333333333,54129774992.64,-42341700.0,-3.82,541.30,0,0,0,8,0,2,2,0,0,False,False,0,0
2023-05-04,ERP概念,4,8,0,33.33333333333333,-0.8125,58505061193.32,-91638125.0,-4.795833333333333,585.05,0,0,2,6,0,4,0,0,0,False,False,0,0
2023-05-04,ETC,17,12,0,58.620689655172406,0.45034482758620686,152362577812.41,-136706881.0,-3.91,1523.63,0,2,0,10,0,11,4,2,0,False,False,0,0
2023-05-04,F5G概念,3,9,1,23.076923076923077,-1.9946153846153847,63306522381.229996,-212694844.0,-4.883846153846154,633.07,0,3,3,3,1,2,0,0,1,False,False,0,0
2023-05-04,HJT电池,20,9,0,68.96551724137932,0.3786206896551724,144272764664.83,-87418065.0,-4.870689655172414,1442.73,0,0,1,8,1,17,1,1,0,False,False,0,0
2023-05-04,MCU芯片,6,12,0,33.33333333333333,-0.9594444444444444,98758599866.14,-70476988.0,-3.091666666666667,987.59,0,1,3,8,0,5,0,1,0,False,False,0,0
2023-05-04,MSCI概念,10,1,0,90.9090909090909,1.4827272727272727,75491652100.59,-4849984.0,-6.126363636363636,754.92,0,0,1,0,0,8,1,1,0,False,False,0,0
2023-05-04,MicroLED概念,10,9,0,52.63157894736842,0.34157894736842104,99113299472.8,-32495035.0,-1.0794736842105261,991.13,0,0,0,9,0,7,2,1,0,False,False,0,0
2023-05-04,MiniLED,16,26,1,37.2093023255814,-0.6218604651162791,212834538257.42,-201107618.0,-3.976976744186046,2128.35,0,0,4,22,2,12,2,1,0,False,False,0,0
2023-05-04,NFT概念,33,8,0,80.48780487804879,3.0746341463414635,208954399078.35,178688241.0,0.654390243902439,2089.54,1,0,0,7,0,13,7,10,3,False,False,0,0
