日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,主力净流入-净额,主力净流入-净占比,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2023-03-01,3D打印,30,11,2,69.76744186046511,0.7951162790697673,195389936068.33002,26930414.0,-0.04883720930232552,1953.90,0,0,0,11,2,25,4,1,0,False,False,0,0
2023-03-01,5G概念,198,19,3,90.0,2.4270909090909094,1126824118352.42,668547372.0,1.293409090909091,11268.24,0,0,2,17,4,133,35,23,6,False,False,0,0
2023-03-01,6G概念,20,3,0,86.95652173913044,2.5469565217391303,138024269286.16,179469471.0,1.9252173913043475,1380.24,0,0,0,3,0,13,4,2,1,False,False,0,0
2023-03-01,AIGC概念,42,3,0,93.33333333333333,3.999777777777778,246945481618.92,353108545.0,3.9302222222222225,2469.45,0,0,1,2,0,15,15,10,2,False,False,0,0
2023-03-01,BIPV概念,48,13,3,75.0,0.9864062499999999,335306582394.04,-157571230.0,-3.0371875,3353.07,0,0,0,13,4,41,4,1,1,False,False,0,0
2023-03-01,C2M概念,12,15,2,41.37931034482759,0.29310344827586204,125407298342.25,-22555128.0,-2.606206896551724,1254.07,0,0,0,15,2,10,1,1,0,False,False,0,0
2023-03-01,CPO概念,19,1,0,95.0,3.257,117815177142.98,204783910.0,3.0825000000000005,1178.15,0,0,0,1,0,10,5,3,1,False,False,0,0
2023-03-01,CXO概念,7,16,1,29.166666666666668,-0.30416666666666664,136699979034.26,-68503222.0,-4.14375,1367.00,0,0,1,15,1,6,1,0,0,False,False,0,0
2023-03-01,DRG-DIP,8,0,1,88.88888888888889,3.7011111111111115,49178554438.32,-17259873.0,-1.3222222222222222,491.79,0,0,0,0,1,3,4,0,1,False,False,0,0
2023-03-01,EDA概念,6,0,0,100.0,1.74,36784923121.33,35686109.0,2.758333333333334,367.85,0,0,0,0,0,6,0,0,0,False,True,-1,0
2023-03-01,ETC概念,29,1,1,93.54838709677419,2.6596774193548387,161255461442.19,312951584.0,2.354193548387097,1612.55,0,0,0,1,1,16,10,2,1,False,False,0,0
2023-03-01,HJT电池,14,16,0,46.666666666666664,0.024000000000000007,163139281972.46,-266385601.0,-6.231333333333334,1631.39,0,0,0,15,1,14,0,0,0,False,False,0,0
2023-03-01,MCU芯片,14,4,1,73.68421052631578,1.3705263157894736,111181655262.29,75115022.0,2.723684210526316,1111.82,0,0,2,2,1,9,3,2,0,False,False,0,0
2023-03-01,MicroLED,16,1,1,88.88888888888889,1.6622222222222223,96248380687.6,81122780.0,3.0405555555555552,962.48,0,0,0,1,1,15,0,1,0,False,False,0,0
2023-03-01,MiniLED,33,6,2,80.48780487804879,1.332439024390244,204289459660.02,5488989.0,-0.40024390243902463,2042.89,0,0,1,5,2,30,1,2,0,False,False,0,0
2023-03-01,NFT概念,44,6,0,88.0,2.7024,265359812499.01,358161476.0,0.8168,2653.60,0,0,0,5,1,24,15,5,0,False,False,0,0
2023-03-01,NMN概念,7,7,2,43.75,0.585,94708678613.23,-226457139.0,-5.6762500000000005,947.09,0,0,0,7,2,5,2,0,0,False,False,0,0
2023-03-01,OLED概念,58,12,1,81.69014084507043,0.9990140845070421,370156842307.14,-485170.0,-2.0184507042253523,3701.57,0,0,2,9,2,53,2,3,0,False,False,0,0
2023-03-01,POE胶膜,3,9,0,25.0,-0.6074999999999999,71101304154.98,-134854091.0,-8.318333333333333,711.01,0,0,0,9,0,3,0,0,0,False,False,0,0
2023-03-01,PPP概念,103,16,8,81.10236220472441,1.0020472440944883,599546738178.38,-69864025.0,-2.3296850393700788,5995.47,0,0,1,13,11,91,6,4,1,False,False,0,0
2023-03-01,PVDF概念,2,2,0,50.0,-0.385,19168204235.6,-60347201.0,-12.695,191.68,0,0,0,2,1,1,0,0,0,False,False,0,0
2023-03-01,ST板块,74,31,9,64.91228070175438,1.0903508771929824,318621545623.07,-117856656.0,-1.1830701754385966,3186.22,0,2,4,25,9,58,5,9,2,False,False,0,0
2023-03-01,Web3概念,39,2,1,92.85714285714286,4.069285714285714,230254052499.11,158869941.0,2.0688095238095237,2302.54,0,0,1,1,1,11,16,10,2,False,False,0,0
2023-03-01,一体压铸,17,9,0,65.38461538461539,0.49884615384615383,144831872851.0,-48294960.0,-3.6530769230769233,1448.32,0,0,0,8,1,15,2,0,0,False,False,0,0
2023-03-01,一带一路,205,45,7,79.76653696498055,0.9780544747081713,1288198040334.16,52298011.0,-1.8176653696498053,12881.98,0,1,0,37,17,182,13,4,3,False,False,0,0
2023-03-01,上海自贸,25,8,1,73.52941176470588,1.1744117647058823,168559656145.88,260334995.0,-3.638235294117647,1685.60,0,0,0,8,1,21,2,0,2,False,False,0,0
2023-03-01,东数西算,61,4,0,93.84615384615384,3.279384615384615,337812713676.04,-166902146.0,1.5306153846153847,3378.13,0,0,1,3,0,31,19,9,2,False,False,0,0
2023-03-01,中俄贸易,61,19,3,73.49397590361446,0.824698795180723,353110979660.39,-52551301.0,-3.0301204819277108,3531.11,0,0,1,18,6,51,6,0,1,False,False,0,0
2023-03-01,乡村振兴,87,22,6,75.65217391304347,0.8644347826086957,531052000154.64,-205851122.0,-2.6016521739130436,5310.52,0,0,0,20,9,76,7,2,1,False,False,0,0
2023-03-01,云游戏,18,2,0,90.0,2.7975000000000003,91928248937.45,132636665.0,0.6540000000000001,919.28,0,0,0,2,0,9,5,4,0,False,False,0,0
2023-03-01,云计算,117,8,1,92.85714285714286,3.878730158730159,651248918558.44,1724372732.0,3.1513492063492063,6512.49,0,0,1,7,1,47,41,21,7,False,False,0,0
