日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,主力净流入-净额,主力净流入-净占比,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2023-03-01,IT设备,41,10,1,78.84615384615384,2.5576923076923075,548513055082.69,1558921409.0,3.194807692307692,5485.13,0,0,2,7,3,20,13,4,3,False,False,0,0
2023-03-01,专用机械,146,73,4,65.47085201793722,0.6930493273542602,1807670008891.32,-278532002.0,-1.7821076233183857,18076.70,0,0,3,64,14,125,9,7,1,False,False,0,0
2023-03-01,中成药,37,28,7,51.388888888888886,0.2334722222222222,1099389702749.4199,-1121713426.0,-5.664166666666667,10993.90,0,0,1,27,8,34,1,1,0,False,False,0,0
2023-03-01,乳制品,9,11,0,45.0,-0.05050000000000001,324984154436.82,-44425598.0,-4.622000000000001,3249.84,0,0,1,9,2,8,0,0,0,False,False,0,0
2023-03-01,互联网,75,5,1,92.5925925925926,3.1719753086419753,754980154503.3,1326835016.0,3.3113580246913576,7549.80,0,0,0,5,1,34,28,12,1,False,False,0,0
2023-03-01,交通设施,37,1,4,88.09523809523809,0.6797619047619048,960719713984.35,-123878208.0,-6.838333333333334,9607.20,0,0,0,1,4,37,0,0,0,False,False,0,0
2023-03-01,仓储物流,37,12,2,72.54901960784314,0.40058823529411763,842628019687.28,-217369036.0,-4.0464705882352945,8426.28,0,0,1,11,4,34,1,0,0,False,False,0,0
2023-03-01,传媒娱乐,68,3,2,93.15068493150685,2.4215068493150684,676232209689.22,306961371.0,-1.5816438356164384,6762.32,0,0,0,3,2,47,14,7,0,False,False,0,0
2023-03-01,供气供热,29,8,5,69.04761904761905,0.5140476190476191,336051869857.15,-66762654.0,-4.311428571428571,3360.52,0,0,0,8,5,28,1,0,0,False,False,0,0
2023-03-01,保险,6,0,0,100.0,2.706666666666667,2589467453537.96,499848444.0,2.275,25894.67,0,0,0,0,0,2,4,0,0,False,True,-1,0
2023-03-01,元器件,226,35,8,84.01486988847584,1.4085130111524162,3214060380886.2197,1184279298.0,0.3913382899628252,32140.60,0,1,2,30,13,188,23,10,2,False,False,0,0
2023-03-01,全国地产,27,3,3,81.81818181818183,0.5942424242424242,759666313973.79,-236022131.0,-7.498787878787879,7596.66,0,0,0,3,3,27,0,0,0,False,False,0,0
2023-03-01,公共交通,5,1,0,83.33333333333334,1.0483333333333333,27876071096.41,15375083.0,-1.1166666666666667,278.76,0,0,0,1,0,5,0,0,0,False,False,0,0
2023-03-01,公路,2,0,0,100.0,1.055,10708342089.4,-17971931.0,-4.140000000000001,107.08,0,0,0,0,0,2,0,0,0,False,True,-1,0
2023-03-01,其他商业,9,2,1,75.0,0.4691666666666667,109870084977.17,-26182033.0,-4.221666666666667,1098.70,0,1,0,1,1,8,0,1,0,False,False,0,0
