日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2022-11-01,IT服务,85,39,0,68.54838709677419,1.0731451612903224,1043824416623.3099,10438.24,0,2,6,29,2,70,5,5,5,False,False,0,0
2022-11-01,LED,37,0,1,97.36842105263158,2.7676315789473684,276135243551.6,2761.35,0,0,0,0,1,25,11,0,1,False,False,0,0
2022-11-01,专业工程,33,1,0,97.05882352941177,3.7591176470588237,342561336048.02,3425.61,0,0,0,1,0,15,10,6,2,False,False,0,0
2022-11-01,专业服务,25,2,1,89.28571428571429,3.172857142857143,167216930305.7,1672.17,0,0,2,0,1,13,7,3,2,False,False,0,0
2022-11-01,专业连锁,8,0,0,100.0,3.59125,52586019749.380005,525.86,0,0,0,0,0,2,5,1,0,False,True,-1,0
2022-11-01,专用设备,171,12,2,92.43243243243244,2.8490810810810814,1332152883471.26,13321.53,0,1,1,10,4,94,48,23,4,False,False,0,0
2022-11-01,个护用品,13,0,0,100.0,2.956153846153846,57424208768.79,574.24,0,0,0,0,0,8,3,2,0,False,True,-1,0
2022-11-01,中药,53,21,1,70.66666666666667,1.0754666666666666,1007311450621.51,10073.11,0,0,4,17,1,43,4,5,1,False,False,0,0
2022-11-01,乘用车,9,0,0,100.0,3.2755555555555556,1545686851248.35,15456.87,0,0,0,0,0,5,2,2,0,False,True,-1,0
2022-11-01,乳品,18,0,0,100.0,4.371111111111111,258696551633.03,2586.97,0,0,0,0,0,4,8,6,0,False,True,-1,0
2022-11-01,互联网电商,17,2,0,89.47368421052632,2.8878947368421053,155981793146.36,1559.82,0,0,0,2,0,9,6,1,1,False,False,0,0
2022-11-01,产业地产,9,1,0,90.0,1.8739999999999999,110763703446.37,1107.64,0,0,0,1,0,8,1,0,0,False,False,0,0
2022-11-01,人工景点,5,0,0,100.0,6.4959999999999996,45298181598.9,452.98,0,0,0,0,0,1,0,3,1,False,True,-1,0
2022-11-01,仪器仪表,39,5,2,84.78260869565217,2.2686956521739132,210442685229.38,2104.43,0,0,0,5,3,25,9,3,1,False,False,0,0
2022-11-01,休闲食品,21,0,0,100.0,5.0128571428571425,189416231784.84,1894.16,0,0,0,0,0,6,7,6,2,False,True,-1,0
2022-11-01,传媒,134,6,1,95.0354609929078,2.378794326241135,1054099830874.3201,10541.00,0,0,3,3,1,91,33,9,1,False,False,0,0
2022-11-01,住宅开发,78,6,2,90.69767441860465,1.6263953488372094,947635168605.1499,9476.35,0,1,0,5,2,70,6,1,1,False,False,0,0
2022-11-01,体外诊断,28,9,1,73.68421052631578,0.471578947368421,333596131604.97,3335.96,2,1,0,6,1,26,0,2,0,False,False,0,0
2022-11-01,体育,2,1,0,66.66666666666666,0.9566666666666667,11589512894.39,115.90,0,0,0,1,0,2,0,0,0,False,False,0,0
2022-11-01,保险,6,0,0,100.0,4.83,1987216181874.14,19872.16,0,0,0,0,0,1,3,2,0,False,True,-1,0
2022-11-01,保险及其他,37,2,1,92.5,2.94725,2455404015699.32,24554.04,0,0,0,2,1,20,12,4,1,False,False,0,0
2022-11-01,光伏设备,51,2,0,96.22641509433963,5.040566037735848,2719823308639.7,27198.23,0,0,0,2,0,13,14,18,6,False,False,0,0
2022-11-01,光学元件,16,1,0,94.11764705882352,2.1347058823529412,106521462160.86,1065.21,0,0,0,1,0,10,5,1,0,False,False,0,0
2022-11-01,光学光电子,91,5,2,92.85714285714286,2.517448979591837,897237976859.8,8972.38,0,0,1,4,2,59,24,6,2,False,False,0,0
2022-11-01,公交,7,0,0,100.0,3.9657142857142853,29870096350.35,298.70,0,0,0,0,0,3,3,0,1,False,True,-1,0
2022-11-01,公路铁路运输,33,1,0,97.05882352941177,2.3261764705882353,656950313358.42,6569.50,0,0,0,1,0,24,7,1,1,False,False,0,0
2022-11-01,其他专用设备,66,7,0,90.41095890410958,2.98972602739726,432896958587.59,4328.97,0,1,1,5,1,32,21,10,2,False,False,0,0
2022-11-01,其他交运设备,13,1,0,92.85714285714286,3.1585714285714284,156266288162.59,1562.66,0,0,0,1,0,8,1,4,0,False,False,0,0
2022-11-01,其他传媒,53,4,2,89.83050847457628,2.1289830508474576,403903140343.33,4039.03,0,0,0,4,2,41,7,5,0,False,False,0,0
2022-11-01,其他农产品加工,10,0,0,100.0,3.099,64465070936.26,644.65,0,0,0,0,0,4,6,0,0,False,True,-1,0
2022-11-01,其他化学制品,57,10,0,85.07462686567165,2.2897014925373136,488126837367.73,4881.27,0,0,3,7,0,30,21,6,0,False,False,0,0
2022-11-01,其他化学原料,22,0,0,100.0,2.547727272727273,245244267879.42,2452.44,0,0,0,0,0,14,7,1,0,False,True,-1,0
2022-11-01,其他医疗服务,22,2,0,91.66666666666666,2.685,437369389771.4,4373.69,0,0,1,1,1,9,8,4,0,False,False,0,0
2022-11-01,其他塑料制品,19,0,0,100.0,2.420526315789474,67120300938.009995,671.20,0,0,0,0,0,13,5,1,0,False,True,-1,0
2022-11-01,其他家用轻工,30,0,0,100.0,2.8373333333333335,168749965929.25,1687.50,0,0,0,0,0,20,9,0,1,False,True,-1,0
2022-11-01,其他小金属,21,1,0,95.45454545454545,3.28,356777623480.31,3567.78,0,0,0,1,0,6,13,2,0,False,False,0,0
2022-11-01,其他建材,23,0,0,100.0,3.850869565217391,233036811820.16,2330.37,0,0,0,0,0,14,5,2,2,False,True,-1,0
