日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,股票代码
2023-04-07,44.4,-1.49,-660802.0,-2.68,1292040.0,5.24,-1952842.0,-7.92,176641.0,0.72,484161.0,1.96,300837
2023-04-10,44.78,0.86,-551737.0,-4.77,0.0,0.0,-551737.0,-4.77,411377.0,3.56,140360.0,1.21,300837
2023-04-03,22.54,0.67,-5544788.0,-6.85,107638.0,0.13,-5652426.0,-6.98,-940832.0,-1.16,6485619.0,8.01,603029
2023-04-04,22.03,-2.26,2226746.0,2.62,-304867.0,-0.36,2531613.0,2.98,-7199113.0,-8.46,4972367.0,5.84,603029
2023-04-06,22.07,0.18,-2446334.0,-3.27,2029709.0,2.71,-4476043.0,-5.98,-5340959.0,-7.14,7787292.0,10.41,603029
2023-04-07,21.79,-1.27,-6522390.0,-11.34,258761.0,0.45,-6781151.0,-11.79,-1331271.0,-2.32,7853661.0,13.66,603029
2023-04-10,21.12,-3.07,-21768407.0,-23.95,-3547943.0,-3.9,-18220464.0,-20.05,-2491629.0,-2.74,24260036.0,26.69,603029
2023-04-03,43.9,-3.2,-4066439.0,-4.38,-1612077.0,-1.74,-2454362.0,-2.65,1518968.0,1.64,2547471.0,2.75,605305
2023-04-04,44.1,0.46,4985888.0,8.56,-518302.0,-0.89,5504190.0,9.45,-3008744.0,-5.17,-1977144.0,-3.39,605305
2023-04-06,43.69,-0.93,2329423.0,2.97,856265.0,1.09,1473158.0,1.88,-6436165.0,-8.2,4106742.0,5.23,605305
2023-04-07,41.91,-4.07,-7687179.0,-8.65,-3754204.0,-4.22,-3932975.0,-4.43,6793560.0,7.64,893618.0,1.01,605305
2023-04-10,42.23,0.76,-4009950.0,-5.04,-1630111.0,-2.05,-2379839.0,-2.99,-11077143.0,-13.92,15087094.0,18.97,605305
2023-04-03,7.7,-1.66,-3837812.0,-5.36,-1068148.0,-1.49,-2769664.0,-3.87,-2253632.0,-3.15,6091445.0,8.5,601798
2023-04-04,7.59,-1.43,-5468382.0,-7.99,-1768497.0,-2.58,-3699885.0,-5.4,-4565049.0,-6.67,10033431.0,14.65,601798
2023-04-06,7.44,-1.98,-4982902.0,-9.86,-2948516.0,-5.83,-2034386.0,-4.02,-6646322.0,-13.15,11629224.0,23.01,601798
2023-04-07,7.62,2.42,1710429.0,1.68,4207917.0,4.14,-2497488.0,-2.46,5013260.0,4.93,-6723689.0,-6.61,601798
2023-04-10,7.5,-1.57,-10859505.0,-15.86,-5986457.0,-8.75,-4873048.0,-7.12,2901414.0,4.24,7958092.0,11.63,601798
2023-04-03,221.85,3.67,11969602.0,3.29,10190254.0,2.8,1779348.0,0.49,-9319944.0,-2.56,-2649659.0,-0.73,688502
2023-04-04,219.12,-1.23,36412554.0,8.25,27093866.0,6.14,9318688.0,2.11,-34126104.0,-7.74,-2286450.0,-0.52,688502
2023-04-06,238.8,8.98,-13393388.0,-2.71,6285327.0,1.27,-19678715.0,-3.99,16418825.0,3.33,-3025436.0,-0.61,688502
2023-04-07,245.4,2.76,-64444099.0,-15.36,-5824255.0,-1.39,-58619844.0,-13.97,66296975.0,15.8,-1852875.0,-0.44,688502
2023-04-10,254.2,3.59,4957544.0,0.85,-27467766.0,-4.71,32425310.0,5.56,-2248556.0,-0.39,-2708988.0,-0.46,688502
2023-04-03,18.22,4.29,54086094.0,9.33,20760112.0,3.58,33325982.0,5.75,-15780103.0,-2.72,-38305991.0,-6.61,300582
2023-04-04,17.86,-1.98,-32024305.0,-6.47,-16246926.0,-3.28,-15777379.0,-3.19,5839448.0,1.18,26184858.0,5.29,300582
2023-04-06,17.8,-0.34,-15591601.0,-3.77,-2462555.0,-0.6,-13129046.0,-3.17,12337026.0,2.98,3254575.0,0.79,300582
2023-04-07,17.67,-0.73,-35186965.0,-12.35,-3817015.0,-1.34,-31369950.0,-11.01,-13145096.0,-4.61,48332062.0,16.96,300582
2023-04-10,17.26,-2.32,-13478037.0,-5.12,-9784949.0,-3.72,-3693088.0,-1.4,8037299.0,3.06,5440738.0,2.07,300582
2023-04-03,13.83,0.0,1053788.0,6.99,0.0,0.0,1053788.0,6.99,1077366.0,7.15,-2131154.0,-14.14,300808
2023-04-04,13.67,-1.16,500079.0,4.1,0.0,0.0,500079.0,4.1,560105.0,4.59,-1060184.0,-8.69,300808
2023-04-06,13.48,-1.39,-574039.0,-4.43,1069757.0,8.25,-1643796.0,-12.68,1426881.0,11.0,-852842.0,-6.58,300808
2023-04-07,13.68,1.48,2590402.0,17.35,0.0,0.0,2590402.0,17.35,-491297.0,-3.29,-2099105.0,-14.06,300808
2023-04-10,13.64,-0.29,3893361.0,21.53,3503192.0,19.37,390169.0,2.16,-640711.0,-3.54,-3252650.0,-17.99,300808
2023-04-03,30.71,1.12,-3058724.0,-9.33,18534.0,0.06,-3077258.0,-9.38,2072829.0,6.32,985895.0,3.01,301106
2023-04-04,30.31,-1.3,-1298550.0,-3.8,-1080737.0,-3.16,-217813.0,-0.64,5009766.0,14.64,-3711215.0,-10.85,301106
2023-04-06,30.28,-0.1,119336.0,0.56,3022.0,0.01,116314.0,0.55,884158.0,4.16,-1003494.0,-4.72,301106
2023-04-07,30.48,0.66,-9074.0,-0.05,-91470.0,-0.52,82396.0,0.47,-959635.0,-5.48,968709.0,5.53,301106
2023-04-10,30.62,0.46,240089.0,0.78,0.0,0.0,240089.0,0.78,-2607298.0,-8.5,2367208.0,7.72,301106
2023-04-03,21.33,0.23,-2217756.0,-13.0,-1284000.0,-7.53,-933756.0,-5.47,590362.0,3.46,1627394.0,9.54,301045
2023-04-04,20.72,-2.86,-1709030.0,-11.92,0.0,0.0,-1709030.0,-11.92,415372.0,2.9,1293658.0,9.02,301045
2023-04-06,20.69,-0.14,-6279540.0,-28.37,-7196738.0,-32.51,917198.0,4.14,1897841.0,8.57,4381699.0,19.79,301045
2023-04-07,20.21,-2.32,-3550550.0,-21.67,0.0,0.0,-3550550.0,-21.67,-1008160.0,-6.15,4558711.0,27.82,301045
2023-04-10,20.24,0.15,-4077778.0,-14.66,-1142392.0,-4.11,-2935386.0,-10.56,677269.0,2.44,3400509.0,12.23,301045
2023-04-03,44.81,2.54,-3698449.0,-4.82,402849.0,0.53,-4101298.0,-5.35,3121219.0,4.07,577230.0,0.75,688181
2023-04-04,44.38,-0.96,-6030648.0,-5.11,-7720239.0,-6.54,1689591.0,1.43,1620073.0,1.37,4410574.0,3.74,688181
2023-04-06,45.67,2.91,11227118.0,8.88,1010956.0,0.8,10216162.0,8.08,-3489560.0,-2.76,-7737558.0,-6.12,688181
2023-04-07,45.52,-0.33,-4718819.0,-6.62,-99740.0,-0.14,-4619079.0,-6.48,2813190.0,3.95,1905629.0,2.67,688181
2023-04-10,45.13,-0.86,-2463008.0,-2.7,2323191.0,2.55,-4786199.0,-5.24,541611.0,0.59,1921396.0,2.11,688181
2023-04-03,34.86,0.58,-1640914.0,-5.03,114972.0,0.35,-1755886.0,-5.38,1138739.0,3.49,502175.0,1.54,605588
2023-04-04,36.15,3.7,12051974.0,12.93,21381.0,0.02,12030593.0,12.91,3443062.0,3.69,-15495036.0,-16.62,605588
2023-04-06,37.75,4.43,9330748.0,6.55,5236472.0,3.67,4094276.0,2.87,3941112.0,2.76,-13271860.0,-9.31,605588
2023-04-07,37.04,-1.88,1010599.0,1.48,443196.0,0.65,567403.0,0.83,2242814.0,3.29,-3253413.0,-4.77,605588
2023-04-10,36.55,-1.32,-1182882.0,-1.96,-103360.0,-0.17,-1079522.0,-1.78,1335263.0,2.21,-152381.0,-0.25,605588
2023-04-03,4.39,0.92,3155274.0,5.57,2318840.0,4.1,836434.0,1.48,139030.0,0.25,-3294304.0,-5.82,300269
2023-04-04,4.33,-1.37,-8944424.0,-15.33,-2428186.0,-4.16,-6516238.0,-11.17,5578369.0,9.56,3366055.0,5.77,300269
2023-04-06,4.36,0.69,1717485.0,3.03,-1093974.0,-1.93,2811459.0,4.97,-1381830.0,-2.44,-335655.0,-0.59,300269
2023-04-07,4.38,0.46,1749863.0,2.93,0.0,0.0,1749863.0,2.93,3998486.0,6.7,-5748349.0,-9.63,300269
2023-04-10,4.18,-4.57,2315952.0,2.63,-1074121.0,-1.22,3390073.0,3.85,11644766.0,13.22,-13960718.0,-15.85,300269
2023-04-03,21.58,1.6,-2465.0,-0.0,2700660.0,3.0,-2703125.0,-3.0,-939892.0,-1.04,942357.0,1.05,300545
2023-04-04,21.29,-1.34,3317777.0,4.13,-430612.0,-0.54,3748389.0,4.66,-4043280.0,-5.03,725503.0,0.9,300545
2023-04-06,21.75,2.16,409593.0,0.43,1290070.0,1.35,-880477.0,-0.92,1737392.0,1.82,-2146985.0,-2.25,300545
2023-04-07,21.4,-1.61,-2209123.0,-3.54,-1067026.0,-1.71,-1142097.0,-1.83,1136349.0,1.82,1072774.0,1.72,300545
2023-04-10,20.95,-2.1,-5350434.0,-6.55,-487152.0,-0.6,-4863282.0,-5.96,-4941211.0,-6.05,10291645.0,12.61,300545
2023-04-03,11.18,4.68,16800051.0,5.37,16520136.0,5.28,279915.0,0.09,-6037291.0,-1.93,-10762760.0,-3.44,300708
2023-04-04,11.49,2.77,14467927.0,3.15,6854641.0,1.49,7613286.0,1.66,5468936.0,1.19,-19936863.0,-4.34,300708
2023-04-06,12.26,6.7,21919578.0,3.5,13750375.0,2.19,8169203.0,1.3,-8585532.0,-1.37,-13334046.0,-2.13,300708
2023-04-07,11.87,-3.18,-51351684.0,-15.08,-8230393.0,-2.42,-43121291.0,-12.67,9396300.0,2.76,41955385.0,12.32,300708
2023-04-10,11.78,-0.76,828907.0,0.24,4092289.0,1.18,-3263382.0,-0.94,-13557536.0,-3.92,12728630.0,3.68,300708
2023-04-03,30.61,5.95,30128825.0,19.93,13402673.0,8.86,16726152.0,11.06,-3156614.0,-2.09,-26972212.0,-17.84,688195
2023-04-04,31.33,2.35,47837803.0,17.71,15924629.0,5.9,31913174.0,11.82,-3835701.0,-1.42,-44002103.0,-16.29,688195
2023-04-06,32.45,3.57,42774672.0,16.1,11107495.0,4.18,31667177.0,11.92,-3056305.0,-1.15,-39718367.0,-14.95,688195
2023-04-07,31.75,-2.16,-4355884.0,-3.01,-9369876.0,-6.47,5013992.0,3.46,12497650.0,8.63,-8141765.0,-5.62,688195
2023-04-10,31.25,-1.57,-22470215.0,-10.92,-5499162.0,-2.67,-16971053.0,-8.25,-16609355.0,-8.07,39079570.0,18.99,688195
2023-04-03,9.82,0.51,-3561562.0,-17.41,0.0,0.0,-3561562.0,-17.41,1873601.0,9.16,1687962.0,8.25,300701
2023-04-04,9.77,-0.51,-3655437.0,-12.5,0.0,0.0,-3655437.0,-12.5,1996963.0,6.83,1658474.0,5.67,300701
2023-04-06,9.85,0.82,-4317176.0,-12.03,-2481648.0,-6.92,-1835528.0,-5.11,2395385.0,6.68,1921791.0,5.36,300701
2023-04-07,9.92,0.71,-1005054.0,-4.62,0.0,0.0,-1005054.0,-4.62,-1269059.0,-5.84,2274113.0,10.46,300701
2023-04-10,9.89,-0.3,-783729.0,-1.31,0.0,0.0,-783729.0,-1.31,1360676.0,2.27,-576948.0,-0.96,300701
2023-04-03,34.03,1.64,2929594.0,2.99,1918773.0,1.96,1010821.0,1.03,10142726.0,10.34,-13072322.0,-13.32,300939
2023-04-04,33.6,-1.26,468808.0,0.44,-1005397.0,-0.94,1474205.0,1.37,4319904.0,4.02,-4788711.0,-4.46,300939
2023-04-06,34.1,1.49,366192.0,0.3,1349656.0,1.12,-983464.0,-0.81,2281632.0,1.89,-2647825.0,-2.19,300939
2023-04-07,34.21,0.32,579106.0,0.65,2866103.0,3.24,-2286997.0,-2.58,-4388585.0,-4.95,3809479.0,4.3,300939
2023-04-10,33.33,-2.57,-7216808.0,-8.88,-3184143.0,-3.92,-4032665.0,-4.96,-1756267.0,-2.16,8973075.0,11.04,300939
2023-04-03,5.71,2.33,6871641.0,9.85,3694885.0,5.3,3176756.0,4.55,-9880028.0,-14.17,3008388.0,4.31,300241
2023-04-04,5.89,3.15,21191623.0,11.07,8718856.0,4.56,12472767.0,6.52,-6137567.0,-3.21,-15054056.0,-7.87,300241
2023-04-06,5.92,0.51,5397023.0,2.55,-8588157.0,-4.05,13985180.0,6.6,19450464.0,9.18,-24847487.0,-11.73,300241
2023-04-07,5.94,0.34,-15380224.0,-12.8,0.0,0.0,-15380224.0,-12.8,1125665.0,0.94,14254559.0,11.86,300241
2023-04-10,5.81,-2.19,-7522924.0,-7.39,233223.0,0.23,-7756147.0,-7.62,-6431128.0,-6.32,13954052.0,13.71,300241
2023-04-03,11.95,2.05,1510753.0,3.55,1190216.0,2.8,320537.0,0.75,-2800884.0,-6.58,1290131.0,3.03,688079
2023-04-04,12.02,0.59,545010.0,1.01,2874087.0,5.34,-2329077.0,-4.33,-415055.0,-0.77,-129955.0,-0.24,688079
2023-04-06,12.36,2.83,10890850.0,14.18,7327144.0,9.54,3563706.0,4.64,-1912869.0,-2.49,-8977983.0,-11.69,688079
2023-04-07,12.31,-0.4,-529203.0,-1.37,1955169.0,5.07,-2484372.0,-6.44,617300.0,1.6,-88098.0,-0.23,688079
2023-04-10,12.14,-1.38,-3672780.0,-4.48,1969545.0,2.41,-5642325.0,-6.89,2446125.0,2.99,1226656.0,1.5,688079
2023-04-03,9.86,1.65,4415229.0,12.77,727011.0,2.1,3688218.0,10.67,664980.0,1.92,-5080209.0,-14.7,003015
2023-04-04,9.7,-1.62,2302268.0,9.13,404625.0,1.6,1897643.0,7.52,-1581947.0,-6.27,-720321.0,-2.86,003015
2023-04-06,9.93,2.37,2088413.0,4.01,2144981.0,4.11,-56568.0,-0.11,1742857.0,3.34,-3831269.0,-7.35,003015
2023-04-07,9.91,-0.2,286270.0,0.75,0.0,0.0,286270.0,0.75,1902245.0,5.02,-2188515.0,-5.77,003015
2023-04-10,9.93,0.2,1198653.0,1.48,3969814.0,4.89,-2771161.0,-3.42,-873121.0,-1.08,-325532.0,-0.4,003015
2023-04-03,26.07,5.46,-2597474.0,-4.58,165808.0,0.29,-2763282.0,-4.88,2042963.0,3.6,554512.0,0.98,688010
2023-04-04,25.8,-1.04,2479573.0,6.67,-774659.0,-2.09,3254232.0,8.76,715062.0,1.92,-3194634.0,-8.6,688010
2023-04-06,26.44,2.48,6283210.0,9.04,1663069.0,2.39,4620141.0,6.65,6327235.0,9.1,-12610445.0,-18.14,688010
2023-04-07,26.42,-0.08,-292559.0,-0.96,728835.0,2.4,-1021394.0,-3.36,-433737.0,-1.43,726296.0,2.39,688010
2023-04-10,27.46,3.94,9090095.0,8.12,993451.0,0.89,8096644.0,7.23,-7374160.0,-6.58,-1715937.0,-1.53,688010
2023-04-03,21.95,1.48,-380701.0,-0.51,0.0,0.0,-380701.0,-0.51,-2583702.0,-3.47,2964402.0,3.99,002983
2023-04-04,22.77,3.74,-705045.0,-0.48,-460634.0,-0.32,-244411.0,-0.17,2385461.0,1.63,-1680416.0,-1.15,002983
2023-04-06,22.99,0.97,6418141.0,3.83,-2668639.0,-1.59,9086780.0,5.42,-377845.0,-0.23,-6040296.0,-3.6,002983
2023-04-07,22.59,-1.74,-1058482.0,-1.33,1046636.0,1.32,-2105118.0,-2.65,-4493029.0,-5.65,5551512.0,6.98,002983
2023-04-10,21.99,-2.66,-6821879.0,-10.52,803781.0,1.24,-7625660.0,-11.76,-1040510.0,-1.6,7862389.0,12.12,002983
2023-04-03,26.34,0.8,-5733851.0,-9.51,5248.0,0.01,-5739099.0,-9.52,5384575.0,8.93,349275.0,0.58,003019
2023-04-04,26.26,-0.3,2148454.0,3.69,0.0,0.0,2148454.0,3.69,1635723.0,2.81,-3784177.0,-6.5,003019
2023-04-06,26.25,-0.04,-1154931.0,-2.04,233863.0,0.41,-1388794.0,-2.46,-2576340.0,-4.56,3731271.0,6.6,003019
2023-04-07,26.26,0.04,-8295123.0,-15.96,-554885.0,-1.07,-7740238.0,-14.89,-1001483.0,-1.93,9296606.0,17.88,003019
2023-04-10,26.0,-0.99,-5993279.0,-5.66,-10934132.0,-10.32,4940853.0,4.66,9176086.0,8.66,-3182807.0,-3.0,003019
2023-04-03,16.3,3.16,604047.0,1.59,0.0,0.0,604047.0,1.59,-256387.0,-0.68,-347660.0,-0.92,300889
2023-04-04,16.03,-1.66,-2983524.0,-9.58,-1365573.0,-4.38,-1617951.0,-5.19,615905.0,1.98,2367619.0,7.6,300889
2023-04-06,15.77,-1.62,-2902063.0,-11.02,0.0,0.0,-2902063.0,-11.02,2019293.0,7.67,882770.0,3.35,300889
2023-04-07,15.98,1.33,836961.0,3.83,0.0,0.0,836961.0,3.83,-3693269.0,-16.91,2856308.0,13.07,300889
2023-04-10,16.42,2.75,3703659.0,4.85,0.0,0.0,3703659.0,4.85,1751744.0,2.29,-5455403.0,-7.15,300889
2023-04-03,24.95,1.46,-13137108.0,-8.63,-6574739.0,-4.32,-6562369.0,-4.31,2336094.0,1.53,10801014.0,7.09,300331
2023-04-04,24.32,-2.53,-5112734.0,-3.53,-3551008.0,-2.45,-1561726.0,-1.08,2792306.0,1.93,2320429.0,1.6,300331
2023-04-06,24.98,2.71,-2491454.0,-1.41,-2717740.0,-1.54,226286.0,0.13,2123271.0,1.2,368183.0,0.21,300331
2023-04-07,24.63,-1.4,-13966045.0,-12.84,739800.0,0.68,-14705845.0,-13.52,7035111.0,6.47,6930935.0,6.37,300331
2023-04-10,23.28,-5.48,-34867758.0,-21.66,-8794440.0,-5.46,-26073318.0,-16.2,6717709.0,4.17,28150050.0,17.48,300331
2023-04-03,15.89,-1.37,-3926414.0,-5.37,-3080118.0,-4.21,-846296.0,-1.16,-1082121.0,-1.48,5008535.0,6.85,605218
2023-04-04,15.3,-3.71,-5595559.0,-7.35,-283479.0,-0.37,-5312080.0,-6.98,1673101.0,2.2,3922458.0,5.16,605218
2023-04-06,15.17,-0.85,-1658006.0,-4.0,-193999.0,-0.47,-1464007.0,-3.54,3667316.0,8.86,-2009309.0,-4.85,605218
2023-04-07,14.84,-2.18,-2456496.0,-4.2,-80970.0,-0.14,-2375526.0,-4.07,5062464.0,8.67,-2605968.0,-4.46,605218
2023-04-10,14.6,-1.62,177477.0,0.28,389572.0,0.62,-212095.0,-0.34,-1391235.0,-2.21,1213758.0,1.93,605218
2023-04-03,36.7,3.73,15716808.0,10.13,6476509.0,4.18,9240299.0,5.96,-3463074.0,-2.23,-12253733.0,-7.9,688322
2023-04-04,35.86,-2.29,-13054730.0,-10.23,-13582948.0,-10.64,528218.0,0.41,9468574.0,7.42,3586155.0,2.81,688322
2023-04-06,35.67,-0.53,9341691.0,6.71,9779231.0,7.03,-437540.0,-0.31,3142362.0,2.26,-12484052.0,-8.97,688322
2023-04-07,37.25,4.43,-10242101.0,-5.65,-2349074.0,-1.3,-7893027.0,-4.35,148180.0,0.08,10093921.0,5.57,688322
2023-04-10,38.54,3.46,2663561.0,0.58,-21318818.0,-4.64,23982379.0,5.22,-7600419.0,-1.66,4936858.0,1.08,688322
2023-04-03,7.87,2.74,-2552726.0,-1.61,5098968.0,3.21,-7651694.0,-4.81,-10897747.0,-6.86,13450473.0,8.46,300323
2023-04-04,7.96,1.14,-19004490.0,-8.74,4223788.0,1.94,-23228278.0,-10.68,6222183.0,2.86,12782307.0,5.88,300323
2023-04-06,8.15,2.39,-4625231.0,-1.3,10249447.0,2.89,-14874678.0,-4.2,10194515.0,2.88,-5569284.0,-1.57,300323
2023-04-07,8.13,-0.25,-6674418.0,-3.3,881249.0,0.44,-7555667.0,-3.74,584885.0,0.29,6089534.0,3.01,300323
2023-04-10,7.94,-2.34,-22358256.0,-13.2,-2279648.0,-1.35,-20078608.0,-11.86,-1592344.0,-0.94,23950601.0,14.14,300323
2023-04-03,4.12,0.24,802609.0,1.23,2398922.0,3.67,-1596313.0,-2.45,-2877747.0,-4.41,2075139.0,3.18,300128
2023-04-04,4.09,-0.73,3997277.0,4.96,-770010.0,-0.96,4767287.0,5.91,-4084402.0,-5.07,87125.0,0.11,300128
2023-04-06,4.05,-0.98,-4542609.0,-7.03,-6454.0,-0.01,-4536155.0,-7.02,5205358.0,8.05,-662749.0,-1.03,300128
2023-04-07,4.12,1.73,-3147038.0,-4.87,-1258616.0,-1.95,-1888422.0,-2.92,-5124617.0,-7.93,8271657.0,12.81,300128
2023-04-10,4.14,0.49,2966171.0,2.16,-972586.0,-0.71,3938757.0,2.86,437056.0,0.32,-3403226.0,-2.47,300128
2023-04-03,21.3,0.14,7424486.0,10.27,-1306361.0,-1.81,8730847.0,12.08,5377590.0,7.44,-12802076.0,-17.71,688127
2023-04-04,21.16,-0.66,-1322157.0,-1.78,-967211.0,-1.3,-354946.0,-0.48,-10378711.0,-13.99,11700868.0,15.77,688127
2023-04-06,21.8,3.02,9296761.0,13.35,1442947.0,2.07,7853814.0,11.27,-6536729.0,-9.38,-2760033.0,-3.96,688127
2023-04-07,21.95,0.69,1443086.0,3.11,-284155.0,-0.61,1727241.0,3.73,2532181.0,5.46,-3975267.0,-8.58,688127
2023-04-10,21.57,-1.73,-7747773.0,-15.37,-2687780.0,-5.33,-5059993.0,-10.04,826371.0,1.64,6921404.0,13.73,688127
2023-04-03,7.33,0.96,-4679134.0,-8.51,784310.0,1.43,-5463444.0,-9.94,1246697.0,2.27,3432438.0,6.25,300120
2023-04-04,7.31,-0.27,-4182322.0,-7.22,-1227296.0,-2.12,-2955026.0,-5.1,6005769.0,10.37,-1823447.0,-3.15,300120
2023-04-06,7.36,0.68,-2364124.0,-3.71,0.0,0.0,-2364124.0,-3.71,3366150.0,5.28,-1002025.0,-1.57,300120
2023-04-07,7.48,1.63,-98752.0,-0.13,443504.0,0.58,-542256.0,-0.71,6372320.0,8.31,-6273568.0,-8.18,300120
2023-04-10,7.41,-0.94,6223143.0,6.87,-2827760.0,-3.12,9050903.0,9.99,-4644923.0,-5.13,-1578220.0,-1.74,300120
2023-04-03,18.81,0.8,-4181422.0,-11.86,1274799.0,3.62,-5456221.0,-15.48,200075.0,0.57,3981347.0,11.3,300752
2023-04-04,18.61,-1.06,-198078.0,-0.48,-1004400.0,-2.44,806322.0,1.96,-984301.0,-2.4,1182378.0,2.88,300752
2023-04-06,18.76,0.81,-3842206.0,-8.74,-286221.0,-0.65,-3555985.0,-8.09,561145.0,1.28,3281061.0,7.46,300752
2023-04-07,18.84,0.43,-4336614.0,-11.29,-1348944.0,-3.51,-2987670.0,-7.78,1165116.0,3.03,3171498.0,8.26,300752
2023-04-10,18.36,-2.55,-2470451.0,-4.73,0.0,0.0,-2470451.0,-4.73,336937.0,0.64,2133514.0,4.08,300752
2023-04-03,23.09,2.9,929097.0,3.72,-239572.0,-0.96,1168669.0,4.67,232266.0,0.93,-1161363.0,-4.64,301002
2023-04-04,22.56,-2.3,576021.0,2.2,0.0,0.0,576021.0,2.2,578736.0,2.21,-1154757.0,-4.4,301002
2023-04-06,22.04,-2.3,-7053077.0,-23.55,-1368136.0,-4.57,-5684941.0,-18.98,-1686546.0,-5.63,8739623.0,29.18,301002
2023-04-07,22.61,2.59,496793.0,1.66,0.0,0.0,496793.0,1.66,748727.0,2.5,-1245520.0,-4.15,301002
2023-04-10,22.27,-1.5,744169.0,2.93,-1333540.0,-5.25,2077709.0,8.17,-875172.0,-3.44,131003.0,0.52,301002
2023-04-03,4.81,1.69,-5208763.0,-4.7,4770620.0,4.31,-9979383.0,-9.01,-802330.0,-0.72,6011094.0,5.43,300303
2023-04-04,5.77,19.96,212079864.0,15.73,183377336.0,13.61,28702528.0,2.13,-50642880.0,-3.76,-161436992.0,-11.98,300303
2023-04-06,6.19,7.28,-78194203.0,-4.39,-89795339.0,-5.05,11601136.0,0.65,37744096.0,2.12,40450112.0,2.27,300303
2023-04-07,5.91,-4.52,-125883315.0,-11.58,-81182638.0,-7.47,-44700677.0,-4.11,22832000.0,2.1,103051315.0,9.48,300303
2023-04-10,6.08,2.88,-47851396.0,-3.92,-11345316.0,-0.93,-36506080.0,-2.99,13754576.0,1.13,34096832.0,2.79,300303
2023-04-03,12.65,-0.16,-1069302.0,-5.76,0.0,0.0,-1069302.0,-5.76,-1595642.0,-8.6,2664944.0,14.36,300625
2023-04-04,12.5,-1.19,-804092.0,-4.77,0.0,0.0,-804092.0,-4.77,-933430.0,-5.54,1737522.0,10.32,300625
2023-04-06,12.4,-0.8,708341.0,5.34,0.0,0.0,708341.0,5.34,-1307667.0,-9.86,599326.0,4.52,300625
2023-04-07,12.66,2.1,2003112.0,11.51,0.0,0.0,2003112.0,11.51,-1285003.0,-7.38,-718109.0,-4.13,300625
2023-04-10,12.17,-3.87,-4809994.0,-17.47,-1418297.0,-5.15,-3391697.0,-12.32,4367837.0,15.86,442157.0,1.61,300625
2023-04-03,28.27,1.44,-780966.0,-4.15,0.0,0.0,-780966.0,-4.15,2431348.0,12.92,-1650382.0,-8.77,301379
2023-04-04,27.91,-1.27,-117518.0,-0.63,-1680862.0,-8.95,1563344.0,8.32,365369.0,1.94,-247851.0,-1.32,301379
2023-04-06,28.54,2.26,605507.0,1.53,0.0,0.0,605507.0,1.53,4463625.0,11.25,-5069132.0,-12.78,301379
2023-04-07,28.47,-0.25,881309.0,4.03,0.0,0.0,881309.0,4.03,-1333342.0,-6.1,452032.0,2.07,301379
2023-04-10,28.1,-1.3,-565218.0,-2.32,-559267.0,-2.3,-5951.0,-0.02,1227523.0,5.04,-662305.0,-2.72,301379
2023-04-03,12.4,5.98,1132106.0,0.25,2313465.0,0.51,-1181359.0,-0.26,12491515.0,2.77,-13623622.0,-3.02,600552
2023-04-04,12.6,1.61,4847167.0,1.75,-4881369.0,-1.76,9728536.0,3.5,6830900.0,2.46,-11678067.0,-4.21,600552
2023-04-06,13.24,5.08,6584642.0,1.69,2078954.0,0.53,4505688.0,1.16,-4655973.0,-1.2,-1928669.0,-0.5,600552
2023-04-07,13.19,-0.38,-26584246.0,-11.41,-14488993.0,-6.22,-12095253.0,-5.19,-4990089.0,-2.14,31574336.0,13.55,600552
2023-04-10,13.16,-0.23,-14830950.0,-5.5,-7487476.0,-2.78,-7343474.0,-2.72,-11307731.0,-4.2,26138681.0,9.7,600552
2023-04-03,7.62,4.67,1251370.0,0.39,-3518169.0,-1.09,4769539.0,1.48,2593347.0,0.81,-3844716.0,-1.2,300232
2023-04-04,7.46,-2.1,-6361107.0,-3.32,-6632936.0,-3.46,271829.0,0.14,-1668453.0,-0.87,8029560.0,4.18,300232
2023-04-06,7.69,3.08,27415115.0,11.41,1419500.0,0.59,25995615.0,10.82,-14602849.0,-6.08,-12812266.0,-5.33,300232
2023-04-07,7.81,1.56,2709753.0,1.04,1704104.0,0.65,1005649.0,0.38,8922315.0,3.41,-11632067.0,-4.45,300232
2023-04-10,7.58,-2.94,-13905996.0,-9.95,-4307239.0,-3.08,-9598757.0,-6.87,-5648444.0,-4.04,19554440.0,14.0,300232
2023-04-03,7.59,1.61,-2416384.0,-1.91,7885285.0,6.22,-10301669.0,-8.13,-2370134.0,-1.87,4786518.0,3.78,300102
2023-04-04,7.68,1.19,4195830.0,2.37,5141640.0,2.91,-945810.0,-0.54,-3353679.0,-1.9,-842151.0,-0.48,300102
2023-04-06,7.79,1.43,2557931.0,1.03,1196690.0,0.48,1361241.0,0.55,6571015.0,2.64,-9128946.0,-3.66,300102
2023-04-07,7.72,-0.9,-26934983.0,-18.29,-4306439.0,-2.92,-22628544.0,-15.37,-2398532.0,-1.63,29333515.0,19.92,300102
2023-04-10,7.57,-1.94,-19091344.0,-16.5,-2606677.0,-2.25,-16484667.0,-14.25,-5994230.0,-5.18,25085575.0,21.68,300102
