日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停
2023-03-01,普钢,1,0,0,100.0,0.61,147375765549.08002,1473.76,0,0,0,0,0,1,0,0,0
2023-03-01,有机硅,0,1,0,0.0,-1.2,114449453958.21,1144.49,0,0,0,1,0,0,0,0,0
2023-03-01,机场,1,0,0,100.0,0.31,146372472418.8,1463.72,0,0,0,0,0,1,0,0,0
2023-03-01,机场航运,3,0,1,75.0,0.28500000000000003,591613770538.46,5916.14,0,0,0,0,2,2,0,0,0
2023-03-01,水泥,1,0,0,100.0,1.83,165550212567.96,1655.50,0,0,0,0,0,1,0,0,0
2023-03-01,水电,2,0,0,100.0,0.565,631555360168.75,6315.55,0,0,0,0,0,2,0,0,0
2023-03-01,汽车整车,5,0,0,100.0,1.5699999999999998,1507229048084.98,15072.29,0,0,0,0,0,5,0,0,0
2023-03-01,汽车零部件,1,0,0,100.0,0.24,108820163557.87001,1088.20,0,0,0,0,0,1,0,0,0
2023-03-01,油气开采,1,0,0,100.0,1.06,767727570701.76,7677.28,0,0,0,0,0,1,0,0,0
2023-03-01,油气开采及服务,1,0,0,100.0,1.06,767727570701.76,7677.28,0,0,0,0,0,1,0,0,0
2023-03-01,消费电子,2,0,0,100.0,3.48,417895635982.38,4178.96,0,0,0,0,0,0,2,0,0
2023-03-01,消费电子零部件及组装,2,0,0,100.0,3.48,417895635982.38,4178.96,0,0,0,0,0,0,2,0,0
2023-03-01,涤纶,0,1,0,0.0,-0.84,101812314172.8,1018.12,0,0,0,1,0,0,0,0,0
2023-03-01,港口,1,0,0,100.0,0.56,124570174412.49998,1245.70,0,0,0,0,0,1,0,0,0
2023-03-01,港口航运,2,0,0,100.0,0.605,299204302299.6,2992.04,0,0,0,0,0,2,0,0,0
2023-03-01,火电,1,0,0,100.0,2.33,131236060481.23999,1312.36,0,0,0,0,0,1,0,0,0
2023-03-01,煤炭开采,3,1,0,75.0,0.1275,1044702092623.2999,10447.02,0,0,0,1,0,3,0,0,0
2023-03-01,煤炭开采加工,3,1,0,75.0,0.1275,1044702092623.2999,10447.02,0,0,0,1,0,3,0,0,0
2023-03-01,物流,1,0,0,100.0,0.33,264879400403.03,2648.79,0,0,0,0,0,1,0,0,0
2023-03-01,特钢,0,1,0,0.0,-0.15,102861003879.94,1028.61,0,0,0,1,0,0,0,0,0
2023-03-01,生物制品,2,1,0,66.66666666666666,0.9666666666666667,454656855134.51,4546.57,0,0,0,1,0,1,1,0,0
2023-03-01,电力,7,0,0,100.0,1.2542857142857144,1335663949104.13,13356.64,0,0,0,0,0,7,0,0,0
2023-03-01,电力设备,4,8,0,33.33333333333333,-0.9141666666666666,2801135131977.55,28011.35,0,0,3,3,3,3,0,0,0
2023-03-01,电气自控设备,1,0,0,100.0,0.04,175797648596.18002,1757.98,0,0,0,0,1,0,0,0,0
2023-03-01,电池,1,2,0,33.33333333333333,0.05666666666666665,1264627283244.01,12646.27,0,0,0,1,1,1,0,0,0
2023-03-01,畜禽养殖,1,1,0,50.0,0.29000000000000004,403388248492.49,4033.88,0,0,0,1,0,1,0,0,0
2023-03-01,疫苗,1,1,0,50.0,-0.125,257941918827.95,2579.42,0,0,0,1,0,1,0,0,0
2023-03-01,白色家电,2,1,0,66.66666666666666,2.04,834472809488.55,8344.73,0,0,0,1,0,1,1,0,0
2023-03-01,白酒,6,0,0,100.0,1.5016666666666667,4245289030095.82,42452.89,0,0,0,0,0,6,0,0,0
2023-03-01,石油加工,4,0,0,100.0,1.2650000000000001,1800020026655.46,18000.20,0,0,0,0,0,4,0,0,0
2023-03-01,石油加工贸易,4,0,0,100.0,1.2650000000000001,1800020026655.46,18000.20,0,0,0,0,0,4,0,0,0
2023-03-01,稀土,1,0,0,100.0,1.03,106102182462.70001,1061.02,0,0,0,0,0,1,0,0,0
2023-03-01,空调,2,0,0,100.0,3.325,587255326926.74,5872.55,0,0,0,0,0,1,1,0,0
2023-03-01,粮油加工,1,0,0,100.0,1.06,252104006424.0,2521.04,0,0,0,0,0,1,0,0,0
2023-03-01,美容护理,1,0,0,100.0,0.26,127652400000.0,1276.52,0,0,0,0,0,1,0,0,0
2023-03-01,聚氨酯,0,1,0,0.0,-1.01,324053249269.45996,3240.53,0,0,0,1,0,0,0,0,0
2023-03-01,股份制银行,7,0,0,100.0,1.4885714285714287,2380349933971.83,23803.50,0,0,0,0,0,7,0,0,0
2023-03-01,能源金属,1,1,0,50.0,-0.039999999999999994,280480022657.05,2804.80,0,0,0,1,0,1,0,0,0
2023-03-01,自动化设备,1,0,0,100.0,1.38,197551713524.01,1975.52,0,0,0,0,0,1,0,0,0
