日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,股票代码
2023-04-03,2.96,4.96,8014691.0,15.95,-1106661.0,-2.2,9121352.0,18.15,-2702012.0,-5.38,-5312680.0,-10.57,600666
2023-04-03,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80134.0,-11.05,-333020.0,-45.93,873001
2023-04-03,7.56,1.48,4336680.0,5.76,-11968.0,-0.02,4348648.0,5.77,-754935.0,-1.0,-3581745.0,-4.75,002387
2023-04-03,13.86,-2.6,-13198418.0,-7.61,-16057761.0,-9.25,2859343.0,1.65,-4132426.0,-2.38,17330844.0,9.99,300389
2023-04-03,6.98,2.5,23186012.0,8.23,22595530.0,8.02,590482.0,0.21,1486625.0,0.53,-24672637.0,-8.75,300296
2023-04-03,87.0,0.17,-896996.0,-1.08,-732008.0,-0.88,-164988.0,-0.2,7572300.0,9.08,-6675304.0,-8.0,603297
2023-04-03,10.81,2.85,43384469.0,12.48,42569187.0,12.24,815282.0,0.23,-24513213.0,-7.05,-18871256.0,-5.43,000050
2023-04-03,4.51,1.81,116044437.0,13.67,92391640.0,10.88,23652797.0,2.79,-66111698.0,-7.79,-49932731.0,-5.88,000100
2023-04-03,11.46,5.04,-2118412.0,-6.21,11687.0,0.03,-2130099.0,-6.24,-2927154.0,-8.58,5045567.0,14.79,603685
2023-04-03,9.84,-2.86,-12873089.0,-14.7,-243350.0,-0.28,-12629739.0,-14.42,3117949.0,3.56,9755140.0,11.14,002723
2023-04-03,3.48,0.0,1667244.0,9.02,1200251.0,6.49,466993.0,2.53,391918.0,2.12,-2059163.0,-11.14,600261
2023-04-03,2.78,1.46,4026308.0,9.42,1168712.0,2.73,2857596.0,6.68,-182714.0,-0.43,-3843593.0,-8.99,002076
2023-04-03,10.85,0.74,-8246092.0,-7.43,-3504558.0,-3.16,-4741534.0,-4.27,4543873.0,4.1,3702219.0,3.34,000045
2023-04-03,2.58,0.39,3037278.0,5.02,0.0,0.0,3037278.0,5.02,-4184997.0,-6.91,1147720.0,1.9,688538
2023-04-03,48.04,1.41,40891285.0,8.07,22017.0,0.0,40869268.0,8.07,6977757.0,1.38,-47869041.0,-9.45,002876
2023-04-03,34.15,-0.2,1159137.0,3.43,-1144275.0,-3.39,2303412.0,6.82,1528233.0,4.52,-2687370.0,-7.96,300909
2023-04-03,6.95,1.16,-7336347.0,-4.3,-973622.0,-0.57,-6362725.0,-3.73,-12248011.0,-7.18,19584359.0,11.47,002587
2023-04-03,2.21,0.91,-11132058.0,-19.22,-4008766.0,-6.92,-7123292.0,-12.3,4426097.0,7.64,6705962.0,11.58,000536
2023-04-03,1.94,0.0,-782180.0,-5.31,0.0,0.0,-782180.0,-5.31,646914.0,4.39,135266.0,0.92,300301
2023-04-03,1.89,1.61,3053317.0,5.18,11565951.0,19.62,-8512634.0,-14.44,-3795992.0,-6.44,742676.0,1.26,000413
2023-04-03,19.0,-0.58,-4763090.0,-4.09,-5425888.0,-4.66,662798.0,0.57,9667503.0,8.3,-4904412.0,-4.21,300566
2023-04-03,14.12,1.51,-775375.0,-2.49,-630312.0,-2.02,-145063.0,-0.47,-1399549.0,-4.49,2174923.0,6.98,603679
2023-04-03,19.27,-0.31,-379231.0,-1.22,-252642.0,-0.81,-126589.0,-0.41,-1142095.0,-3.67,1521326.0,4.88,603515
2023-04-03,24.75,6.5,6633427.0,0.65,14895235.0,1.46,-8261808.0,-0.81,7826192.0,0.77,-14459629.0,-1.42,002222
2023-04-03,5.07,1.2,-4058871.0,-4.45,-2703947.0,-2.97,-1354924.0,-1.49,-1154620.0,-1.27,5213492.0,5.72,600707
2023-04-03,7.92,-0.5,-4121034.0,-7.01,1572211.0,2.68,-5693245.0,-9.69,-280040.0,-0.48,4401074.0,7.49,002765
2023-04-03,7.79,1.96,2034947.0,1.47,4868831.0,3.52,-2833884.0,-2.05,-6115088.0,-4.42,4080141.0,2.95,002137
2023-04-03,5.78,1.58,-5660119.0,-8.14,1080721.0,1.55,-6740840.0,-9.69,-534507.0,-0.77,6194625.0,8.91,000541
2023-04-03,20.85,-1.88,-25336655.0,-24.88,-12727867.0,-12.5,-12608788.0,-12.38,11401813.0,11.2,13934842.0,13.69,603773
2023-04-03,42.21,1.74,20516894.0,5.02,412444.0,0.1,20104450.0,4.92,19411960.0,4.75,-39928855.0,-9.78,002992
2023-04-03,15.33,1.25,13241672.0,4.02,8562134.0,2.6,4679538.0,1.42,-28387059.0,-8.62,15145387.0,4.6,002808
2023-04-03,31.19,-2.2,-9399419.0,-3.75,-3911467.0,-1.56,-5487952.0,-2.19,-24804379.0,-9.91,34203798.0,13.66,002955
2023-04-03,5.71,-0.35,-4120756.0,-5.97,-204531.0,-0.3,-3916225.0,-5.67,1868330.0,2.71,2252427.0,3.26,600006
2023-04-03,10.88,3.03,21715171.0,9.0,19553982.0,8.1,2161189.0,0.9,-31225959.0,-12.94,9510788.0,3.94,301039
2023-04-03,5.27,-0.57,-15678459.0,-13.83,-12043048.0,-10.63,-3635411.0,-3.21,3729678.0,3.29,11948781.0,10.54,000572
2023-04-03,36.13,-4.54,-153598660.0,-13.83,-55821808.0,-5.03,-97776852.0,-8.81,-11201456.0,-1.01,164800123.0,14.84,601127
2023-04-03,10.85,0.09,-3417241.0,-2.92,1214543.0,1.04,-4631784.0,-3.96,-4006549.0,-3.43,7423788.0,6.35,000957
2023-04-03,11.14,0.0,-13733510.0,-5.02,-16055252.0,-5.87,2321742.0,0.85,7589382.0,2.77,6144128.0,2.25,601238
2023-04-03,8.28,-0.24,2201580.0,3.7,-658901.0,-1.11,2860481.0,4.81,2714299.0,4.57,-4915878.0,-8.27,000800
2023-04-03,12.58,2.03,-73909367.0,-12.21,-30497537.0,-5.04,-43411830.0,-7.17,-4895792.0,-0.81,78805165.0,13.01,600066
2023-04-03,12.02,0.84,91836734.0,7.58,137794141.0,11.37,-45957407.0,-3.79,-55239568.0,-4.56,-36597168.0,-3.02,000625
2023-04-03,3.5,0.29,3443864.0,1.96,4069308.0,2.31,-625444.0,-0.36,-4045788.0,-2.3,601924.0,0.34,600166
2023-04-03,13.93,-1.49,3832662.0,5.74,1078375.0,1.61,2754287.0,4.12,-2120321.0,-3.17,-1712341.0,-2.56,000550
2023-04-03,255.92,-0.04,-186185808.0,-5.46,-108947104.0,-3.19,-77238704.0,-2.26,61001280.0,1.79,125184512.0,3.67,002594
2023-04-03,5.73,-0.69,-3030721.0,-3.59,2678988.0,3.18,-5709709.0,-6.77,-5358965.0,-6.35,8389686.0,9.95,000868
2023-04-03,6.09,0.83,-23553942.0,-14.44,-23510713.0,-14.41,-43229.0,-0.03,9094000.0,5.58,14459941.0,8.87,600733
2023-04-03,9.23,-1.81,-6639525.0,-13.44,-374039.0,-0.76,-6265486.0,-12.69,4321219.0,8.75,2318307.0,4.69,600213
2023-04-03,14.37,0.07,10180174.0,4.19,-14444548.0,-5.95,24624722.0,10.14,-6673468.0,-2.75,-3506705.0,-1.44,600104
2023-04-03,6.51,-1.81,1237244.0,3.89,-72240.0,-0.23,1309484.0,4.11,-30409.0,-0.1,-1206834.0,-3.79,600841
2023-04-03,6.06,0.5,-883280.0,-2.0,-577088.0,-1.3,-306192.0,-0.69,-904914.0,-2.04,1788194.0,4.04,600686
2023-04-03,3.6,0.56,-4249130.0,-2.65,-10842842.0,-6.76,6593712.0,4.11,-3038120.0,-1.89,7287249.0,4.54,000980
2023-04-03,16.66,-1.36,-33240998.0,-15.11,-24058219.0,-10.94,-9182779.0,-4.17,-2512942.0,-1.14,35753939.0,16.25,000951
2023-04-03,5.85,-2.34,-12205746.0,-9.58,-559696.0,-0.44,-11646050.0,-9.14,-2981683.0,-2.34,15187429.0,11.92,600303
2023-04-03,27.32,-2.18,-73140618.0,-10.0,-95782304.0,-13.1,22641686.0,3.1,-10560737.0,-1.44,83701355.0,11.45,601633
2023-04-03,13.33,-1.62,-262643182.0,-22.05,-124135566.0,-10.42,-138507616.0,-11.63,49509968.0,4.16,213133207.0,17.89,600418
2023-04-03,7.26,-1.09,-8278277.0,-13.17,-7938534.0,-12.63,-339743.0,-0.54,2872319.0,4.57,5405958.0,8.6,600375
2023-04-03,17.76,3.14,195374944.0,3.33,123984416.0,2.11,71390528.0,1.22,-61020240.0,-1.04,-134354688.0,-2.29,601138
2023-04-03,25.79,1.94,-846454.0,-1.2,795979.0,1.13,-1642433.0,-2.33,6334454.0,9.0,-5488000.0,-7.8,301123
2023-04-03,5.79,1.05,-1336860.0,-3.45,0.0,0.0,-1336860.0,-3.45,-900993.0,-2.33,2237853.0,5.78,300279
2023-04-03,45.95,0.44,-1813878.0,-5.49,0.0,0.0,-1813878.0,-5.49,1036598.0,3.14,777280.0,2.35,301067
2023-04-03,17.62,1.67,425272.0,1.48,0.0,0.0,425272.0,1.48,-1029538.0,-3.59,604266.0,2.11,300822
2023-04-03,21.56,1.08,-1252016.0,-4.91,0.0,0.0,-1252016.0,-4.91,-903134.0,-3.54,2155150.0,8.45,300843
2023-04-03,65.8,-0.05,-1417609.0,-2.81,2628451.0,5.21,-4046060.0,-8.03,741750.0,1.47,675859.0,1.34,301051
2023-04-03,21.57,1.51,-5183437.0,-13.51,-604735.0,-1.58,-4578702.0,-11.94,2678801.0,6.98,2504636.0,6.53,688371
2023-04-03,9.57,0.53,-2738404.0,-7.64,111384.0,0.31,-2849788.0,-7.95,-5194602.0,-14.49,7933006.0,22.12,300968
2023-04-03,32.35,1.13,-58861694.0,-15.76,-42610662.0,-11.41,-16251032.0,-4.35,15244675.0,4.08,43617019.0,11.68,600363
2023-04-03,22.64,1.84,289582.0,1.76,0.0,0.0,289582.0,1.76,-3241427.0,-19.71,2951845.0,17.95,301182
2023-04-03,26.43,0.99,442356.0,1.61,1311500.0,4.76,-869144.0,-3.16,479661.0,1.74,-922017.0,-3.35,301135
2023-04-03,84.0,-0.71,10337131.0,2.38,15724610.0,3.62,-5387479.0,-1.24,-19805080.0,-4.56,9467948.0,2.18,688661
2023-04-03,19.6,1.19,8372980.0,4.39,6534052.0,3.43,1838928.0,0.96,1895414.0,0.99,-10268394.0,-5.39,605277
2023-04-03,22.92,3.24,301419.0,0.54,-2150425.0,-3.86,2451844.0,4.4,-2197721.0,-3.94,1896302.0,3.4,688683
2023-04-03,51.55,2.16,-269893.0,-0.26,-776220.0,-0.76,506327.0,0.5,5132218.0,5.02,-4862324.0,-4.75,603052
2023-04-03,15.01,1.42,128540.0,0.21,1064172.0,1.75,-935632.0,-1.54,-4223858.0,-6.95,4095317.0,6.74,301285
2023-04-03,6.34,0.79,1551954.0,3.62,98944.0,0.23,1453010.0,3.39,-5179646.0,-12.09,3627692.0,8.47,600203
2023-04-03,17.37,3.09,2909461.0,6.68,192173.0,0.44,2717288.0,6.24,-1388240.0,-3.19,-1521220.0,-3.49,603629
2023-04-03,49.6,0.98,-1814316.0,-1.09,5328720.0,3.19,-7143036.0,-4.27,4602211.0,2.75,-2787895.0,-1.67,603595
2023-04-03,34.94,1.07,-14084480.0,-10.51,-7029898.0,-5.25,-7054582.0,-5.27,8442827.0,6.3,5641652.0,4.21,300679
2023-04-03,44.6,-0.56,-10016879.0,-17.84,0.0,0.0,-10016879.0,-17.84,-4030075.0,-7.18,14046953.0,25.02,301326
2023-04-03,11.94,3.38,9860739.0,3.25,-18728.0,-0.01,9879467.0,3.26,-499915.0,-0.16,-9360823.0,-3.09,300735
2023-04-03,22.11,-0.36,-3125480.0,-7.42,-269254.0,-0.64,-2856226.0,-6.78,-153641.0,-0.36,3279120.0,7.78,688678
2023-04-03,15.64,8.09,83846641.0,6.92,3000603.0,0.25,80846038.0,6.68,-69578848.0,-5.75,-14267776.0,-1.18,002351
2023-04-03,12.81,7.2,7744361.0,10.37,2230327.0,2.99,5514034.0,7.38,5532526.0,7.41,-13276887.0,-17.77,002861
2023-04-03,9.9,0.41,-1489244.0,-4.04,-204981.0,-0.56,-1284263.0,-3.49,-2906575.0,-7.89,4395820.0,11.93,300543
2023-04-03,13.42,1.74,12430640.0,8.0,11952900.0,7.7,477740.0,0.31,-12006493.0,-7.73,-424146.0,-0.27,002655
2023-04-03,11.98,-1.4,-2902857.0,-4.74,-1264464.0,-2.07,-1638393.0,-2.68,-4198693.0,-6.86,7101550.0,11.6,603133
2023-04-03,16.68,2.96,-355317.0,-1.14,1154664.0,3.72,-1509981.0,-4.86,777850.0,2.5,-422533.0,-1.36,300956
2023-04-03,28.27,-1.08,-1972195.0,-5.39,0.0,0.0,-1972195.0,-5.39,1201729.0,3.28,770466.0,2.11,002981
2023-04-03,24.94,1.55,7165349.0,4.41,4601717.0,2.83,2563632.0,1.58,5308683.0,3.27,-12474031.0,-7.68,300709
2023-04-03,17.46,1.28,-3612194.0,-13.89,-461362.0,-1.77,-3150832.0,-12.11,743828.0,2.86,2868367.0,11.03,688260
2023-04-03,29.78,3.69,-3223270.0,-5.35,-1212179.0,-2.01,-2011091.0,-3.34,2524177.0,4.19,699093.0,1.16,688210
2023-04-03,26.12,1.52,-12200781.0,-10.12,201675.0,0.17,-12402456.0,-10.28,-6697630.0,-5.55,18898411.0,15.67,002937
2023-04-03,12.05,0.25,557263.0,1.46,0.0,0.0,557263.0,1.46,-4692944.0,-12.28,4135681.0,10.82,300686
2023-04-03,67.37,1.72,-2252444.0,-3.8,1158147.0,1.96,-3410591.0,-5.76,1324429.0,2.24,928016.0,1.57,301086
2023-04-03,6.23,0.81,-9579804.0,-3.34,-576684.0,-0.2,-9003120.0,-3.14,3159575.0,1.1,6420230.0,2.24,002600
2023-04-03,33.69,1.05,-2262222.0,-3.06,965666.0,1.31,-3227888.0,-4.37,-6702700.0,-9.07,8964921.0,12.13,002993
2023-04-03,15.09,0.73,-3015732.0,-1.57,-1273774.0,-0.66,-1741958.0,-0.9,18604243.0,9.66,-15588511.0,-8.09,002635
2023-04-03,5.77,1.58,2997514.0,3.49,3545390.0,4.12,-547876.0,-0.64,-6494185.0,-7.56,3496671.0,4.07,002369
2023-04-03,15.28,-3.96,-5182383.0,-5.0,-6613995.0,-6.38,1431612.0,1.38,-357125.0,-0.34,5539509.0,5.34,603327
2023-04-03,25.9,0.66,1118604.0,3.38,-7306.0,-0.02,1125910.0,3.4,-772763.0,-2.33,-345841.0,-1.04,603380
2023-04-03,18.32,-0.7,-15480608.0,-9.79,224575.0,0.14,-15705183.0,-9.93,-2220171.0,-1.4,17700779.0,11.19,300793
2023-04-03,9.92,2.06,-7018202.0,-7.87,-3836372.0,-4.3,-3181830.0,-3.57,-632535.0,-0.71,7650737.0,8.58,002055
2023-04-03,19.7,1.65,5868080.0,13.33,1066013.0,2.42,4802067.0,10.91,172169.0,0.39,-6040250.0,-13.72,301389
2023-04-03,30.58,0.89,-84691132.0,-5.38,16816516.0,1.07,-101507648.0,-6.45,94518640.0,6.01,-9827504.0,-0.62,002475
2023-04-03,33.36,0.21,-5441933.0,-6.72,-3840328.0,-4.74,-1601605.0,-1.98,4576546.0,5.65,865387.0,1.07,300787
2023-04-03,22.12,0.96,-4075533.0,-6.59,-999036.0,-1.62,-3076497.0,-4.98,-303316.0,-0.49,4378850.0,7.08,002947
2023-04-03,53.88,3.12,-804414.0,-1.98,0.0,0.0,-804414.0,-1.98,-5358094.0,-13.19,6162508.0,15.17,300976
2023-04-03,17.74,-0.11,-5708608.0,-0.59,-30504060.0,-3.18,24795452.0,2.58,-42761440.0,-4.46,48470048.0,5.05,002045
2023-04-03,2.45,-0.81,-15711448.0,-18.89,-3698562.0,-4.45,-12012886.0,-14.44,7722080.0,9.29,7989368.0,9.61,002426
2023-04-03,44.35,1.6,-2470456.0,-5.49,-3167396.0,-7.04,696940.0,1.55,-953094.0,-2.12,3423551.0,7.61,300916
2023-04-03,51.46,0.98,-3969824.0,-12.31,-1449718.0,-4.5,-2520106.0,-7.82,1512927.0,4.69,2456898.0,7.62,301280
2023-04-03,18.39,9.99,328949469.0,23.28,412374672.0,29.18,-83425203.0,-5.9,-197509933.0,-13.98,-131439552.0,-9.3,000021
2023-04-03,10.2,-0.49,-7642212.0,-19.4,-1589750.0,-4.04,-6052462.0,-15.36,100045.0,0.25,7542167.0,19.15,002855
2023-04-03,8.12,1.37,-8368333.0,-11.96,-1475757.0,-2.11,-6892576.0,-9.85,2396462.0,3.43,5971870.0,8.54,603626
2023-04-03,13.53,0.15,-30334631.0,-6.6,-20160980.0,-4.39,-10173651.0,-2.21,34391380.0,7.49,-4056750.0,-0.88,300433
2023-04-03,9.32,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,-54065.0,-27.2,58726.0,29.55,831167
2023-04-03,26.3,6.35,-6418494.0,-2.16,3348821.0,1.13,-9767315.0,-3.29,2486527.0,0.84,3931967.0,1.33,300857
2023-04-03,11.94,1.19,0.0,0.0,0.0,0.0,0.0,0.0,102410.0,9.02,-157186.0,-13.85,870357
2023-04-03,35.39,0.6,-7517712.0,-10.5,-3005382.0,-4.2,-4512330.0,-6.3,-385070.0,-0.54,7902783.0,11.03,301189
2023-04-03,8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88653.0,-90.17,871857
2023-04-03,19.36,1.1,-3299458.0,-10.47,0.0,0.0,-3299458.0,-10.47,-2545724.0,-8.08,5845182.0,18.55,301180
2023-04-03,33.85,1.14,1184183.0,0.84,267767.0,0.19,916416.0,0.65,-4368073.0,-3.1,3183890.0,2.26,002881
2023-04-03,76.4,2.07,88061409.0,14.39,25262696.0,4.13,62798713.0,10.26,36628309.0,5.98,-124689718.0,-20.37,002841
2023-04-03,7.03,-0.28,-337320.0,-11.59,0.0,0.0,-337320.0,-11.59,-201966.0,-6.94,-124049.0,-4.26,832876
2023-04-03,4.71,7.78,42178017.0,9.43,17151737.0,3.83,25026280.0,5.59,-20011793.0,-4.47,-22166225.0,-4.95,002681
2023-04-03,46.8,-1.99,832717.0,1.28,1094757.0,1.68,-262040.0,-0.4,-288074.0,-0.44,-544642.0,-0.84,003028
2023-04-03,66.75,0.5,-19506548.0,-8.41,-5475611.0,-2.36,-14030937.0,-6.05,4579007.0,1.97,14927540.0,6.44,300866
2023-04-03,17.25,1.0,355540.0,0.18,4679559.0,2.31,-4324019.0,-2.13,-10214969.0,-5.04,9859429.0,4.86,002888
2023-04-03,13.56,0.07,-7369097.0,-1.41,-9690240.0,-1.85,2321143.0,0.44,-29484660.0,-5.62,36853758.0,7.03,300115
2023-04-03,57.65,-0.74,-15486547.0,-21.05,-3094056.0,-4.21,-12392491.0,-16.85,2837667.0,3.86,12648880.0,17.2,300951
2023-04-03,22.23,6.26,119432812.0,9.21,79136300.0,6.1,40296512.0,3.11,-39208080.0,-3.02,-80224752.0,-6.18,300136
2023-04-03,7.04,-0.28,-261871.0,-29.95,0.0,0.0,-261871.0,-29.95,-284040.0,-32.49,125823.0,14.39,833346
2023-04-03,3.03,-0.33,-4803037.0,-11.71,0.0,0.0,-4803037.0,-11.71,2126018.0,5.19,2677020.0,6.53,300256
2023-04-03,6.95,0.14,0.0,0.0,0.0,0.0,0.0,0.0,-48300.0,-11.69,-20040.0,-4.85,837212
2023-04-03,6.17,0.82,-3365453.0,-12.72,-2463219.0,-9.31,-902234.0,-3.41,-728501.0,-2.75,4093954.0,15.47,600898
2023-04-03,5.9,0.17,-9317222.0,-17.24,608571.0,1.13,-9925793.0,-18.37,834077.0,1.54,8483146.0,15.7,300032
2023-04-03,18.1,2.32,39126696.0,9.66,16246865.0,4.01,22879831.0,5.65,-3864306.0,-0.95,-35262390.0,-8.71,601231
2023-04-03,112.56,11.23,129704608.0,5.08,148584096.0,5.82,-18879488.0,-0.74,-142285616.0,-5.57,12581008.0,0.49,688036
2023-04-03,20.73,-0.53,-8837342.0,-6.69,-2773416.0,-2.1,-6063926.0,-4.59,-22667074.0,-17.16,31504417.0,23.84,002925
2023-04-03,9.35,1.52,-824900.0,-1.48,0.0,0.0,-824900.0,-1.48,-2707424.0,-4.87,3532324.0,6.36,002660
2023-04-03,12.82,0.55,7119547.0,1.91,12883390.0,3.45,-5763843.0,-1.54,-24837720.0,-6.65,17718174.0,4.75,002139
2023-04-03,4.63,1.09,-2161929.0,-3.01,-413019.0,-0.58,-1748910.0,-2.44,1330779.0,1.85,831149.0,1.16,600130
2023-04-03,21.82,1.96,71392176.0,2.75,89138352.0,3.44,-17746176.0,-0.68,-43553184.0,-1.68,-27838992.0,-1.07,002241
2023-04-03,44.71,0.97,215134.0,0.21,-1573270.0,-1.54,1788404.0,1.75,-4833522.0,-4.74,4618389.0,4.53,001314
2023-04-03,9.76,1.88,-342933.0,-0.18,-1256056.0,-0.66,913123.0,0.48,6083991.0,3.18,-5741058.0,-3.0,300322
2023-04-03,32.5,1.47,9797682.0,1.26,3939037.0,0.51,5858645.0,0.75,16348656.0,2.1,-26146352.0,-3.36,002866
2023-04-03,9.6,0.63,-2948540.0,-5.64,3306889.0,6.33,-6255429.0,-11.97,436851.0,0.84,2511689.0,4.81,603890
2023-04-03,18.72,1.68,-8869215.0,-5.5,-7074220.0,-4.38,-1794995.0,-1.11,-5536827.0,-3.43,14406042.0,8.93,300602
2023-04-03,17.43,2.41,13673242.0,4.95,2834063.0,1.03,10839179.0,3.92,-10272651.0,-3.72,-3400591.0,-1.23,002402
2023-04-03,24.08,1.82,-8651612.0,-10.14,-10925124.0,-12.8,2273512.0,2.66,10282320.0,12.05,-1630708.0,-1.91,688007
2023-04-03,104.49,12.79,13005414.0,6.14,18211911.0,8.6,-5206497.0,-2.46,-8608496.0,-4.07,-4396918.0,-2.08,688486
2023-04-03,51.12,17.95,-7037862.0,-0.93,-6333480.0,-0.84,-704382.0,-0.09,12240880.0,1.62,-5203012.0,-0.69,688525
2023-04-03,114.77,1.67,-36062034.0,-10.36,-11028157.0,-3.17,-25033877.0,-7.19,18649017.0,5.36,17413017.0,5.0,603061
2023-04-03,22.13,0.77,-457789.0,-1.07,-590608.0,-1.38,132819.0,0.31,2900652.0,6.78,-2442863.0,-5.71,605058
2023-04-03,81.19,1.73,10569027.0,4.67,-1175746.0,-0.52,11744773.0,5.19,-21655805.0,-9.57,11086777.0,4.9,688508
2023-04-03,40.46,1.56,-3209877.0,-5.11,0.0,0.0,-3209877.0,-5.11,142599.0,0.23,3067277.0,4.88,300852
2023-04-03,81.33,-3.32,-63571967.0,-7.57,-29492854.0,-3.51,-34079113.0,-4.06,14454832.0,1.72,49117144.0,5.85,688099
2023-04-03,42.5,4.27,11980867.0,5.75,2401993.0,1.15,9578874.0,4.59,-17914071.0,-8.59,5933205.0,2.85,688381
2023-04-03,14.62,-1.35,-41862936.0,-10.04,-58922127.0,-14.13,17059191.0,4.09,40192661.0,9.64,1670275.0,0.4,300657
2023-04-03,18.61,2.14,121825.0,0.34,-1819533.0,-5.01,1941358.0,5.35,4042124.0,11.13,-4163951.0,-11.47,301176
2023-04-03,53.86,2.63,22954758.0,6.19,-1116045.0,-0.3,24070803.0,6.49,13083129.0,3.53,-36037888.0,-9.72,688233
2023-04-03,53.8,9.13,-30370034.0,-20.12,-8512956.0,-5.64,-21857078.0,-14.48,6517874.0,4.32,23852159.0,15.8,688213
2023-04-03,305.32,5.0,-15762441.0,-4.95,11770153.0,3.7,-27532594.0,-8.65,17700997.0,5.56,-1938556.0,-0.61,688052
2023-04-03,241.76,8.47,56568549.0,6.13,15547268.0,1.69,41021281.0,4.45,-48921760.0,-5.3,-7646791.0,-0.83,688037
2023-04-03,26.42,2.4,-1098682.0,-2.12,97790.0,0.19,-1196472.0,-2.31,366713.0,0.71,731970.0,1.41,605258
2023-04-03,30.4,0.33,-33793686.0,-8.3,-8138822.0,-2.0,-25654864.0,-6.3,7343428.0,1.8,26450257.0,6.49,300706
2023-04-03,70.75,0.68,1489876.0,3.27,-50169.0,-0.11,1540045.0,3.38,1361422.0,2.98,-2851298.0,-6.25,688045
2023-04-03,106.6,7.99,-50133057.0,-2.99,-8014657.0,-0.48,-42118400.0,-2.51,52969360.0,3.16,-2836304.0,-0.17,301308
2023-04-03,57.88,5.33,850608.0,0.1,-26658502.0,-3.03,27509110.0,3.13,8712640.0,0.99,-9563245.0,-1.09,300671
2023-04-03,334.4,5.56,37598305.0,6.72,38427139.0,6.86,-828834.0,-0.15,-34352480.0,-6.14,-3245823.0,-0.58,688120
2023-04-03,14.53,2.4,1074864.0,5.47,300023.0,1.53,774841.0,3.95,-1187918.0,-6.05,113053.0,0.58,688655
2023-04-03,24.46,3.38,6708398.0,2.52,-1819301.0,-0.68,8527699.0,3.2,3551420.0,1.33,-10259819.0,-3.85,300812
2023-04-03,176.0,10.96,61313268.0,10.56,32844763.0,5.66,28468505.0,4.9,-49907012.0,-8.6,-11406264.0,-1.97,688498
2023-04-03,30.34,-2.19,-29783536.0,-2.21,-46923008.0,-3.49,17139472.0,1.27,-151594944.0,-11.27,181378480.0,13.48,002938
2023-04-03,31.35,2.92,-5695.0,-0.01,1573607.0,1.73,-1579302.0,-1.73,-3826100.0,-4.19,3831795.0,4.2,688216
2023-04-03,62.71,3.91,31612673.0,10.71,6017105.0,2.04,25595568.0,8.67,-2750519.0,-0.93,-28862154.0,-9.78,688699
2023-04-03,279.89,5.28,417934080.0,8.93,127102816.0,2.72,290831264.0,6.21,-105147984.0,-2.25,-312786096.0,-6.68,002371
2023-04-03,308.78,9.52,15078009.0,2.04,27849909.0,3.77,-12771900.0,-1.73,-11856032.0,-1.61,-3221969.0,-0.44,688072
2023-04-03,83.29,1.57,4916473.0,3.2,2018156.0,1.31,2898317.0,1.89,2137522.0,1.39,-7053996.0,-4.59,688711
2023-04-03,62.18,-0.05,-6749373.0,-8.55,-1329356.0,-1.68,-5420017.0,-6.86,7462916.0,9.45,-713543.0,-0.9,688286
2023-04-03,21.63,0.75,-31301386.0,-7.65,-16431265.0,-4.01,-14870121.0,-3.63,11020386.0,2.69,20281000.0,4.95,301297
2023-04-03,27.25,4.29,-140189073.0,-19.95,-59844499.0,-8.52,-80344574.0,-11.43,51100801.0,7.27,89088271.0,12.68,002138
2023-04-03,160.95,3.7,19260570.0,2.19,42854832.0,4.87,-23594262.0,-2.68,9462944.0,1.08,-28723516.0,-3.27,300661
2023-04-03,61.94,1.23,-1506214.0,-1.89,-724835.0,-0.91,-781379.0,-0.98,470535.0,0.59,1035679.0,1.3,003043
2023-04-03,14.8,1.44,-20664727.0,-5.11,2519499.0,0.62,-23184226.0,-5.73,4169329.0,1.03,16495398.0,4.08,002119
2023-04-03,57.31,10.0,179450693.0,24.23,148964734.0,20.12,30485959.0,4.12,-113033291.0,-15.26,-66417405.0,-8.97,002409
2023-04-03,24.21,5.49,13624514.0,7.17,3188862.0,1.68,10435652.0,5.49,-9059447.0,-4.77,-4565068.0,-2.4,688252
2023-04-03,101.75,6.11,39524731.0,5.57,24917105.0,3.51,14607626.0,2.06,-19222720.0,-2.71,-20302008.0,-2.86,688082
2023-04-03,149.0,0.89,-23759949.0,-8.43,-21026284.0,-7.46,-2733665.0,-0.97,12459946.0,4.42,11300003.0,4.01,688368
2023-04-03,43.13,1.91,-9237011.0,-8.47,-10561631.0,-9.69,1324620.0,1.22,8330016.0,7.64,906996.0,0.83,688589
2023-04-03,12.68,6.29,13845939.0,5.63,15380029.0,6.26,-1534090.0,-0.62,-16365696.0,-6.66,2519756.0,1.03,300460
2023-04-03,17.24,2.25,6757049.0,2.02,3753379.0,1.12,3003670.0,0.9,-3610739.0,-1.08,-3146311.0,-0.94,688432
2023-04-03,13.95,2.2,-13326219.0,-5.51,-7337733.0,-3.03,-5988486.0,-2.48,510100.0,0.21,12816119.0,5.3,688403
