日期,板块名称,涨的数量,跌的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-5<-3%,-1<3%,平盘,1<3%,3-5%,5%-涨停,涨停
2023-03-03,造纸,5,16,23.809523809523807,-0.8881818181818183,179280379759.4,1792.80,0,0,2,14,1,5,0,0,0
2023-03-03,酒店,2,4,33.33333333333333,0.10499999999999998,108489357904.41,1084.89,0,0,0,4,0,1,1,0,0
2023-03-03,酒店及餐饮,3,6,33.33333333333333,0.2533333333333333,131937646354.4,1319.38,0,0,0,6,0,1,2,0,0
2023-03-03,金属制品,28,36,43.75,-0.20500000000000002,305203793885.96,3052.04,0,1,3,32,2,22,3,1,0
2023-03-03,金属新材料,7,17,29.166666666666668,-0.7933333333333333,213045799131.22,2130.46,0,0,2,15,1,6,0,0,0
2023-03-03,钛白粉,0,5,0.0,-1.746,85885957941.29999,858.86,0,0,0,5,0,0,0,0,0
2023-03-03,钢铁,31,11,73.80952380952381,0.5986666666666667,940750692329.26,9407.51,0,0,0,11,3,29,1,1,0
2023-03-03,钾肥,1,3,25.0,-0.3975,213261388684.11,2132.61,0,0,0,3,0,1,0,0,0
2023-03-03,铁路运输,6,0,100.0,1.257142857142857,423197964732.12994,4231.98,0,0,0,0,1,5,1,0,0
2023-03-03,铅锌,5,6,45.45454545454545,0.12000000000000001,191388684973.04,1913.89,0,0,0,5,5,5,0,0,0
2023-03-03,铜,4,10,28.57142857142857,-0.4075,190993797919.07,1909.94,0,0,0,10,3,3,0,0,0
2023-03-03,铝,11,18,37.93103448275862,-0.03499999999999999,390101275806.13,3901.01,0,0,0,17,5,8,2,0,0
2023-03-03,银行,40,1,97.5609756097561,0.954047619047619,6605103762919.28,66051.04,0,0,0,1,1,39,0,1,0
2023-03-03,集成电路制造,3,0,100.0,2.64,170434278531.27,1704.34,0,0,0,0,0,2,1,0,0
2023-03-03,集成电路封测,11,0,100.0,4.09,181184747776.96,1811.85,0,0,0,0,0,4,5,1,1
2023-03-03,集成电路设计,56,11,83.5820895522388,2.287014925373134,1517610198902.21,15176.10,0,0,1,10,2,34,11,7,2
2023-03-03,零售,52,13,80.0,0.9126760563380282,923581647428.78,9235.82,0,0,0,13,7,45,5,0,1
2023-03-03,非汽车交运,20,21,48.78048780487805,0.12720930232558142,498647954746.35,4986.48,0,1,1,19,3,14,4,1,0
2023-03-03,非金属材料,1,10,9.090909090909092,-0.7799999999999999,122424414433.67,1224.24,0,0,0,10,1,1,0,0,0
2023-03-03,非金属材料Ⅲ,7,12,36.84210526315789,-0.2394736842105263,418073430955.11,4180.73,0,0,0,11,1,7,0,0,0
2023-03-03,面板,13,27,32.5,-0.14272727272727273,527499942273.2,5275.00,0,0,0,27,4,12,0,1,0
2023-03-03,鞋帽及其他,1,15,6.25,-1.3911764705882352,57065595499.42,570.66,0,0,2,13,1,1,0,0,0
2023-03-03,风电设备,13,10,56.52173913043478,-0.10304347826086957,320773865713.21,3207.74,0,0,0,10,0,13,0,0,0
2023-03-03,食品加工制造,17,60,22.07792207792208,-0.74025,1404293263021.63,14042.93,0,0,4,55,5,14,2,0,0
2023-03-03,食品及饲料添加剂,4,15,21.052631578947366,-0.3145,166522603067.28998,1665.23,0,0,1,13,2,3,0,1,0
2023-03-03,餐饮,1,2,33.33333333333333,0.5499999999999999,23448288449.989998,234.48,0,0,0,2,0,0,1,0,0
2023-03-03,饮料制造,7,38,15.555555555555555,-0.7546808510638298,4986830922571.57,49868.31,0,0,1,34,5,7,0,0,0
2023-03-03,饰品,10,6,62.5,0.656875,120663306218.27,1206.63,0,0,0,6,1,7,2,0,0
2023-03-03,饲料,5,11,31.25,-0.2235294117647059,294619648200.81,2946.20,0,0,0,10,2,5,0,0,0
2023-03-03,高速公路,16,2,88.88888888888889,0.834,233128296494.44,2331.28,0,0,0,2,2,15,1,0,0
2023-03-03,黑色家电,4,7,36.36363636363637,-0.6890909090909091,118417413153.93,1184.17,0,1,0,6,0,4,0,0,0
2023-03-06,IT服务,42,81,34.146341463414636,-0.1562992125984252,1223486286676.22,12234.86,0,0,4,77,5,29,8,3,1
2023-03-06,LED,19,18,51.35135135135135,0.29175000000000006,295693209641.11,2956.93,0,0,0,17,4,14,4,1,0
2023-03-06,专业工程,11,23,32.35294117647059,-0.6773529411764706,383395979365.2,3833.96,0,0,1,22,0,10,1,0,0
2023-03-06,专业服务,14,13,51.85185185185185,0.7251851851851852,187280019862.59,1872.80,0,0,0,11,3,8,3,2,0
2023-03-06,专业连锁,2,6,25.0,-1.8612499999999998,61260839761.4,612.61,1,1,0,4,0,1,0,1,0
2023-03-06,专用设备,115,71,61.82795698924731,0.5779695431472082,1490725895777.61,14907.26,0,1,7,62,16,90,13,7,1
2023-03-06,个护用品,3,9,25.0,-0.5007692307692307,67742219805.08,677.42,0,0,1,8,1,2,1,0,0
2023-03-06,中药,51,23,68.91891891891892,0.9814666666666667,1106637902813.05,11066.38,0,0,0,22,3,42,4,4,0
2023-03-06,乘用车,3,6,33.33333333333333,0.16555555555555557,919157929129.41,9191.58,0,0,0,5,1,2,1,0,0
2023-03-06,乳品,9,9,50.0,0.2638888888888889,306334449958.78,3063.34,0,0,0,9,0,8,1,0,0
2023-03-06,互联网电商,2,15,11.76470588235294,-0.5168421052631579,141112952261.59,1411.13,0,0,1,14,3,0,1,0,0
2023-03-06,产业地产,2,8,20.0,-0.503,87003350075.36,870.03,0,0,0,8,0,2,0,0,0
2023-03-06,人工景点,4,1,80.0,2.472,57872575397.369995,578.73,0,0,0,1,0,2,2,0,0
2023-03-06,仪器仪表,35,10,77.77777777777779,1.4755102040816326,226488711024.91,2264.89,0,0,0,7,7,25,5,4,1
2023-03-06,休闲食品,17,4,80.95238095238095,1.5385714285714287,232325190416.53,2323.25,0,0,0,4,0,13,4,0,0
2023-03-06,传媒,51,88,36.69064748201439,-0.16619718309859152,1366967145615.3,13669.67,0,0,9,77,5,40,6,4,1
2023-03-06,住宅开发,2,81,2.4096385542168677,-1.4151162790697676,1012630129565.3099,10126.30,0,0,5,76,3,2,0,0,0
2023-03-06,体外诊断,25,10,71.42857142857143,0.636578947368421,339703340609.92,3397.03,0,0,1,8,8,16,3,2,0
2023-03-06,体育,2,1,66.66666666666666,1.3399999999999999,13327551462.990002,133.28,0,0,0,1,0,2,0,0,0
2023-03-06,保险,0,6,0.0,-2.045,1740190885027.97,17401.91,0,0,1,5,0,0,0,0,0
2023-03-06,保险及其他,10,27,27.027027027027028,-0.5825641025641025,2284265089504.66,22842.65,0,0,1,26,2,8,1,1,0
2023-03-06,光伏设备,51,6,89.47368421052632,2.563684210526316,2475905325174.63,24759.05,0,0,0,4,4,25,16,8,0
2023-03-06,光学元件,6,11,35.294117647058826,-0.3770588235294117,115678699337.06,1156.79,0,0,1,9,2,4,1,0,0
2023-03-06,光学光电子,49,49,50.0,0.11196078431372553,951385149113.74,9513.85,0,0,1,46,8,39,6,2,0
2023-03-06,公交,5,1,83.33333333333334,0.4257142857142857,24872635282.98,248.73,0,0,0,1,1,5,0,0,0
2023-03-06,公路铁路运输,12,16,42.857142857142854,0.014117647058823526,680653624719.0,6806.54,0,0,0,16,6,12,0,0,0
2023-03-06,其他专用设备,52,22,70.27027027027027,1.0528000000000002,444680919906.94,4446.81,0,0,2,19,3,38,8,4,1
2023-03-06,其他交运设备,4,11,26.666666666666668,-0.7553333333333333,137584496247.07,1375.84,0,0,1,10,0,4,0,0,0
2023-03-06,其他传媒,9,49,15.517241379310345,-1.6066101694915256,542280557887.44,5422.81,0,6,10,32,3,5,1,1,1
2023-03-06,其他农产品加工,8,3,72.72727272727273,1.0591666666666666,81618294801.4,816.18,0,0,0,3,1,6,2,0,0
2023-03-06,其他化学制品,32,36,47.05882352941176,0.34956521739130436,483427080121.8,4834.27,0,0,2,32,3,26,4,2,0
2023-03-06,其他化学原料,5,15,25.0,-0.2159090909090909,261128548178.16,2611.29,0,0,0,15,3,3,1,0,0
2023-03-06,其他医疗服务,18,6,75.0,1.1491999999999998,545084998559.76,5450.85,0,0,1,5,1,12,4,2,0
2023-03-06,其他塑料制品,7,12,36.84210526315789,0.05578947368421052,70755474728.59,707.55,0,0,0,10,3,5,1,0,0
2023-03-06,其他家用轻工,4,26,13.333333333333334,-0.8026666666666668,211950292037.91,2119.50,0,0,3,23,0,2,2,0,0
2023-03-06,其他小金属,11,11,50.0,0.21090909090909096,287929538593.02,2879.30,0,0,1,10,0,7,3,1,0
2023-03-06,其他建材,5,18,21.73913043478261,-0.8621739130434782,300289133756.52997,3002.89,0,1,2,15,0,4,0,1,0
2023-03-06,其他橡胶制品,5,3,62.5,0.08181818181818179,80182365937.85,801.82,0,0,0,3,3,4,1,0,0
2023-03-06,其他生物制品,21,11,65.625,0.715,433744572975.6,4337.45,0,0,0,11,0,18,3,0,0
2023-03-06,其他电子,19,16,54.285714285714285,0.26555555555555554,211314269273.96,2113.14,0,0,0,15,3,17,0,1,0
2023-03-06,其他电源设备,12,12,50.0,0.9366666666666666,340437303607.44,3404.37,0,0,0,12,0,8,3,1,0
2023-03-06,其他白色家电,8,17,32.0,-0.20111111111111107,262260483347.58,2622.60,0,0,0,17,2,7,0,1,0
2023-03-06,其他社会服务,16,14,53.333333333333336,0.7866666666666667,200607571325.58,2006.08,0,0,0,12,3,10,3,2,0
2023-03-06,其他种植业,8,0,100.0,2.55,48690474736.479996,486.90,0,0,0,0,1,6,1,0,1
2023-03-06,其他纤维,2,6,25.0,-0.6225,77292831972.25,772.93,0,0,0,5,1,2,0,0,0
2023-03-06,其他纺织,3,16,15.789473684210526,-1.2873684210526317,158582766564.64,1585.83,0,0,2,14,0,3,0,0,0
2023-03-06,其他自动化设备,14,9,60.86956521739131,0.5991304347826086,160004359964.04,1600.04,0,0,1,8,0,12,0,2,0
2023-03-06,其他通信设备,7,5,58.333333333333336,1.4884615384615385,44310715249.28,443.11,0,1,0,4,1,3,1,3,0
2023-03-06,其他通用设备,26,23,53.06122448979592,0.05000000000000002,239547468298.83002,2395.47,0,0,2,21,3,23,2,0,0
2023-03-06,其他酒类,4,5,44.44444444444444,-0.023333333333333355,98113435258.25,981.13,0,0,0,5,0,4,0,0,0
2023-03-06,其他金属新材料,7,6,53.84615384615385,1.4515384615384614,80551890364.46,805.52,0,0,0,6,0,4,2,1,0
2023-03-06,其他食品,14,3,82.35294117647058,0.8622222222222222,175455623447.5,1754.56,0,0,0,3,1,13,1,0,0
2023-03-06,其他黑色家电,3,3,50.0,0.46428571428571425,53481794618.020004,534.82,0,0,0,3,1,2,1,0,0
2023-03-06,养殖业,20,5,80.0,1.6968,586660737407.9401,5866.61,0,0,0,4,1,14,3,3,0
2023-03-06,军工电子,40,14,74.07407407407408,1.8819642857142858,808869198269.44,8088.69,0,0,3,10,3,26,6,6,2
2023-03-06,农业服务,9,6,60.0,0.3775,107440871799.71,1074.41,0,0,0,6,1,9,0,0,0
2023-03-06,农业综合,1,1,50.0,-0.15666666666666665,12765705507.12,127.66,0,0,0,1,1,1,0,0,0
2023-03-06,农产品加工,28,11,71.7948717948718,0.8060975609756098,682553941949.89,6825.54,0,0,0,11,2,23,4,1,0
2023-03-06,农商行,0,10,0.0,-0.9710000000000001,187983203633.3,1879.83,0,0,0,10,0,0,0,0,0
2023-03-06,农用机械,3,5,37.5,-0.32000000000000006,41163502773.46,411.64,0,1,0,4,0,2,0,1,0
2023-03-06,农药,11,17,39.285714285714285,-0.0020000000000000018,242269763149.4,2422.70,0,0,0,14,5,10,0,1,0
2023-03-06,冰洗,0,4,0.0,-1.096,177419922802.08002,1774.20,0,0,0,4,1,0,0,0,0
2023-03-06,冶钢原料,0,8,0.0,-2.27875,125643796581.21,1256.44,0,1,1,6,0,0,0,0,0
2023-03-06,出版,21,7,75.0,1.4142857142857144,226091642405.59,2260.92,0,0,0,7,0,16,4,0,1
2023-03-06,分立器件,10,6,62.5,0.71875,335263560675.93,3352.64,0,0,1,5,0,8,1,1,0
2023-03-06,制冷空调设备,9,4,69.23076923076923,1.0715384615384616,109206084256.51001,1092.06,0,0,0,4,0,6,2,1,0
2023-03-06,动物保健,8,5,61.53846153846154,0.5007692307692307,94675166292.59,946.75,0,0,0,5,0,8,0,0,0
2023-03-06,包装,16,22,42.10526315789473,0.20292682926829264,214941859501.18,2149.42,0,0,0,21,4,15,1,0,0
2023-03-06,包装印刷,18,25,41.86046511627907,0.2832608695652174,238880762919.16,2388.81,0,0,0,24,4,15,2,1,0
2023-03-06,化妆品,4,7,36.36363636363637,0.21083333333333334,180271729785.36002,1802.72,0,0,0,7,1,3,1,0,0
2023-03-06,化学制剂,72,32,69.23076923076923,0.8707407407407407,1363640131189.91,13636.40,0,0,0,32,6,57,8,4,1
2023-03-06,化学制品,85,124,40.66985645933015,0.01548837209302324,2503936644417.29,25039.37,0,0,6,111,16,71,6,5,0
2023-03-06,化学制药,99,47,67.8082191780822,0.6302597402597403,1797005717284.0,17970.06,0,0,1,46,10,83,9,4,1
2023-03-06,化学原料,15,37,28.846153846153843,-0.40017857142857144,680646118167.13,6806.46,0,0,1,36,7,11,1,0,0
2023-03-06,化工合成材料,42,56,42.857142857142854,-0.11103773584905662,812567505511.79,8125.68,0,1,1,51,14,34,5,0,0
2023-03-06,医疗器械,89,26,77.39130434782608,1.1606666666666667,1697254259406.82,16972.54,0,0,1,23,16,61,8,11,0
2023-03-06,医疗服务,29,20,59.183673469387756,0.633,1096320940698.5,10963.21,0,1,3,16,1,19,7,3,0
2023-03-06,医疗研发外包,11,14,44.0,0.11680000000000007,551235942138.74,5512.36,0,1,2,11,0,7,3,1,0
2023-03-06,医疗美容,1,2,33.33333333333333,-0.27,190386180408.76,1903.86,0,0,0,2,0,1,0,0,0
2023-03-06,医疗耗材,36,7,83.72093023255815,1.1272727272727272,451759117010.25,4517.59,0,0,0,7,4,27,3,3,0
2023-03-06,医疗设备,28,9,75.67567567567568,1.7234210526315787,905791801786.65,9057.92,0,0,0,8,4,18,2,6,0
2023-03-06,医药商业,18,14,56.25,0.504375,379746568171.17,3797.47,0,1,1,12,0,14,3,0,1
2023-03-06,半导体及元件,97,83,53.888888888888886,0.570110497237569,3603289622020.89,36032.90,0,2,9,70,7,67,13,13,0
2023-03-06,半导体材料,11,2,84.61538461538461,1.15,227530804866.21,2275.31,0,0,0,2,1,8,1,1,0
2023-03-06,半导体设备,15,1,93.75,4.08875,462737867150.68,4627.38,0,0,0,1,0,6,3,6,0
2023-03-06,印制电路板,14,24,36.84210526315789,-0.11666666666666668,445194450769.72,4451.94,0,0,2,21,2,13,0,1,0
2023-03-06,印刷,2,3,40.0,0.942,23938903417.98,239.39,0,0,0,3,0,0,1,1,0
2023-03-06,印刷包装机械,4,7,36.36363636363637,-0.21727272727272728,35065593069.33,350.66,0,0,1,6,0,4,0,0,0
2023-03-06,印染,1,3,25.0,-0.1475,16837740021.710001,168.38,0,0,0,2,1,1,0,0,0
2023-03-06,原料药,23,15,60.526315789473685,0.047804878048780475,390680726123.37,3906.81,0,0,1,14,3,22,1,0,0
2023-03-06,厨卫电器,2,7,22.22222222222222,-0.7677777777777778,83779522958.19,837.80,0,0,0,7,0,0,2,0,0
2023-03-06,合成树脂,7,2,77.77777777777779,0.63,78734091486.31,787.34,0,0,0,2,1,6,1,0,0
2023-03-06,品牌消费电子,4,3,57.14285714285714,-0.17375000000000002,176235955438.59,1762.36,0,0,1,2,1,4,0,0,0
2023-03-06,商业地产,0,8,0.0,-1.51875,266793927744.29,2667.94,0,0,0,8,0,0,0,0,0
2023-03-06,商业物业经营,6,12,33.33333333333333,-0.21166666666666664,174510367311.32,1745.10,0,0,0,12,0,6,0,0,0
2023-03-06,商用载客车,1,5,16.666666666666664,-0.4716666666666667,46806986761.83,468.07,0,0,0,5,0,1,0,0,0
2023-03-06,商用载货车,2,7,22.22222222222222,-1.9100000000000001,163242218955.27,1632.42,0,1,2,4,0,2,0,0,0
2023-03-06,啤酒,5,2,71.42857142857143,0.33571428571428574,210642877879.3,2106.43,0,0,0,2,0,5,0,0,0
2023-03-06,固废治理,19,12,61.29032258064516,0.6609375,244633570665.13998,2446.34,0,0,1,10,2,17,0,1,1
2023-03-06,国有大型银行,1,4,20.0,-0.63,3411577596858.54,34115.78,0,0,1,3,1,1,0,0,0
2023-03-06,国防军工,93,32,74.4,1.4058914728682173,2351883762039.88,23518.84,0,0,4,25,9,66,13,9,3
2023-03-06,地面兵装,6,4,60.0,0.28900000000000003,109559054129.63,1095.59,0,0,1,3,0,5,0,1,0
2023-03-06,城商行,0,17,0.0,-1.1958823529411764,896726307970.37,8967.26,0,0,1,16,0,0,0,0,0
2023-03-06,基础建设,4,21,16.0,-0.8284615384615385,646992645382.74,6469.93,0,0,1,20,1,3,1,0,0
2023-03-06,复合肥,0,8,0.0,-1.06125,60534048170.92,605.34,0,0,0,8,0,0,0,0,0
2023-03-06,多元金融,10,21,32.25806451612903,-0.31666666666666665,544074204476.69,5440.74,0,0,0,21,2,8,1,1,0
2023-03-06,大气治理,4,2,66.66666666666666,0.14571428571428574,35323590855.32,353.24,0,0,0,2,1,4,0,0,0
2023-03-06,家具,4,26,13.333333333333334,-1.6846666666666665,283678272721.84,2836.78,0,1,6,19,0,4,0,0,0
2023-03-06,家用轻工,24,81,22.857142857142858,-1.0200952380952382,789850470241.98,7898.50,0,2,12,66,1,20,3,1,0
2023-03-06,家纺,4,3,57.14285714285714,-0.6071428571428571,29574833698.14,295.75,0,0,0,3,0,4,0,0,0
2023-03-06,小家电,8,13,38.095238095238095,0.04217391304347825,278380176260.60004,2783.80,0,0,1,12,2,5,3,0,0
2023-03-06,小家电Ⅲ,9,17,34.61538461538461,-0.2817857142857143,351170082007.3,3511.70,0,0,1,16,2,5,4,0,0
2023-03-06,小金属,22,18,55.00000000000001,0.023250000000000014,1052884419692.79,10528.84,0,0,1,17,1,17,3,1,0
2023-03-06,工业金属,17,43,28.333333333333332,-0.34206349206349207,766884911454.03,7668.85,0,0,2,41,4,14,1,1,0
2023-03-06,工控设备,11,15,42.30769230769231,0.10592592592592592,400029506439.23,4000.30,0,0,3,12,1,7,4,0,0
2023-03-06,工程咨询服务,8,31,20.51282051282051,-0.4648780487804878,138773293786.94,1387.73,0,0,4,27,2,4,2,2,0
2023-03-06,工程机械,13,15,46.42857142857143,0.02464285714285714,519253655141.01,5192.54,0,0,3,12,1,10,2,0,0
2023-03-06,广告营销,7,26,21.21212121212121,-0.48029411764705876,288647668861.62,2886.48,0,0,3,23,1,4,1,2,0
2023-03-06,建筑材料,13,61,17.56756756756757,-0.9147368421052631,986609573252.44,9866.10,0,1,5,55,2,10,2,1,0
2023-03-06,建筑装饰,38,112,25.333333333333336,-0.5280392156862745,1665950987506.1,16659.51,0,0,7,104,4,28,6,4,0
2023-03-06,彩电,0,3,0.0,-1.4224999999999999,63848805840.71,638.49,0,0,0,3,1,0,0,0,0
2023-03-06,影视院线,9,14,39.130434782608695,-0.21695652173913044,190544618746.49,1905.45,0,0,0,13,1,9,0,0,0
2023-03-06,房地产开发,4,97,3.9603960396039604,-1.3353846153846154,1366427407384.96,13664.27,0,0,5,92,3,4,0,0,0
2023-03-06,房地产服务,0,8,0.0,-1.59625,48029020895.8,480.29,0,0,0,8,0,0,0,0,0
2023-03-06,房屋建设,1,7,12.5,-1.36625,345781094304.91003,3457.81,0,0,1,6,0,1,0,0,0
2023-03-06,改性塑料,10,7,58.82352941176471,0.35,90186718300.76999,901.87,0,0,0,7,2,7,2,0,0
2023-03-06,教育,3,18,14.285714285714285,-3.0619047619047617,110567926531.97,1105.68,0,6,4,8,0,2,1,0,0
2023-03-06,数字媒体,2,13,13.333333333333334,-1.7979999999999998,167185178139.54,1671.85,0,0,4,9,0,1,1,0,0
2023-03-06,文娱用品,5,14,26.31578947368421,-0.6573684210526316,123900416021.93001,1239.00,0,0,0,13,1,5,0,0,0
2023-03-06,新能源发电,18,4,81.81818181818183,0.4434615384615385,704187545771.99,7041.88,0,0,0,4,4,17,1,0,0
2023-03-06,旅游综合,4,0,100.0,2.1,32755753319.829998,327.56,0,0,0,0,0,3,1,0,0
2023-03-06,旅游零售,0,1,0.0,-2.11,374738631159.92,3747.39,0,0,0,1,0,0,0,0,0
2023-03-06,无机盐,4,5,44.44444444444444,-0.20666666666666667,70176562465.69,701.77,0,0,0,5,1,3,0,0,0
2023-03-06,普钢,0,23,0.0,-1.0,566855801116.07,5668.56,0,0,1,22,1,0,0,0,0
2023-03-06,景点及旅游,19,1,95.0,2.1185,135352541612.68,1353.53,0,0,0,1,0,15,3,1,0
2023-03-06,有机硅,8,4,66.66666666666666,0.35083333333333333,196709189149.12,1967.09,0,0,0,4,1,7,0,0,0
2023-03-06,有线电视网络,7,4,63.63636363636363,0.295,130874131579.81,1308.74,0,0,0,4,1,7,0,0,0
2023-03-06,服装,5,34,12.82051282051282,-1.377948717948718,254255817893.49,2542.56,1,0,5,28,1,4,0,0,0
2023-03-06,服装家纺,12,51,19.047619047619047,-1.2344444444444445,340313540545.5,3403.14,1,0,7,43,2,10,0,0,0
2023-03-06,机器人,11,9,55.00000000000001,-0.1045,155622903965.61,1556.23,0,0,1,8,2,9,0,0,0
2023-03-06,机场,2,2,50.0,0.8419999999999999,254528778450.13,2545.29,0,0,0,2,1,1,1,0,0
2023-03-06,机场航运,6,5,54.54545454545454,0.24999999999999997,482043446029.57996,4820.43,0,0,0,5,2,5,1,0,0
2023-03-06,机床工具,15,3,83.33333333333334,1.3610526315789473,131844725260.92,1318.45,0,0,0,3,1,11,4,0,0
2023-03-06,林业,1,2,33.33333333333333,0.10250000000000001,13469077260.2,134.69,0,0,0,2,1,1,0,0,0
2023-03-06,果蔬加工,3,2,60.0,1.1360000000000001,15265303230.65,152.65,0,0,0,2,0,2,0,1,0
2023-03-06,棉纺,0,8,0.0,-0.7425,30767954295.84,307.68,0,0,0,8,0,0,0,0,0
2023-03-06,楼宇设备,10,3,76.92307692307693,0.8061538461538462,57812234379.270004,578.12,0,0,0,3,0,9,1,0,0
2023-03-06,民爆用品,5,6,45.45454545454545,-0.1790909090909091,79043152235.76999,790.43,0,0,0,6,0,5,0,0,0
2023-03-06,氟化工,3,6,33.33333333333333,-0.6033333333333333,212344746432.06,2123.45,0,0,0,6,0,3,0,0,0
2023-03-06,氨纶,0,3,0.0,-1.37,67254058945.59,672.54,0,0,0,3,0,0,0,0,0
2023-03-06,氮肥,2,3,40.0,-0.126,102769186985.6,1027.69,0,0,0,3,0,2,0,0,0
2023-03-06,氯碱,4,11,26.666666666666668,-0.395,203654798566.57,2036.55,0,0,0,11,1,4,0,0,0
2023-03-06,水产养殖,4,0,100.0,0.99,15132203029.57,151.32,0,0,0,0,0,4,0,0,0
2023-03-06,水务及水治理,16,21,43.24324324324324,0.07902439024390244,215146589028.97,2151.47,0,0,0,20,5,15,0,1,0
2023-03-06,水泥,3,21,12.5,-1.3159999999999998,371666790479.28,3716.67,0,0,3,18,1,3,0,0,0
2023-03-06,水电,4,6,40.0,-0.13899999999999998,831820692181.1901,8318.21,0,0,0,6,1,3,0,0,0
2023-03-06,汽车整车,6,18,25.0,-0.7720833333333333,1129207134846.51,11292.07,0,1,2,14,1,5,1,0,0
2023-03-06,汽车服务,3,11,21.428571428571427,-0.38928571428571423,113902296409.29001,1139.02,0,0,0,11,0,3,0,0,0
2023-03-06,汽车服务Ⅲ,3,10,23.076923076923077,-0.3776923076923077,109691615210.86,1096.92,0,0,0,10,0,3,0,0,0
2023-03-06,汽车零部件,83,111,42.78350515463917,-0.1895260663507109,1435691597912.22,14356.92,0,1,3,103,25,74,3,2,0
2023-03-06,油品石化贸易,1,4,20.0,-0.6016666666666667,28602635997.799995,286.03,0,0,0,4,1,1,0,0,0
2023-03-06,油服工程,5,9,35.714285714285715,-0.22000000000000003,196928848261.59,1969.29,0,0,0,8,1,5,0,0,0
2023-03-06,油气开采,3,4,42.857142857142854,-0.3314285714285714,165022663049.3,1650.23,0,0,0,4,0,3,0,0,0
2023-03-06,油气开采及服务,8,13,38.095238095238095,-0.2571428571428572,361951511310.89,3619.52,0,0,0,12,1,8,0,0,0
2023-03-06,海洋捕捞,2,0,100.0,2.05,7089239392.15,70.89,0,0,0,0,0,1,1,0,0
2023-03-06,涂料油墨,4,10,28.57142857142857,-0.7564285714285715,52336541523.34,523.37,0,0,2,8,0,4,0,0,0
2023-03-06,消费电子,44,45,49.43820224719101,0.14978494623655914,1275875779481.29,12758.76,0,0,3,38,9,38,3,2,0
2023-03-06,消费电子零部件及组装,40,42,48.78048780487805,0.18023529411764705,1099639824042.7,10996.40,0,0,2,36,8,34,3,2,0
2023-03-06,涤纶,2,8,20.0,-1.2772727272727273,205222060122.15,2052.22,0,1,1,6,2,1,0,0,0
2023-03-06,港口,3,11,21.428571428571427,-0.1688888888888889,406082792580.3,4060.83,0,0,0,11,4,3,0,0,0
2023-03-06,港口航运,7,22,24.137931034482758,-0.285,744401349488.64,7444.01,0,0,0,22,5,6,1,0,0
2023-03-06,游戏,5,24,17.24137931034483,-0.615,363623905882.25,3636.24,0,0,2,21,2,3,0,2,0
2023-03-06,激光设备,7,4,63.63636363636363,0.7609090909090909,124777374528.58,1247.77,0,0,0,4,0,7,0,0,0
2023-03-06,火电,20,5,80.0,1.0474074074074073,550608340193.72,5506.08,0,0,0,5,2,15,5,0,0
2023-03-06,炭黑,4,2,66.66666666666666,0.6216666666666667,30135125594.88,301.35,0,0,0,2,0,4,0,0,0
2023-03-06,热力,7,8,46.666666666666664,0.34,79821763152.49,798.22,0,0,0,8,0,6,1,0,0
2023-03-06,焦炭加工,0,8,0.0,-1.26125,99611555055.46999,996.12,0,0,0,8,0,0,0,0,0
2023-03-06,煤炭开采,2,24,7.6923076923076925,-1.853846153846154,1276224924033.1301,12762.25,0,1,5,18,0,2,0,0,0
2023-03-06,煤炭开采加工,2,32,5.88235294117647,-1.7982352941176472,1399993740645.25,13999.94,0,1,6,25,0,2,0,0,0
2023-03-06,燃气,13,11,54.166666666666664,0.0410344827586207,225332037693.65,2253.32,0,0,0,11,5,13,0,0,0
2023-03-06,燃气Ⅲ,12,8,60.0,0.1472,214773214424.45,2147.73,0,0,0,8,5,12,0,0,0
2023-03-06,物流,15,32,31.914893617021278,-0.24166666666666667,788622633797.71,7886.23,0,0,0,31,2,14,1,0,0
2023-03-06,特钢,4,9,30.76923076923077,-0.5161538461538462,237713664538.69,2377.14,0,0,0,9,0,4,0,0,0
2023-03-06,环保,67,56,54.47154471544715,0.22249999999999998,757326208823.69,7573.26,0,0,3,50,16,61,2,3,1
2023-03-06,环保设备,16,9,64.0,0.47214285714285714,145752580425.34,1457.53,0,0,1,7,4,13,2,1,0
2023-03-06,玻璃玻纤,3,11,21.428571428571427,-0.2207142857142857,215500068050.93,2155.00,0,0,0,11,0,1,2,0,0
2023-03-06,瓷砖地板,0,10,0.0,-2.366,49131898305.41,491.32,0,1,2,7,0,0,0,0,0
2023-03-06,生物制品,32,19,62.745098039215684,0.621764705882353,1074897141787.24,10748.97,0,0,0,18,1,28,4,0,0
2023-03-06,电力,56,31,64.36781609195403,0.4916129032258064,2420582668011.86,24205.83,0,0,0,31,7,47,7,1,0
2023-03-06,电力设备,211,110,65.73208722741433,0.8698484848484849,7055796258274.94,70557.96,0,0,3,98,22,160,35,12,0
2023-03-06,电子化学品,14,16,46.666666666666664,1.2956666666666665,251338796214.83002,2513.39,0,0,0,16,0,8,4,1,1
2023-03-06,电机,11,9,55.00000000000001,0.3,155214307471.19,1552.14,0,0,0,8,1,10,0,1,0
2023-03-06,电气自控设备,18,14,56.25,0.46771428571428575,382234900431.82996,3822.35,0,0,2,11,4,14,3,1,0
2023-03-06,电池,51,33,60.71428571428571,0.39964285714285713,2668044145834.7,26680.44,0,0,1,31,2,47,2,1,0
