date,code,open,high,low,close,preclose,volume,amount,pctChg
2022-09-26,sh.000001,3067.5689,3102.6544,3048.5143,3051.226,3088.3695,26269862800,293536440838.5000,-1.202690
2022-09-27,sh.000001,3056.3917,3094.0389,3048.365,3093.8618,3051.2260,23273530300,290065702696.3000,1.397333
2022-09-28,sh.000001,3089.0975,3089.0975,3044.864,3045.0668,3093.8618,23009865000,276039741572.0000,-1.577155
2022-09-29,sh.000001,3067.4727,3076.7615,3026.0792,3041.2046,3045.0668,23003041600,276441059417.7000,-0.126835
2022-09-30,sh.000001,3042.1664,3054.6129,3021.9309,3024.3905,3041.2046,20411533600,240262768408.9000,-0.552876
2022-10-10,sh.000001,3026.9354,3029.4478,2968.281,2974.1454,3024.3905,24340482800,290120024166.9000,-1.661330
2022-10-11,sh.000001,2978.0617,2986.9116,2953.4953,2979.7926,2974.1454,20863595000,246715637025.1000,0.189876
2022-10-12,sh.000001,2976.7168,3025.5055,2934.0922,3025.5055,2979.7926,24801355700,306871328764.9000,1.534097
2022-10-13,sh.000001,3008.3016,3036.2485,3004.4963,3016.3561,3025.5055,24968328100,317764786734.7000,-0.302409
2022-10-14,sh.000001,3035.0341,3084.2724,3035.0341,3071.9868,3016.3561,27730406100,372050694578.9000,1.844301
2022-10-17,sh.000001,3060.5176,3087.1944,3052.7149,3084.9423,3071.9868,26260861800,349214469685.4000,0.421730
2022-10-18,sh.000001,3094.9272,3099.9182,3074.2162,3080.9574,3084.9423,24563475700,326002905366.0000,-0.129173
2022-10-19,sh.000001,3073.2616,3081.3903,3044.3777,3044.3777,3080.9574,23089531000,313108348652.4000,-1.187284
2022-10-20,sh.000001,3029.3028,3070.2648,3013.6929,3035.0504,3044.3777,24473614500,340091337759.5000,-0.306378
2022-10-21,sh.000001,3038.0358,3055.4157,3026.9603,3038.9291,3035.0504,24525412200,315110985796.8000,0.127797
2022-10-24,sh.000001,3034.7458,3064.4211,2965.1675,2977.5554,3038.9291,29808535600,394725942512.6000,-2.019583
2022-10-25,sh.000001,2969.156,3001.715,2944.2607,2976.283,2977.5554,25555416000,337519280757.3000,-0.042733
2022-10-26,sh.000001,2977.5643,3028.3478,2977.5643,2999.5036,2976.2830,26868949200,372845274629.2000,0.780188
2022-10-27,sh.000001,3005.0373,3017.2629,2981.6889,2982.9029,2999.5036,26560825400,381330371123.0000,-0.553448
2022-10-28,sh.000001,2967.0221,2974.236,2908.9831,2915.9257,2982.9029,29253130800,385261361877.7000,-2.245370
2022-10-31,sh.000001,2893.1962,2926.015,2885.0894,2893.4829,2915.9257,30199420300,396654162133.5000,-0.769663
2022-11-01,sh.000001,2899.4985,2969.1995,2896.7572,2969.1995,2893.4829,31980957800,431015902874.1000,2.616798
2022-11-02,sh.000001,2960.6465,3019.0486,2954.9478,3003.3699,2969.1995,32507824800,457581522044.7000,1.150829
2022-11-03,sh.000001,2981.2038,3003.7207,2977.7162,2997.8057,3003.3699,25934856700,370653283763.4000,-0.185265
2022-11-04,sh.000001,2996.9971,3081.5903,2996.9971,3070.7964,2997.8057,32980674000,458770093694.7000,2.434804
2022-11-07,sh.000001,3062.859,3088.1927,3054.4571,3077.817,3070.7964,32056709700,424429131518.9000,0.228625
2022-11-08,sh.000001,3077.3056,3078.276,3047.4624,3064.4928,3077.8170,25652200700,338966942021.5000,-0.432911
2022-11-09,sh.000001,3064.4633,3073.9183,3046.1881,3048.1676,3064.4928,23563732400,306860895708.1000,-0.532721
2022-11-10,sh.000001,3031.6915,3047.9803,3022.8506,3036.1318,3048.1676,27037179800,335925917722.4000,-0.394854
2022-11-11,sh.000001,3099.65,3117.7419,3070.3007,3087.2926,3036.1318,40960453400,513784597274.3000,1.685065
2022-11-14,sh.000001,3100.8669,3121.4056,3075.2152,3083.4013,3087.2926,36178821600,454546731409.1000,-0.126042
2022-11-15,sh.000001,3081.1349,3135.5903,3074.4982,3134.0778,3083.4013,33147057700,446460007889.4000,1.643526
2022-11-16,sh.000001,3133.6504,3145.7526,3115.3453,3119.9804,3134.0778,30342984400,386992905050.7000,-0.449810
2022-11-17,sh.000001,3110.9649,3115.4351,3087.1737,3115.4347,3119.9804,28702840700,377900109272.6000,-0.145696
2022-11-18,sh.000001,3116.7291,3126.7107,3096.8858,3097.2432,3115.4347,29995427600,389207386467.2000,-0.583915
2022-11-21,sh.000001,3078.0569,3085.2426,3056.1703,3085.0444,3097.2432,25604554900,345025496474.6000,-0.393860
2022-11-22,sh.000001,3084.2328,3118.1197,3076.3214,3088.9426,3085.0444,32756592700,374142821130.4000,0.126358
2022-11-23,sh.000001,3084.7403,3108.2438,3075.3241,3096.9073,3088.9426,32615544900,356400844278.1000,0.257846
2022-11-24,sh.000001,3104.0955,3113.2392,3084.8554,3089.3096,3096.9073,26748292800,308190185804.6000,-0.245332
2022-11-25,sh.000001,3085.4611,3111.4214,3077.9671,3101.6932,3089.3096,31143197900,325426338447.2000,0.400853
2022-11-28,sh.000001,3055.2899,3080.1843,3034.7045,3078.5485,3101.6932,30581128400,338549350774.8000,-0.746196
2022-11-29,sh.000001,3096.1126,3152.0027,3096.1126,3149.7478,3078.5485,39144974800,439102619264.2000,2.312756
2022-11-30,sh.000001,3141.3992,3158.5732,3137.3687,3151.3353,3149.7478,37271832100,404504379283.4000,0.050401
2022-12-01,sh.000001,3187.9899,3198.4088,3164.5348,3165.4711,3151.3353,38701305600,462184974022.8000,0.448565
2022-12-02,sh.000001,3160.5789,3170.898,3149.8406,3156.1442,3165.4711,30781248400,366318678808.3000,-0.294645
2022-12-05,sh.000001,3181.9155,3213.4395,3177.0642,3211.8144,3156.1442,44739843700,479203617373.5000,1.763867
2022-12-06,sh.000001,3200.275,3224.822,3195.0788,3212.5334,3211.8144,37359029600,435248700179.1000,0.022386
2022-12-07,sh.000001,3204.9352,3226.0817,3188.6705,3199.6194,3212.5334,35411307800,402146133137.5000,-0.401988
2022-12-08,sh.000001,3196.0156,3206.7151,3187.2566,3197.3499,3199.6194,32096929400,364935622700.5000,-0.070930
2022-12-09,sh.000001,3197.1183,3212.1059,3182.9068,3206.9502,3197.3499,37334320900,447750222046.8000,0.300258
2022-12-12,sh.000001,3195.868,3196.7247,3176.5752,3179.0417,3206.9502,33338179200,394919615249.5000,-0.870250
2022-12-13,sh.000001,3179.4354,3187.2035,3171.4827,3176.3255,3179.0417,28582120000,333539763009.7000,-0.085441
2022-12-14,sh.000001,3178.5542,3189.835,3168.5925,3176.5253,3176.3255,26562356900,333950671128.2000,0.006290
2022-12-15,sh.000001,3177.1995,3179.1,3158.4515,3168.6478,3176.5253,24302333300,305204998562.4000,-0.247991
2022-12-16,sh.000001,3156.1349,3175.3526,3151.6089,3167.8576,3168.6478,25977179500,307227738354.5000,-0.024938
2022-12-19,sh.000001,3165.3092,3170.2552,3096.0981,3107.115,3167.8576,27851354100,307934621461.9000,-1.917466
2022-12-20,sh.000001,3098.9532,3100.7477,3061.5098,3073.7659,3107.1150,21883676600,261716073427.2000,-1.073314
2022-12-21,sh.000001,3078.3312,3085.7951,3060.5542,3068.4105,3073.7659,18906792000,226852792581.1000,-0.174229
2022-12-22,sh.000001,3085.8004,3096.2449,3044.5991,3054.4313,3068.4105,22363953700,266315477432.4000,-0.455584
2022-12-23,sh.000001,3038.8416,3061.867,3031.5358,3045.8664,3054.4313,19202030500,233335246195.6000,-0.280409
2022-12-26,sh.000001,3048.1963,3071.8363,3047.3491,3065.5626,3045.8664,20650389300,255470265306.8000,0.646653
2022-12-27,sh.000001,3077.7469,3098.0783,3074.3133,3095.5678,3065.5626,22221832200,267946785441.9000,0.978783
2022-12-28,sh.000001,3088.6174,3098.6496,3079.4338,3087.3997,3095.5678,22455415100,260508525682.6000,-0.263864
2022-12-29,sh.000001,3076.7264,3086.0048,3064.4594,3073.7016,3087.3997,21557067600,253916981220.2000,-0.443678
2022-12-30,sh.000001,3084.5226,3096.3135,3082.1964,3089.2579,3073.7016,21754534400,250355950864.6000,0.506110
2023-01-03,sh.000001,3087.513,3119.8556,3073.054,3116.5119,3089.2579,28137036200,331392138948.0000,0.882218
2023-01-04,sh.000001,3117.5711,3129.0937,3109.4512,3123.5164,3116.5119,27331362600,316391228728.0000,0.224754
2023-01-05,sh.000001,3132.7614,3159.427,3130.23,3155.2162,3123.5164,25700301800,335635934527.5000,1.014875
2023-01-06,sh.000001,3155.0747,3170.7418,3151.8407,3157.6365,3155.2162,25738025500,338539843686.6000,0.076708
2023-01-09,sh.000001,3169.3737,3183.583,3165.4282,3176.0845,3157.6365,25811521800,342693770974.1000,0.584234
2023-01-10,sh.000001,3178.022,3178.1569,3165.1446,3169.5072,3176.0845,23298417500,310357698608.4000,-0.207088
2023-01-11,sh.000001,3172.3759,3184.757,3160.8896,3161.8376,3169.5072,23774286900,309248892854.4000,-0.241981
2023-01-12,sh.000001,3167.273,3171.5905,3153.4038,3163.4509,3161.8376,21667130500,275371843343.4000,0.051024
2023-01-13,sh.000001,3170.3548,3195.3067,3167.5098,3195.3059,3163.4509,22022689700,288062499132.3000,1.006970
2023-01-16,sh.000001,3198.5189,3251.3739,3197.3186,3227.5916,3195.3059,30674954900,413219640959.9000,1.010410
2023-01-17,sh.000001,3229.4354,3231.2645,3211.7573,3224.2448,3227.5916,22659223000,302611778528.6000,-0.103693
2023-01-18,sh.000001,3227.5947,3234.8169,3220.3703,3224.406,3224.2448,21210973000,266068176682.4000,0.005000
2023-01-19,sh.000001,3221.5179,3240.2794,3210.3825,3240.2794,3224.4060,22646503000,296815557255.9000,0.492289
2023-01-20,sh.000001,3247.2031,3267.0579,3247.2031,3264.8138,3240.2794,27321918200,329028168424.9000,0.757169
2023-01-30,sh.000001,3308.8694,3310.4903,3266.758,3269.318,3264.8138,35332582900,453177014110.3000,0.137962
2023-01-31,sh.000001,3266.1442,3277.2524,3252.0145,3255.6692,3269.3180,30016295700,375260749568.7000,-0.417482
2023-02-01,sh.000001,3262.1961,3284.9224,3245.4113,3284.9213,3255.6692,33950941000,413395187748.5000,0.898497
2023-02-02,sh.000001,3291.7828,3295.7636,3272.414,3285.6705,3284.9213,33341313300,428662803430.2000,0.022807
2023-02-03,sh.000001,3275.6578,3275.6578,3235.3533,3263.4059,3285.6705,29334281400,378648522965.3000,-0.677627
2023-02-06,sh.000001,3244.7007,3250.3514,3226.2112,3238.6978,3263.4059,26705310700,349127264894.7000,-0.757126
2023-02-07,sh.000001,3245.2297,3250.033,3233.8334,3248.094,3238.6978,25094645000,321257641942.9000,0.290123
2023-02-08,sh.000001,3251.5006,3257.114,3230.4393,3232.1063,3248.0940,23453048100,293332736125.8000,-0.492218
2023-02-09,sh.000001,3227.7278,3270.3826,3225.7724,3270.3826,3232.1063,25475452900,351760831733.2000,1.184253
2023-02-10,sh.000001,3266.4367,3269.9944,3247.2296,3260.6734,3270.3826,26062692600,341749872023.9000,-0.296883
2023-02-13,sh.000001,3256.9881,3285.0913,3252.6327,3284.1599,3260.6734,29721318800,397011413405.7000,0.720296
2023-02-14,sh.000001,3288.9742,3293.7338,3279.1894,3293.2825,3284.1599,27097416800,355558052442.5000,0.277776
2023-02-15,sh.000001,3294.015,3296.1995,3274.5505,3280.4919,3293.2825,26993912300,357621816130.5000,-0.388385
2023-02-16,sh.000001,3281.7352,3308.8279,3231.3421,3249.0295,3280.4919,38086354500,468382512227.4000,-0.959076
2023-02-17,sh.000001,3244.7325,3262.4729,3223.2581,3224.0243,3249.0295,27845123700,355625842543.0000,-0.769621
2023-02-20,sh.000001,3230.4728,3291.0388,3225.8427,3290.3383,3224.0243,32500773300,397720315305.1000,2.056870
2023-02-21,sh.000001,3291.6312,3308.7908,3282.436,3306.5236,3290.3383,32440944900,390691271556.0000,0.491904
2023-02-22,sh.000001,3292.0489,3307.0343,3286.7207,3291.1477,3306.5236,25540398500,320515620001.2000,-0.465017
2023-02-23,sh.000001,3293.5219,3307.4385,3275.3621,3287.477,3291.1477,26232430400,334364534378.3000,-0.111533
2023-02-24,sh.000001,3287.2553,3288.3922,3253.9748,3267.1597,3287.4770,23420630600,308004347731.0000,-0.618021
2023-02-27,sh.000001,3256.9998,3276.5791,3251.7213,3258.0344,3267.1597,24285534400,324605090924.8000,-0.279304
2023-02-28,sh.000001,3265.742,3280.4154,3246.1446,3279.6053,3258.0344,25162503200,318030137286.4000,0.662083
2023-03-01,sh.000001,3279.1364,3315.1604,3272.0351,3312.3478,3279.6053,31839870400,384387413830.3000,0.998367
2023-03-02,sh.000001,3308.0113,3320.7441,3306.4554,3310.6536,3312.3478,32852001600,389390626878.8000,-0.051148
2023-03-03,sh.000001,3314.7727,3330.6046,3302.6231,3328.3927,3310.6536,34399691900,388860006704.9000,0.535819
2023-03-06,sh.000001,3332.0235,3333.0619,3308.7255,3322.0259,3328.3927,34053044600,431616811145.0000,-0.191288
2023-03-07,sh.000001,3320.211,3342.8585,3284.4099,3285.0988,3322.0259,38995795600,430081145229.3000,-1.111584
2023-03-08,sh.000001,3271.8798,3283.2479,3263.6927,3283.2479,3285.0988,26044354700,312822175700.7000,-0.056342
2023-03-09,sh.000001,3285.9427,3289.06,3259.9999,3276.0937,3283.2479,26402185900,328825695492.5000,-0.217900
2023-03-10,sh.000001,3255.5121,3262.147,3229.4959,3230.0766,3276.0937,28113541000,342198577588.1000,-1.404633
2023-03-13,sh.000001,3228.1239,3268.6955,3228.1239,3268.6955,3230.0766,29492808700,364414206511.7000,1.195603
2023-03-14,sh.000001,3261.9219,3262.0025,3216.9927,3245.3123,3268.6955,31990603300,409976276120.9000,-0.715368
2023-03-15,sh.000001,3261.0284,3273.1232,3256.8566,3263.3148,3245.3123,30516879800,373276384409.5000,0.554723
2023-03-16,sh.000001,3244.4699,3257.433,3224.7223,3226.8912,3263.3148,32738963200,392910208396.7000,-1.116153
2023-03-17,sh.000001,3245.2604,3279.9228,3240.157,3250.546,3226.8912,34300102200,431983057736.5000,0.733052
2023-03-20,sh.000001,3253.9302,3267.9931,3231.6459,3234.9103,3250.5460,39251739100,480292404943.9000,-0.481018
2023-03-21,sh.000001,3240.8388,3255.9997,3237.8934,3255.6505,3234.9103,30181077900,388047055874.8000,0.641137
2023-03-22,sh.000001,3263.4129,3279.3938,3255.7394,3265.7475,3255.6505,29084046200,382509081309.4000,0.310138
2023-03-23,sh.000001,3258.7791,3286.6491,3252.9917,3286.6491,3265.7475,30611839300,426564792579.1000,0.640025
2023-03-24,sh.000001,3282.739,3282.739,3260.8444,3265.6537,3286.6491,32451333700,430761598863.2000,-0.638809
2023-03-27,sh.000001,3261.8235,3261.8235,3229.7037,3251.3971,3265.6537,33786120600,453585768740.5000,-0.436562
2023-03-28,sh.000001,3256.6023,3264.0978,3241.7368,3245.376,3251.3971,29568266000,396882943367.8000,-0.185185
2023-03-29,sh.000001,3253.6212,3254.5564,3229.5848,3240.0568,3245.3760,29690050800,405542776865.4000,-0.163901
2023-03-30,sh.000001,3243.0683,3263.7379,3220.9846,3261.2485,3240.0568,29989829500,401634271105.2000,0.654053
2023-03-31,sh.000001,3263.4061,3278.4231,3260.0396,3272.8602,3261.2485,28361374600,396689286254.3000,0.356051
2023-04-03,sh.000001,3277.34,3299.7321,3276.4158,3296.396,3272.8602,35767677500,513390565537.0000,0.719120
2023-04-04,sh.000001,3297.183,3312.5615,3290.9925,3312.5578,3296.3960,38587161700,555811064015.5000,0.490287
2023-04-06,sh.000001,3302.751,3314.5262,3296.055,3312.628,3312.5578,32715542400,506500167165.2000,0.002119
2023-04-07,sh.000001,3312.4813,3328.8455,3308.061,3327.6457,3312.6280,28303224700,436372798925.8000,0.453347
2023-04-10,sh.000001,3331.5051,3332.7152,3309.9171,3315.3578,3327.6457,34081984500,516434325402.1000,-0.369267
2023-04-11,sh.000001,3317.0771,3317.4484,3298.2498,3313.5705,3315.3578,32056605500,466895849254.6000,-0.053910
2023-04-12,sh.000001,3316.8623,3330.7079,3315.3991,3327.1816,3313.5705,34302531500,482066170134.8000,0.410768
2023-04-13,sh.000001,3321.2733,3334.4697,3309.2515,3318.3638,3327.1816,34786210600,477587943379.6000,-0.265023
2023-04-14,sh.000001,3326.3704,3340.0764,3316.8101,3338.1525,3318.3638,33829927500,478345417461.3000,0.596339
2023-04-17,sh.000001,3337.0605,3385.6095,3336.3881,3385.6095,3338.1525,40280992600,523790271022.3000,1.421655
2023-04-18,sh.000001,3379.2267,3396.1745,3375.7803,3393.3312,3385.6095,34839948600,474287388944.2000,0.228074
2023-04-19,sh.000001,3391.3549,3394.959,3364.6419,3370.1283,3393.3312,34612344300,476496941017.2000,-0.683779
2023-04-20,sh.000001,3367.0525,3371.3679,3344.016,3367.031,3370.1283,35035496500,499672394215.6000,-0.091905
2023-04-21,sh.000001,3363.9987,3367.6093,3301.2575,3301.2575,3367.0310,38739509800,530517857771.7000,-1.953457
2023-04-24,sh.000001,3300.8125,3303.0908,3264.9349,3275.413,3301.2575,35425562600,473265986268.8000,-0.782868
2023-04-25,sh.000001,3276.403,3288.5685,3229.4461,3264.8717,3275.4130,38089572900,494240131388.3000,-0.321831
2023-04-26,sh.000001,3255.2171,3277.9797,3239.9893,3264.1006,3264.8717,35791784200,480418149402.8000,-0.023618
2023-04-27,sh.000001,3256.2278,3299.301,3253.1117,3285.8844,3264.1006,34159053400,466175350420.4000,0.667375
2023-04-28,sh.000001,3283.1224,3324.8808,3283.1224,3323.2746,3285.8844,40155478500,514904620687.7000,1.137904
