日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停
2023-03-01,IT服务,84,6,0,93.33333333333333,3.9782222222222225,398501658313.58,3985.02,0,0,0,6,0,28,33,20,2
2023-03-01,LED,27,7,2,75.0,1.0683333333333334,170675395704.15,1706.75,0,0,0,5,4,26,0,1,0
2023-03-01,专业工程,22,2,0,91.66666666666666,0.94,118519890631.57,1185.20,0,0,0,2,1,20,1,0,0
2023-03-01,专业服务,16,4,1,76.19047619047619,0.6952380952380952,90166303826.83,901.66,0,0,0,4,3,12,2,0,0
2023-03-01,专业连锁,3,1,0,75.0,0.7399999999999998,10426806307.68,104.27,0,1,0,0,0,2,0,1,0
2023-03-01,专用设备,115,39,7,71.42857142857143,0.7341614906832298,617454725094.15,6174.55,0,0,1,37,9,103,9,1,1
2023-03-01,个护用品,4,8,0,33.33333333333333,-0.1958333333333333,56125220534.56,561.25,0,0,0,8,0,4,0,0,0
2023-03-01,中药,21,23,3,44.680851063829785,0.21659574468085105,232597613088.82,2325.98,0,0,0,23,3,19,1,1,0
2023-03-01,乘用车,0,1,0,0.0,-0.86,9522444906.54,95.22,0,0,0,1,0,0,0,0,0
2023-03-01,乳品,6,8,0,42.857142857142854,-0.002142857142857129,63108474905.27,631.08,0,0,0,7,1,6,0,0,0
2023-03-01,互联网电商,13,1,2,81.25,1.465,70866131037.03,708.66,0,0,0,1,2,13,0,0,0
2023-03-01,产业地产,4,0,0,100.0,0.5425,20820492333.65,208.20,0,0,0,0,0,4,0,0,0
2023-03-01,人工景点,1,2,1,25.0,-0.26999999999999996,14192068154.45,141.92,0,0,0,2,1,1,0,0,0
2023-03-01,仪器仪表,38,7,0,84.44444444444444,1.05,174911479794.82,1749.11,0,0,0,7,1,34,3,0,0
2023-03-01,休闲食品,5,5,2,41.66666666666667,0.6,65631293488.21,656.31,0,0,0,5,2,4,0,1,0
2023-03-01,传媒,96,4,0,96.0,2.6515999999999997,481455089310.48,4814.55,0,0,0,4,0,57,29,10,0
2023-03-01,住宅开发,44,7,8,74.57627118644068,0.5388135593220339,292657277012.4,2926.57,0,0,0,7,8,43,1,0,0
2023-03-01,体外诊断,13,13,1,48.148148148148145,-0.19444444444444448,134301127965.04,1343.01,0,0,3,9,5,9,0,1,0
2023-03-01,体育,2,1,0,66.66666666666666,0.66,12799648210.22,128.00,0,0,0,1,0,2,0,0,0
2023-03-01,保险及其他,10,4,0,71.42857142857143,-0.16142857142857142,70429368713.74,704.29,0,1,0,3,1,8,0,1,0
2023-03-01,光伏设备,4,11,0,26.666666666666668,-1.188,83148441490.78,831.48,0,1,0,10,0,4,0,0,0
2023-03-01,光学元件,10,3,0,76.92307692307693,1.7238461538461538,59752494288.97,597.52,0,0,1,2,0,7,2,1,0
2023-03-01,光学光电子,63,15,3,77.77777777777779,1.1351851851851853,379073207847.38,3790.73,0,0,2,10,7,55,4,3,0
2023-03-01,公交,6,1,0,85.71428571428571,0.9071428571428571,34059274311.06,340.59,0,0,0,1,0,6,0,0,0
2023-03-01,公路铁路运输,21,1,0,95.45454545454545,0.9704545454545456,132597156954.87,1325.97,0,0,0,1,0,21,0,0,0
2023-03-01,其他专用设备,44,16,2,70.96774193548387,0.6448387096774193,247258455933.47,2472.58,0,0,1,15,3,41,1,0,1
2023-03-01,其他交运设备,4,4,0,50.0,0.17499999999999993,35978922596.59,359.79,0,0,0,4,0,4,0,0,0
2023-03-01,其他传媒,39,5,1,86.66666666666667,2.075111111111111,220276619116.98,2202.77,0,0,1,4,1,23,11,5,0
2023-03-01,其他农产品加工,5,4,1,50.0,0.5860000000000001,48718868016.43,487.19,0,0,0,3,2,4,1,0,0
2023-03-01,其他化学制品,40,18,1,67.79661016949152,0.3566101694915254,280404096100.87,2804.04,0,1,0,17,5,34,1,1,0
2023-03-01,其他化学原料,11,2,1,78.57142857142857,0.23357142857142857,66314046760.29,663.14,0,0,0,2,1,11,0,0,0
2023-03-01,其他医疗服务,6,7,1,42.857142857142854,0.13999999999999996,60035555682.82,600.36,0,0,0,6,2,6,0,0,0
2023-03-01,其他塑料制品,14,5,0,73.68421052631578,0.6221052631578947,72839663384.44,728.40,0,0,0,5,0,14,0,0,0
2023-03-01,其他家用轻工,15,13,0,53.57142857142857,0.28750000000000003,92814213309.31,928.14,0,0,0,11,4,12,1,0,0
2023-03-01,其他小金属,6,3,1,60.0,0.32199999999999995,59377042350.65,593.77,0,0,0,3,2,5,0,0,0
2023-03-01,其他建材,15,2,0,88.23529411764706,0.9029411764705882,57489932206.55,574.90,0,0,0,2,0,15,0,0,0
2023-03-01,其他橡胶制品,3,4,0,42.857142857142854,0.38285714285714284,21699309145.9,216.99,0,0,0,4,0,3,0,0,0
2023-03-01,其他生物制品,0,18,0,0.0,-0.6488888888888888,102273415649.15,1022.73,0,0,0,17,1,0,0,0,0
2023-03-01,其他电子,26,5,1,81.25,1.4096875,171937517017.85,1719.38,0,0,0,4,2,21,4,1,0
2023-03-01,其他电源设备,5,5,1,45.45454545454545,-0.18454545454545457,38926376257.08,389.26,0,0,1,4,1,5,0,0,0
2023-03-01,其他白色家电,20,3,0,86.95652173913044,0.7417391304347826,77421724042.44,774.22,0,0,0,3,0,19,1,0,0
2023-03-01,其他社会服务,18,5,1,75.0,0.6908333333333333,102965952037.05,1029.66,0,0,0,5,3,14,2,0,0
2023-03-01,其他种植业,6,2,0,75.0,0.9775,27634660019.38,276.35,0,0,0,1,1,5,1,0,0
2023-03-01,其他纤维,3,0,1,75.0,0.2575,20206539860.8,202.07,0,0,0,0,1,3,0,0,0
2023-03-01,其他纺织,4,10,2,25.0,-0.70625,56457500393.25,564.58,0,0,2,8,2,4,0,0,0
2023-03-01,其他自动化设备,11,6,1,61.111111111111114,0.62,69188595851.23,691.89,0,0,0,6,1,10,0,1,0
2023-03-01,其他通信设备,12,0,0,100.0,4.576666666666667,45980911839.69,459.81,0,0,0,0,1,7,1,1,2
