日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2022-03-01,专用设备,0,1,0,0.0,-0.2,95036001133.40999,950.36,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,中药,0,1,0,0.0,-0.68,62388182218.380005,623.88,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,互联网服务,1,2,0,33.33333333333333,-0.2966666666666667,184950990033.68,1849.51,0,0,0,1,1,1,0,0,0,False,False,0,0
2022-03-01,交运设备,1,1,0,50.0,1.01,146581630506.72,1465.82,0,0,0,1,0,1,0,0,0,False,False,0,0
2022-03-01,光伏设备,2,1,0,66.66666666666666,1.6866666666666665,205029742099.72,2050.30,0,0,0,1,0,1,1,0,0,False,False,0,0
2022-03-01,光学光电子,1,0,0,100.0,0.18,95090436250.99,950.90,0,0,0,0,0,1,0,0,0,False,True,-1,0
2022-03-01,农牧饲渔,1,0,0,100.0,10.02,76742980123.95,767.43,0,0,0,0,0,0,0,0,1,False,True,-1,0
2022-03-01,化学制品,0,1,0,0.0,-3.02,80976511811.85,809.77,0,0,1,0,0,0,0,0,0,True,False,0,-1
2022-03-01,化学制药,0,2,0,0.0,-1.865,120497229434.92,1204.97,0,0,0,2,0,0,0,0,0,True,False,0,-1
2022-03-01,化学原料,0,2,0,0.0,-1.05,136497219336.41,1364.97,0,0,0,2,0,0,0,0,0,True,False,0,-1
2022-03-01,化纤行业,0,1,0,0.0,-1.28,52080181048.8,520.80,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,化肥行业,0,1,0,0.0,-6.17,57006293083.11,570.06,0,1,0,0,0,0,0,0,0,True,False,0,-1
2022-03-01,医疗服务,2,1,0,66.66666666666666,0.52,203590922285.96,2035.91,0,0,0,1,0,2,0,0,0,False,False,0,0
2022-03-01,医药商业,0,1,0,0.0,-0.37,68827196680.52,688.27,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,半导体,5,6,0,45.45454545454545,-0.20909090909090908,782807030168.0801,7828.07,0,0,0,6,0,5,0,0,0,False,False,0,0
2022-03-01,多元金融,0,1,0,0.0,-2.66,69278593352.92,692.79,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,家用轻工,0,1,0,0.0,-0.35,50147078005.0,501.47,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,家电行业,3,2,0,60.0,-0.418,365589311824.54004,3655.89,0,0,0,2,0,3,0,0,0,False,False,0,0
2022-03-01,工程建设,1,2,0,33.33333333333333,-1.7733333333333334,221673645374.24,2216.74,0,0,1,1,0,1,0,0,0,False,False,0,0
2022-03-01,工程机械,2,0,0,100.0,0.365,155637643392.09,1556.38,0,0,0,0,1,1,0,0,0,False,True,-1,0
2022-03-01,房地产开发,3,0,1,75.0,1.185,245572381680.78,2455.72,0,0,0,0,1,2,1,0,0,False,False,0,0
2022-03-01,文化传媒,0,1,0,0.0,-0.15,63754165375.2,637.54,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,旅游酒店,1,0,0,100.0,0.02,60136476340.600006,601.36,0,0,0,0,1,0,0,0,0,False,True,-1,0
2022-03-01,有色金属,0,2,0,0.0,-1.395,131779232935.22,1317.79,0,0,0,2,0,0,0,0,0,True,False,0,-1
2022-03-01,汽车整车,0,1,0,0.0,-0.49,67362585944.170006,673.63,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,汽车零部件,2,1,0,66.66666666666666,-0.22,219117461696.28,2191.17,0,0,0,1,0,2,0,0,0,False,False,0,0
2022-03-01,消费电子,0,2,0,0.0,-1.01,131414177816.69,1314.14,0,0,0,1,1,0,0,0,0,True,False,0,-1
2022-03-01,游戏,1,0,0,100.0,4.15,50528336243.04,505.28,0,0,0,0,0,0,1,0,0,False,True,-1,0
2022-03-01,煤炭行业,3,0,0,100.0,2.486666666666667,212932206769.89,2129.32,0,0,0,0,0,2,1,0,0,False,True,-1,0
2022-03-01,燃气,1,1,0,50.0,0.5499999999999999,118359813927.8,1183.60,0,0,0,1,0,1,0,0,0,False,False,0,0
2022-03-01,物流行业,0,2,0,0.0,-0.98,114963548454.35,1149.64,0,0,0,2,0,0,0,0,0,True,False,0,-1
2022-03-01,环保行业,0,1,0,0.0,-0.15,57857388634.5,578.57,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,玻璃玻纤,0,1,0,0.0,-0.06,68213449845.119995,682.13,0,0,0,0,1,0,0,0,0,True,False,0,-1
2022-03-01,生物制品,2,3,0,40.0,-0.33599999999999997,375416521254.1,3754.17,0,0,0,3,0,2,0,0,0,False,False,0,0
2022-03-01,电力行业,3,2,0,60.0,0.8480000000000001,282462286355.65,2824.62,0,0,0,2,0,2,1,0,0,False,False,0,0
2022-03-01,电子元件,3,4,0,42.857142857142854,-0.26285714285714284,458987362051.47,4589.87,0,0,0,4,0,3,0,0,0,False,False,0,0
2022-03-01,电池,1,5,0,16.666666666666664,-0.7183333333333333,455268431833.38,4552.68,0,0,1,4,0,0,0,1,0,False,False,0,0
2022-03-01,电源设备,2,0,0,100.0,1.06,120816629052.15,1208.17,0,0,0,0,0,2,0,0,0,False,True,-1,0
2022-03-01,电网设备,1,0,0,100.0,1.64,79690901630.06001,796.91,0,0,0,0,0,1,0,0,0,False,True,-1,0
2022-03-01,纺织服装,1,0,0,100.0,1.12,96849330000.0,968.49,0,0,0,0,0,1,0,0,0,False,True,-1,0
2022-03-01,美容护理,0,3,0,0.0,-1.5433333333333332,179636502271.1,1796.37,0,0,0,3,0,0,0,0,0,True,False,0,-1
2022-03-01,能源金属,0,2,0,0.0,-6.755,103368302658.24,1033.68,1,0,1,0,0,0,0,0,0,True,False,0,-1
2022-03-01,航天航空,2,1,0,66.66666666666666,2.146666666666667,217180667542.11002,2171.81,0,0,0,1,0,1,0,1,0,False,False,0,0
2022-03-01,航空机场,2,0,0,100.0,1.2850000000000001,136926194640.3,1369.26,0,0,0,0,0,2,0,0,0,False,True,-1,0
2022-03-01,航运港口,0,1,0,0.0,-0.95,80735711855.85,807.36,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,船舶制造,2,0,0,100.0,1.065,193773394328.78,1937.73,0,0,0,0,0,2,0,0,0,False,True,-1,0
2022-03-01,装修建材,1,2,0,33.33333333333333,-0.9466666666666667,183137018728.79,1831.37,0,0,0,2,0,1,0,0,0,False,False,0,0
2022-03-01,计算机设备,3,0,0,100.0,2.986666666666667,180710469220.37997,1807.10,0,0,0,0,0,1,2,0,0,False,True,-1,0
2022-03-01,证券,4,0,0,100.0,0.86,252956303552.64,2529.56,0,0,0,0,0,4,0,0,0,False,True,-1,0
2022-03-01,贵金属,0,1,0,0.0,-1.69,91302696605.25,913.03,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,软件开发,2,4,0,33.33333333333333,-1.1900000000000002,452068313782.06995,4520.68,0,0,1,3,0,2,0,0,0,False,False,0,0
2022-03-01,通信服务,1,0,0,100.0,0.52,57451641603.2,574.52,0,0,0,0,0,1,0,0,0,False,True,-1,0
2022-03-01,通信设备,2,0,0,100.0,4.88,139218763813.92,1392.19,0,0,0,0,0,0,1,1,0,False,True,-1,0
2022-03-01,通用设备,0,0,1,0.0,0.0,80995656182.7,809.96,0,0,0,0,1,0,0,0,0,False,False,0,0
2022-03-01,酿酒行业,4,1,0,80.0,2.82,318877938557.18,3188.78,0,0,0,1,0,2,1,1,0,False,False,0,0
2022-03-01,采掘行业,0,1,0,0.0,-2.04,80305893359.99998,803.06,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,钢铁行业,0,2,0,0.0,-4.22,107776988514.77,1077.77,0,1,0,1,0,0,0,0,0,True,False,0,-1
