日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停,冰点,沸点,距上次沸点天数,距上次冰点天数
2022-03-01,IT服务,0,1,0,0.0,-0.54,106975343668.83,1069.75,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,LED,1,0,0,100.0,1.33,143933190273.95,1439.33,0,0,0,0,0,1,0,0,0,False,True,-1,0
2022-03-01,专用设备,1,0,0,100.0,0.66,167525525197.37997,1675.26,0,0,0,0,0,1,0,0,0,False,True,-1,0
2022-03-01,中药,2,0,0,100.0,0.505,382174736184.46,3821.75,0,0,0,0,0,2,0,0,0,False,True,-1,0
2022-03-01,乘用车,5,0,0,100.0,1.6460000000000001,1529237003364.54,15292.37,0,0,0,0,0,5,0,0,0,False,True,-1,0
2022-03-01,乳品,0,1,0,0.0,-0.05,252757289361.0,2527.57,0,0,0,0,1,0,0,0,0,True,False,0,-1
2022-03-01,传媒,0,1,0,0.0,-0.26,110193983909.38,1101.94,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,住宅开发,2,0,0,100.0,2.145,426933899432.28,4269.34,0,0,0,0,0,1,1,0,0,False,True,-1,0
2022-03-01,保险,5,0,0,100.0,1.16,2350789398846.29,23507.89,0,0,0,0,0,5,0,0,0,False,True,-1,0
2022-03-01,保险及其他,5,0,0,100.0,1.16,2350789398846.29,23507.89,0,0,0,0,0,5,0,0,0,False,True,-1,0
2022-03-01,光伏设备,7,4,0,63.63636363636363,0.9381818181818182,2142565099420.25,21425.65,0,0,0,3,1,5,1,1,0,False,False,0,0
2022-03-01,光学光电子,1,0,1,50.0,0.665,323456098352.65,3234.56,0,0,0,0,1,1,0,0,0,False,False,0,0
2022-03-01,公路铁路运输,0,1,1,0.0,-0.58,351686973142.76996,3516.87,0,0,0,1,1,0,0,0,0,False,False,0,0
2022-03-01,其他化学制品,0,1,0,0.0,-4.24,145438440166.74002,1454.38,0,0,1,0,0,0,0,0,0,True,False,0,-1
2022-03-01,其他化学原料,0,1,0,0.0,-1.71,126133792000.0,1261.34,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,其他医疗服务,1,0,0,100.0,0.14,260579634913.85,2605.80,0,0,0,0,0,1,0,0,0,False,True,-1,0
2022-03-01,其他小金属,0,1,0,0.0,-1.5,127867504251.36,1278.68,0,0,0,1,0,0,0,0,0,True,False,0,-1
2022-03-01,其他建材,1,0,0,100.0,2.25,116856738462.4,1168.57,0,0,0,0,0,1,0,0,0,False,True,-1,0
2022-03-01,其他生物制品,1,0,0,100.0,2.75,169479362550.54,1694.79,0,0,0,0,0,1,0,0,0,False,True,-1,0
2022-03-01,养殖业,2,0,0,100.0,5.785,466297390637.86,4662.97,0,0,0,0,0,0,0,2,0,False,True,-1,0
2022-03-01,军工电子,1,0,0,100.0,0.38,144831782103.28,1448.32,0,0,0,0,0,1,0,0,0,False,True,-1,0
2022-03-01,农产品加工,2,0,0,100.0,1.285,405390472311.33,4053.90,0,0,0,0,0,2,0,0,0,False,True,-1,0
2022-03-01,冰洗,1,0,0,100.0,0.86,242872047255.03,2428.72,0,0,0,0,0,1,0,0,0,False,True,-1,0
2022-03-01,分立器件,1,0,0,100.0,1.32,146949511267.52,1469.50,0,0,0,0,0,1,0,0,0,False,True,-1,0
2022-03-01,化学制剂,1,1,0,50.0,1.1900000000000002,375141108978.51,3751.41,0,0,0,0,1,1,0,0,0,False,False,0,0
2022-03-01,化学制品,0,4,0,0.0,-3.08,792771792887.04,7927.72,0,0,2,2,0,0,0,0,0,True,False,0,-1
2022-03-01,化学制药,1,2,0,33.33333333333333,0.2933333333333334,478501050963.15,4785.01,0,0,0,1,1,1,0,0,0,False,False,0,0
